year,firm,lsales,lcapital,llabor,sk_labor,lmaterials,foreign,export,intangibles,ownership,latitude,longitude
2005,9343,9.76227,7.886081,3.912023,0.025,9.118773,0.0,0,0,0,0.6276204,2.097886
2006,9343,9.55244,7.934155,3.912023,0.025,9.471319,0.0,0,0,0,0.6276204,2.097886
2004,9344,8.75558,6.526495,2.944439,0.4736842,8.116417,0.4,0,0,0,0.5337799,1.99462
2005,9344,7.864036,8.043343,3.091043,0.4736842,7.405496,0.4,0,0,0,0.5337799,1.99462
2006,9344,8.425735,7.623153,3.091043,0.4736842,8.075583,0.4,0,0,0,0.5337799,1.99462
2004,9345,9.612935,7.59287,4.143135,0.1111111,9.220192,0.0,0,0,0,0.5382838,2.003662
2005,9345,10.32154,7.650169,4.304065,0.1111111,9.847975,0.0,0,0,0,0.5382838,2.003662
2006,9345,10.40699,8.375169,4.127134,0.1111111,9.998934,0.0,0,0,0,0.5382838,2.003662
2004,9346,10.03828,8.688285,4.65396,0.2761905,9.462654,0.0,0,1,0,0.5337799,1.99462
2005,9346,10.07925,8.688285,4.85203,0.2761905,9.496271,0.0,0,1,0,0.5337799,1.99462
2006,9346,9.700208,9.921328,4.65396,0.2761905,8.950922,0.0,0,1,0,0.5337799,1.99462
2004,9347,9.238052,6.715384,3.688879,0.175,8.915969,0.0,0,1,0,0.5337799,1.99462
2005,9347,9.390994,7.727535,3.871201,0.175,9.175542,0.0,0,1,0,0.5337799,1.99462
2006,9347,9.807528,7.727535,3.871201,0.175,9.513404,0.0,0,0,0,0.5337799,1.99462
2004,9348,10.67545,8.434681,5.049856,0.4871795,9.94463,0.0,0,0,0,0.4361752,2.066243
2005,9348,11.02544,8.322638,5.010635,0.4871795,10.32882,0.0,0,0,0,0.4361752,2.066243
2006,9348,11.29304,9.030496,5.476463,0.4871795,10.61514,0.0,0,0,0,0.4361752,2.066243
2004,9349,9.580523,7.797702,3.7612,0.0,9.35738,0.0,0,0,0,0.4612556,2.055858
2005,9349,9.644976,7.119636,4.077538,0.0,9.077495,0.0,0,1,0,0.4612556,2.055858
2006,9349,9.798405,8.458504,4.969813,0.0,9.308011,0.0,0,1,0,0.4612556,2.055858
2004,9350,9.108197,5.855072,3.73767,0.1190476,8.833609,0.0,0,0,0,0.4877323,2.068931
2005,9350,9.635085,6.426488,4.110874,0.1190476,9.213535,0.0,0,0,0,0.4877323,2.068931
2006,9350,9.73879,6.613384,4.143135,0.1190476,9.534523,0.0,0,1,0,0.4877323,2.068931
2004,9351,9.544953,9.69326,2.772589,1.0,8.69081,1.0,0,1,0,0.455339,2.082113
2005,9351,9.958117,9.705708,2.833213,1.0,9.341105,1.0,0,1,0,0.455339,2.082113
2006,9351,10.12399,9.711116,2.833213,1.0,9.295233,1.0,0,1,0,0.455339,2.082113
2004,9352,8.575651,9.934114,4.248495,0.0714286,8.168487,0.0,0,0,0,0.8446746,2.181922
2005,9352,9.18656,9.934453,4.248495,0.0714286,8.70864,0.0,0,0,0,0.8446746,2.181922
2006,9352,9.219696,9.968339,4.248495,0.0714286,8.710455,0.0,0,0,0,0.8446746,2.181922
2004,9353,11.32055,10.74311,4.564348,0.46875,10.945,0.0,0,0,0,0.8182138,2.225435
2005,9353,11.42125,10.74333,4.65396,0.46875,11.16691,0.0,0,0,0,0.8182138,2.225435
2006,9353,11.61114,10.80223,4.65396,0.46875,11.0137,0.0,0,0,0,0.8182138,2.225435
2004,9354,9.873904,6.363028,5.062595,0.0316456,9.479604,0.0,0,0,0,0.8140382,2.216309
2005,9354,9.839215,6.363028,5.010635,0.0316456,9.486456,0.0,0,0,0,0.8140382,2.216309
2006,9354,9.783803,6.654152,4.787492,0.0316456,9.384294,0.0,0,0,0,0.8140382,2.216309
2004,9355,8.986197,8.885579,4.127134,0.2580645,8.39163,0.0,0,0,0,0.6533597,2.071265
2005,9355,10.14683,9.406565,4.89784,0.2580645,9.361859,0.0,0,0,0,0.6533597,2.071265
2006,9355,9.898676,8.913416,4.234107,0.2580645,9.456497,0.0,0,0,0,0.6533597,2.071265
2004,9356,9.682467,7.729296,3.688879,0.025,9.457045,0.0,0,1,0,0.6436968,2.072418
2005,9356,10.345,7.762171,3.7612,0.025,9.639977,0.0,0,1,0,0.6436968,2.072418
2006,9356,8.875427,7.759187,2.302585,0.025,8.68626,0.0,0,0,0,0.6436968,2.072418
2004,9357,8.534444,6.709304,2.70805,0.1333333,8.312871,0.0,0,0,0,0.6433806,2.055005
2005,9357,8.51979,6.756932,2.70805,0.1333333,7.841493,0.0,0,0,0,0.6433806,2.055005
2006,9357,8.585226,6.860664,2.70805,0.1333333,8.006368,0.0,0,0,0,0.6433806,2.055005
2004,9358,9.786954,8.968268,5.010635,0.2866667,9.478457,0.0,0,0,0,0.6267309,2.055439
2005,9358,11.22588,9.681593,5.010635,0.2866667,10.90651,0.0,0,0,0,0.6267309,2.055439
2006,9358,11.78549,9.730859,5.010635,0.2866667,11.4911,0.0,0,0,0,0.6267309,2.055439
2004,9359,12.18083,9.619466,5.135798,0.1470588,11.7704,0.0,0,0,0,0.6425167,2.060448
2005,9359,11.97823,9.801178,5.135798,0.1470588,11.61158,0.0,0,0,0,0.6425167,2.060448
2006,9359,11.92831,9.801178,5.135798,0.1470588,11.51599,0.0,0,0,0,0.6425167,2.060448
2004,9360,10.74169,8.249837,4.955827,0.0352113,10.67177,1.0,0,0,0,0.6599205,2.107639
2005,9360,11.39388,9.96979,4.955827,0.0352113,10.83658,1.0,0,0,0,0.6599205,2.107639
2006,9360,11.922,9.96979,4.955827,0.0352113,11.39831,1.0,0,0,0,0.6599205,2.107639
2004,9361,10.99647,8.830251,6.429719,0.0435484,10.12727,0.0,0,1,0,0.6490069,2.093457
2005,9361,11.1462,9.977667,6.52503,0.0435484,10.6018,0.0,1,1,0,0.6490069,2.093457
2006,9361,11.14302,9.500694,6.436151,0.0435484,10.58058,0.0,0,1,0,0.6490069,2.093457
2004,9362,8.56465,7.919356,4.488636,0.0449438,8.206857,0.0,0,0,0,0.6241848,2.038543
2005,9362,9.737906,8.07278,4.787492,0.0449438,9.219102,0.0,0,0,0,0.6241848,2.038543
2006,9362,10.37561,7.17012,4.787492,0.0449438,9.939385,0.0,0,0,0,0.6241848,2.038543
2004,9363,10.76399,6.904751,5.393628,0.0863636,10.60274,0.0,0,1,0,0.6303151,2.020948
2005,9363,11.14073,8.490644,5.857933,0.0863636,10.92358,0.0,0,1,0,0.6303151,2.020948
2006,9363,12.06203,8.876823,5.313206,0.0863636,11.76609,0.0,0,1,0,0.6303151,2.020948
2004,9364,8.99293,7.390182,4.127134,0.0806452,8.476371,0.0,0,0,0,0.6593049,2.048757
2005,9364,9.065661,7.604396,4.61512,0.0806452,7.857868,0.0,0,0,0,0.6593049,2.048757
2006,9364,9.169102,8.964439,4.094345,0.0806452,8.605204,0.0,0,0,0,0.6593049,2.048757
2004,9365,10.42718,8.240385,4.60517,0.36,9.952278,0.3,1,0,0,0.642704,2.064909
2005,9365,10.62376,8.850087,4.787492,0.36,10.14663,0.3,1,1,0,0.642704,2.064909
2006,9365,10.81295,8.949105,4.787492,0.36,10.34795,0.3,1,1,0,0.642704,2.064909
2004,9366,9.10019,6.58755,3.583519,0.0,8.54811,0.0,0,0,0,0.6402754,2.067858
2005,9366,9.556338,7.201916,3.73767,0.0,9.160099,0.0,0,0,0,0.6402754,2.067858
2006,9366,8.697513,6.966967,2.302585,0.0,8.174703,0.0,0,0,0,0.6402754,2.067858
2004,9367,9.484101,7.678326,3.401197,0.6666667,8.999496,0.0,0,0,0,0.642704,2.064909
2005,9367,9.688932,8.294049,3.218876,0.6666667,9.457435,0.0,0,0,0,0.642704,2.064909
2006,9367,9.230633,7.610853,3.218876,0.6666667,8.006368,0.0,0,0,0,0.642704,2.064909
2004,9368,11.58855,10.52083,5.247024,0.1052632,11.24282,0.3,0,0,0,0.6450671,2.061198
2005,9368,11.45586,11.18079,5.347107,0.1052632,11.01419,0.0,0,1,0,0.6450671,2.061198
2006,9368,11.78206,11.29927,5.393628,0.1052632,11.31034,0.0290405,0,1,0,0.6450671,2.061198
2004,9369,9.901736,9.92427,3.850147,0.2340426,9.232786,0.0,0,1,0,0.642704,2.064909
2005,9369,10.72212,9.51547,4.744932,0.2340426,10.39516,0.0,0,0,0,0.642704,2.064909
2006,9369,11.5897,9.998797,4.70048,0.2340426,11.35989,0.0,0,1,0,0.642704,2.064909
2004,9370,7.5807,8.006368,3.135494,0.0,6.960348,0.0,0,0,0,0.6402754,2.067858
2005,9370,8.540323,8.02617,3.218876,0.0,7.871311,0.0,0,0,0,0.6402754,2.067858
2006,9370,8.700681,8.245384,3.218876,0.0,8.13798,0.0,0,0,0,0.6402754,2.067858
2004,9371,10.96768,9.059866,5.075174,0.025,10.58038,0.0,0,0,0,0.6075576,2.047685
2005,9371,11.32273,8.594154,5.075174,0.025,11.08767,0.0,0,0,0,0.6075576,2.047685
2006,9371,11.56129,9.692766,5.075174,0.025,11.29427,0.0,0,0,0,0.6075576,2.047685
2004,9372,13.45897,11.92498,7.028202,0.2092199,13.11855,1.0,0,1,0,0.6117678,2.065557
2005,9372,13.7939,12.82468,7.035269,0.2092199,13.12789,1.0,1,1,0,0.6117678,2.065557
2006,9372,14.07932,13.10147,7.159292,0.2092199,13.65183,1.0,1,1,0,0.6117678,2.065557
2004,9373,12.70199,9.800735,4.59512,0.3333333,12.30403,0.0,0,0,0,0.6453802,2.045871
2005,9373,12.73905,9.800735,5.913503,0.3333333,12.45901,0.0,0,0,0,0.6453802,2.045871
2006,9373,12.99226,11.74245,5.700444,0.3333333,12.68748,0.0,0,1,0,0.6453802,2.045871
2004,9374,9.352274,7.462789,4.025352,0.0,8.980172,0.0,0,0,0,0.639744,2.079848
2005,9374,9.683589,7.463937,3.912023,0.0,9.128696,0.0,0,0,0,0.639744,2.079848
2006,9374,9.51834,7.061334,3.912023,0.0,9.212338,0.0,0,0,0,0.639744,2.079848
2004,9375,9.012743,7.094235,3.912023,0.14,8.573952,0.0,0,0,0,0.642704,2.064909
2005,9375,10.2956,7.532624,3.912023,0.14,9.964348,0.0,0,0,0,0.642704,2.064909
2006,9375,10.50715,7.582229,4.025352,0.14,10.3153,0.0,0,0,0,0.642704,2.064909
2004,9376,9.856343,8.881836,4.382027,0.025,9.295692,0.0,0,1,0,0.5675951,2.096652
2005,9376,10.28705,8.663024,4.330733,0.025,9.808682,0.0,0,1,0,0.5675951,2.096652
2006,9376,10.40789,9.178746,4.094345,0.025,9.972267,0.0,0,1,0,0.5675951,2.096652
2004,9377,10.64185,8.36637,5.598422,0.0444444,10.08589,0.0,0,1,0,0.5738293,2.100033
2005,9377,10.87123,8.779557,5.57973,0.0444444,10.53401,0.0,0,1,0,0.5738293,2.100033
2006,9377,11.05089,8.922658,5.57973,0.0444444,10.63706,0.0,0,1,0,0.5738293,2.100033
2004,9378,10.19126,7.843456,3.871201,0.0208333,9.880731,0.0,0,1,0,0.5652912,2.104164
2005,9378,10.3222,8.122074,3.912023,0.0208333,9.62013,0.0,0,1,0,0.5652912,2.104164
2006,9378,10.08397,8.150757,3.931826,0.0208333,9.680656,0.0,0,1,0,0.5652912,2.104164
2004,9379,11.61268,10.39687,6.070738,0.1247113,11.43967,0.0,1,1,0,0.5488014,2.085424
2005,9379,12.14701,10.52083,6.272877,0.1247113,11.92801,0.0,1,1,0,0.5488014,2.085424
2006,9379,12.32288,10.70504,6.363028,0.1247113,12.06439,0.0,1,1,0,0.5488014,2.085424
2004,9380,11.42158,10.3659,5.736572,0.116129,11.13342,0.9000366,1,1,0,0.5471974,2.091294
2005,9380,11.11379,10.60105,5.655992,0.116129,10.45227,0.8999775,0,1,0,0.5471974,2.091294
2006,9380,11.08291,10.24149,5.634789,0.116129,10.7105,0.8999775,0,1,0,0.5471974,2.091294
2004,9381,9.397318,8.351847,4.248495,0.0142857,8.688622,0.0,1,0,0,0.552662,2.107544
2005,9381,9.49552,8.461258,4.248495,0.0142857,8.905173,0.0,1,0,0,0.552662,2.107544
2006,9381,9.820106,8.461258,4.248495,0.0142857,9.491903,0.0,0,0,0,0.552662,2.107544
2004,9382,9.233959,7.480428,3.332205,0.0,8.908154,0.0,0,0,0,0.552662,2.107544
2005,9382,9.39765,7.484369,3.258096,0.0,9.128154,0.0,0,1,0,0.552662,2.107544
2006,9382,9.22818,7.261225,3.178054,0.0,8.833609,0.0,0,1,0,0.552662,2.107544
2004,9383,10.2509,8.442254,3.850147,0.0638298,9.47593,0.2940654,0,0,0,0.5583954,2.11
2005,9383,10.55589,8.556606,3.258096,0.0638298,10.45631,0.2940654,0,0,0,0.5583954,2.11
2006,9383,10.83012,8.657825,3.295837,0.0638298,10.45697,0.2940654,1,0,0,0.5583954,2.11
2004,9384,9.708689,9.458371,3.912023,0.04,9.302281,0.0,0,0,0,0.5541892,2.087028
2005,9384,9.491753,9.457981,3.951244,0.04,9.136694,0.0,0,0,0,0.5541892,2.087028
2006,9384,8.906528,9.459541,3.806663,0.04,8.513186,0.0,0,0,0,0.5541892,2.087028
2004,9385,8.575462,8.177516,4.143135,0.0,8.451694,0.0,0,0,0,0.5541892,2.087028
2005,9385,10.93311,7.251345,4.382027,0.0,10.51542,0.0,0,0,0,0.5541892,2.087028
2006,9385,11.27847,7.495542,4.60517,0.0,10.87937,0.0,0,0,0,0.5541892,2.087028
2004,9386,10.34628,9.634954,4.718499,0.2410714,10.19459,0.0,1,0,0,0.5533427,2.09339
2005,9386,10.69353,9.918869,4.787492,0.2410714,10.25168,0.0,0,1,0,0.5533427,2.09339
2006,9386,10.87767,9.853772,4.976734,0.2410714,10.48178,0.25,0,1,0,0.5533427,2.09339
2004,9387,9.679406,9.881293,3.912023,0.02,9.035273,1.0,0,1,0,0.5480229,2.111524
2005,9387,10.21501,9.954656,4.025352,0.02,9.431241,1.0,0,1,0,0.5480229,2.111524
2006,9387,10.34077,9.9228,3.970292,0.02,9.417355,1.0,0,1,0,0.5480229,2.111524
2004,9388,8.692825,7.727095,4.248495,0.0571429,7.611843,0.0,0,0,0,0.5044234,2.068412
2005,9388,8.797851,7.669495,4.094345,0.0571429,8.188133,0.0,0,1,0,0.5044234,2.068412
2006,9388,8.874308,7.603399,4.025352,0.0571429,8.450412,0.0,0,1,0,0.5044234,2.068412
2004,9389,8.545587,7.81843,4.174387,0.0153846,7.887584,0.0,0,0,0,0.5044234,2.068412
2005,9389,8.788441,8.349957,4.442651,0.0153846,8.286269,0.0,0,1,0,0.5044234,2.068412
2006,9389,9.293854,8.271293,4.644391,0.0153846,8.712431,0.0,0,1,0,0.5044234,2.068412
2004,9390,11.0569,7.816014,2.70805,0.0,10.9725,0.0,0,1,0,0.5267876,2.099011
2005,9390,11.04292,7.740664,3.091043,0.0,10.92648,0.0,0,1,0,0.5267876,2.099011
2006,9390,11.20911,7.887584,3.78419,0.0,10.99926,0.0,0,1,0,0.5267876,2.099011
2004,9391,8.696844,8.071843,3.178054,0.1666667,7.479864,0.0,1,0,0,0.5115008,2.095705
2005,9391,9.504874,8.015987,4.007333,0.1666667,8.882808,0.0,0,0,0,0.5115008,2.095705
2006,9391,8.536015,8.508354,3.828641,0.1666667,8.49331,0.0,0,0,0,0.5115008,2.095705
2004,9392,10.57401,9.722864,5.771441,0.0623053,10.20185,0.0,0,1,0,0.4848236,2.105831
2005,9392,11.07908,9.139596,5.003946,0.0623053,10.82993,0.0,0,1,0,0.4848236,2.105831
2006,9392,11.07871,10.33322,5.273,0.0623053,10.83982,0.0,0,1,0,0.4848236,2.105831
2004,9393,9.011889,7.515889,2.70805,0.0666667,8.779712,0.0,0,1,0,0.5415226,2.092845
2005,9393,9.259226,7.678789,2.197225,0.0666667,8.638349,0.0,0,0,0,0.5415226,2.092845
2006,9393,8.827908,7.678789,2.197225,0.0666667,8.475746,0.0,0,0,0,0.5415226,2.092845
2004,9394,10.20029,7.851661,3.713572,0.0,9.966931,0.0,0,0,0,0.4913693,2.106468
2005,9394,8.626227,8.341649,3.465736,0.0,8.32288,0.0,0,0,0,0.4913693,2.106468
2006,9394,8.611412,8.962776,3.433987,0.0,8.274357,0.0,0,0,0,0.4913693,2.106468
2004,9395,8.670773,8.894808,2.890372,0.2222222,8.613956,1.0,0,0,0,0.5186025,2.098521
2005,9395,9.498747,8.846497,3.433987,0.2222222,9.546955,1.0,0,0,0,0.5186025,2.098521
2006,9395,9.19847,8.948976,2.833213,0.2222222,9.075894,1.0,0,1,0,0.5186025,2.098521
2004,9396,10.11415,6.697034,3.258096,0.0384615,9.890909,0.0,0,0,0,0.5244511,2.0937
2005,9396,10.24534,6.827629,3.178054,0.0384615,9.969462,0.0,0,0,0,0.5244511,2.0937
2006,9396,10.12222,6.909753,3.044523,0.0384615,9.875242,0.0,0,0,0,0.5244511,2.0937
2004,9397,10.50477,8.03948,4.634729,0.3592233,10.02986,0.0,0,1,0,0.5017996,2.023587
2005,9397,10.33835,8.431417,5.003946,0.3592233,9.896866,0.0,0,0,0,0.5017996,2.023587
2006,9397,11.03478,8.393669,4.804021,0.3592233,10.12767,0.0,0,0,0,0.5017996,2.023587
2004,9398,10.81657,9.312626,4.65396,0.1428571,10.2937,0.0,0,1,0,0.5118649,2.020337
2005,9398,10.85831,9.433964,4.543295,0.1428571,10.63321,0.0,0,1,0,0.5118649,2.020337
2006,9398,10.67598,9.563389,4.454347,0.1428571,10.1346,0.0,0,1,0,0.5118649,2.020337
2004,9399,9.055673,9.420601,4.304065,0.2432432,8.00169,0.0,0,1,0,0.4871694,2.03618
2005,9399,9.448175,9.926472,4.276666,0.2432432,9.094144,0.0,0,0,0,0.4871694,2.03618
2006,9399,10.13353,9.656628,4.204693,0.2432432,9.806591,0.0,0,0,0,0.4871694,2.03618
2004,9400,9.158205,6.363028,5.298317,0.02,8.515191,0.0,0,0,0,0.482231,1.987134
2005,9400,10.02672,6.363028,5.703783,0.02,8.946505,0.0,0,0,0,0.482231,1.987134
2006,9400,10.60331,6.363028,5.298317,0.02,9.556338,0.0,0,0,0,0.482231,1.987134
2004,9401,8.527143,7.926241,5.010635,0.0066667,7.834788,0.0,0,0,0,0.500714,2.063707
2005,9401,8.515992,7.972466,4.770685,0.0066667,7.807917,0.0,0,0,0,0.500714,2.063707
2006,9401,8.575462,7.991254,4.060443,0.0066667,7.897668,0.0,0,0,0,0.500714,2.063707
2004,9402,10.55537,8.434464,4.867535,0.0,10.12254,0.0,0,0,0,0.5109103,2.057063
2005,9402,10.41616,8.438582,4.787492,0.0,10.06467,0.0,0,0,0,0.5109103,2.057063
2006,9402,9.986541,8.411833,4.70048,0.0,9.682965,0.0,1,0,0,0.5109103,2.057063
2004,9403,9.738613,9.232395,5.327876,0.0485437,8.853665,0.6576241,0,0,0,0.496424,2.013691
2005,9403,9.933678,8.937219,5.204007,0.0485437,9.183791,0.2799645,0,0,0,0.496424,2.013691
2006,9403,10.25365,9.05649,5.641907,0.0485437,9.2399,0.545922,0,0,0,0.496424,2.013691
2004,9404,10.09749,8.260752,4.828314,0.144,10.08772,0.0,0,0,1,0.5112166,1.854485
2005,9404,10.56096,8.279951,4.85203,0.144,10.67727,0.0,0,0,1,0.5112166,1.854485
2006,9404,10.37845,8.406038,4.382027,0.144,10.12699,0.0,0,0,1,0.5112166,1.854485
2004,9405,8.740017,5.590987,3.295837,0.037037,8.390949,0.0,0,0,0,0.5232587,1.854643
2005,9405,9.516132,4.718499,3.433987,0.037037,8.769507,0.0,0,0,0,0.5232587,1.854643
2006,9405,9.501442,4.875197,3.332205,0.037037,8.952217,0.0,0,0,0,0.5232587,1.854643
2004,9406,11.56518,10.25203,4.70953,0.1531532,10.62985,0.0,0,1,0,0.5280882,1.874954
2005,9406,12.26641,11.09649,5.411646,0.1531532,11.58554,0.0,0,1,0,0.5280882,1.874954
2006,9406,12.30044,11.11239,5.777652,0.1531532,11.66919,0.0,0,1,0,0.5280882,1.874954
2004,9407,12.38969,12.87012,7.38709,0.2043344,12.39265,1.0,0,1,0,0.6994725,1.97746
2005,9407,12.93637,13.34999,7.406711,0.2043344,12.82617,1.0,0,1,0,0.6994725,1.97746
2006,9407,13.17784,13.28548,7.21524,0.2043344,13.07754,1.0,1,1,0,0.698835,1.982911
2004,9408,9.472705,8.033658,4.382027,0.0,8.611775,0.0,0,0,0,0.6318092,1.979834
2005,9408,9.646011,7.092574,4.094345,0.0,9.353662,0.0,0,0,0,0.6318092,1.979834
2006,9408,9.665865,8.028781,4.094345,0.0,9.21004,0.0,0,0,0,0.6318092,1.979834
2004,9409,9.250234,7.789041,4.976734,0.0137931,8.469892,0.0,0,0,0,0.6951283,1.973967
2005,9409,9.818039,7.993282,4.442651,0.0137931,9.236592,0.0,0,0,0,0.6951283,1.973967
2006,9409,9.535896,7.916808,4.41884,0.0137931,8.731659,0.0,0,0,0,0.6951283,1.973967
2004,9410,11.10166,9.826499,4.969813,0.4791667,10.45812,0.9302271,0,1,0,0.5443229,2.113667
2005,9410,11.42622,10.06199,5.590987,0.4791667,11.0378,1.0,0,1,0,0.5443229,2.113667
2006,9410,11.99464,10.10932,6.059123,0.4791667,11.03916,1.0,1,1,0,0.5443229,2.113667
2004,9411,9.196749,4.934474,2.079442,0.25,9.023649,1.0,0,0,0,0.3883358,1.968441
2005,9411,9.530175,5.062595,2.079442,0.25,9.470549,1.0,0,0,0,0.3883358,1.968441
2006,9411,9.581145,5.111988,2.079442,0.25,9.515175,1.0,0,0,0,0.3883358,1.968441
2004,9412,12.03867,8.997519,4.143135,0.1587302,11.45594,1.0,0,0,0,0.3941903,1.974223
2005,9412,12.13398,9.04629,4.189655,0.1587302,11.55125,1.0,0,0,0,0.3941903,1.974223
2006,9412,11.99194,8.999866,4.060443,0.1587302,11.66644,0.0,0,0,0,0.3941903,1.974223
2004,9413,9.494843,8.490438,2.397895,0.5454546,9.099073,1.0,0,1,0,0.3877782,1.980963
2005,9413,9.497247,8.496582,2.564949,0.5454546,9.114491,1.0,0,1,0,0.3877782,1.980963
2006,9413,9.45454,8.512783,2.397895,0.5454546,9.237955,1.0,0,1,0,0.3877782,1.980963
2004,9414,9.880629,8.904087,3.178054,0.0833333,9.803004,1.0,0,0,0,0.3931895,1.972763
2005,9414,9.92935,8.904087,3.135494,0.0833333,9.831024,1.0,0,0,0,0.3931895,1.972763
2006,9414,9.967776,8.974112,4.025352,0.0833333,10.00582,1.0,0,0,0,0.3931895,1.972763
2004,9415,9.460165,7.295735,3.912023,0.1,9.218408,0.0,0,1,0,0.4265969,2.006064
2005,9415,10.31364,7.578657,3.912023,0.1,10.03605,0.0,0,1,0,0.4265969,2.006064
2006,9415,11.18888,7.578657,3.912023,0.1,10.90073,0.0,0,1,0,0.4265969,2.006064
2004,9416,9.345832,7.620705,3.555348,0.0285714,9.225327,1.0,0,0,0,0.3983274,1.983878
2005,9416,9.440022,7.738488,3.555348,0.0285714,8.762802,0.0,0,0,0,0.3983274,1.983878
2006,9416,9.309824,7.738924,3.555348,0.0285714,8.796491,1.0,0,0,0,0.3983274,1.983878
2004,9417,9.844586,7.057898,3.850147,0.0638298,9.667892,0.0,0,0,0,0.3757694,1.936094
2005,9417,9.847711,7.057898,3.850147,0.0638298,9.698307,0.0,0,0,0,0.3757694,1.936094
2006,9417,10.02632,7.179308,3.7612,0.0638298,9.902037,0.0,0,0,0,0.3757694,1.936094
2004,9418,9.794175,7.314553,3.688879,0.375,9.315781,1.0,0,1,0,0.3877782,1.980963
2005,9418,9.816349,8.131531,4.094345,0.375,9.633711,1.0,0,0,0,0.3877782,1.980963
2006,9418,9.552652,8.449985,4.094345,0.375,9.230241,1.0,0,0,0,0.3877782,1.980963
2004,9419,9.656947,6.658011,5.347107,0.0285714,9.100637,1.0,1,0,0,0.4018414,1.974356
2005,9419,10.26221,6.848005,4.787492,0.0285714,10.14769,1.0,1,0,0,0.4018414,1.974356
2006,9419,11.25392,7.192182,5.347107,0.0285714,11.0017,1.0,1,0,0,0.4018414,1.974356
2004,9420,9.640563,9.085457,4.442651,0.5529412,9.146229,0.0,0,1,0,0.4077178,2.036975
2005,9420,9.301277,9.085457,4.356709,0.5529412,8.910585,0.0,0,0,0,0.4077178,2.036975
2006,9420,9.6247,9.085231,5.010635,0.5529412,9.21682,0.0,0,0,0,0.4077178,2.036975
2004,9421,11.37128,8.40066,5.828946,0.0147059,10.60804,0.0,0,1,0,0.5301374,1.980085
2005,9421,11.50033,8.411833,5.828946,0.0147059,10.8254,0.0,0,0,0,0.5301374,1.980085
2006,9421,11.83942,8.612503,5.480639,0.0147059,11.28871,0.0,0,1,0,0.5301374,1.980085
2004,9422,9.477157,10.83665,4.158883,0.15625,8.707813,0.0,0,0,0,0.3969601,1.992263
2005,9422,10.0513,10.83997,4.174387,0.15625,8.95364,0.0,0,0,0,0.3969601,1.992263
2006,9422,10.63009,8.952735,4.356709,0.15625,9.981189,0.0,0,0,0,0.3969601,1.992263
2004,9423,11.40976,8.108924,4.634729,0.0291262,11.05018,0.0,0,0,0,0.4018414,1.974356
2005,9423,11.53752,8.109826,5.820083,0.0291262,11.3024,0.0,0,0,0,0.4018414,1.974356
2006,9423,11.3994,8.125335,5.062595,0.0291262,10.79698,0.0,0,0,0,0.4018414,1.974356
2004,9424,10.21229,8.234035,4.276666,0.1805556,9.928814,1.0,1,0,0,0.3936311,1.987651
2005,9424,10.34087,7.940228,4.204693,0.1805556,10.03841,1.0,1,0,0,0.3936311,1.987651
2006,9424,10.34792,8.331827,4.584968,0.1805556,9.990857,1.0,1,0,0,0.3936311,1.987651
2004,9425,9.354874,8.104402,5.332719,0.1014493,8.559295,0.0,0,0,0,0.3936311,1.987651
2005,9425,9.632531,8.408494,5.991465,0.1014493,8.517193,0.0,0,0,0,0.3936311,1.987651
2006,9425,10.30072,8.706986,6.309918,0.1014493,9.270494,0.0,0,0,0,0.3936311,1.987651
2004,9426,8.564459,9.427144,3.433987,0.3870968,7.643003,1.0,0,1,0,0.3936311,1.987651
2005,9426,9.0342,9.474319,3.7612,0.3870968,8.190632,0.0,0,1,0,0.3936311,1.987651
2006,9426,9.281637,9.674954,3.73767,0.3870968,8.546169,1.0,0,1,0,0.3936311,1.987651
2004,9427,10.58628,7.630947,5.552959,0.3682171,10.20496,0.0,1,1,1,0.7303033,2.162436
2005,9427,11.11257,7.667158,5.438079,0.3682171,11.09144,0.0,1,1,1,0.7303033,2.162436
2006,9427,11.23873,8.103191,5.463832,0.3682171,10.96744,0.0,1,0,1,0.7303033,2.162436
2004,9428,10.72766,10.59663,5.634789,0.7142857,10.45103,0.0,0,1,0,0.7154453,2.130606
2005,9428,10.69376,10.81037,5.517453,0.7142857,10.30895,0.0,1,1,0,0.7154453,2.130606
2006,9428,9.825526,10.814,5.075174,0.7142857,9.904487,0.0,0,0,0,0.7154453,2.130606
2004,9429,10.60743,10.57518,5.501258,0.5591837,9.464129,0.0,0,1,1,0.7172453,2.114068
2005,9429,11.11742,9.491677,5.673323,0.5591837,9.892426,0.0,0,1,1,0.7172453,2.114068
2006,9429,9.288227,10.98026,5.774551,0.5591837,10.06429,0.0,0,1,1,0.7172453,2.114068
2004,9430,9.104424,6.324359,4.276666,0.3055556,8.513186,0.0,0,1,0,0.7207194,2.160133
2005,9430,11.41946,6.719013,4.787492,0.3055556,8.680841,0.0,1,1,0,0.7207194,2.160133
2006,9430,9.2399,7.136483,4.174387,0.3055556,8.938138,0.0,1,1,0,0.7207194,2.160133
2004,9431,9.743319,10.15724,3.850147,0.5957447,9.957502,0.0,1,1,0,0.6826448,2.049142
2005,9431,10.66312,10.25829,3.970292,0.5957447,10.1192,0.0,1,1,0,0.6826448,2.049142
2006,9431,11.30701,10.28909,3.850147,0.5957447,11.00745,0.0,1,1,0,0.6826448,2.049142
