id,schid,tchid,tchexper,absent,readscore,mathscore,totalscore,boy,white_asian,black,tchwhite,tchmasters,freelunch,schurban,schrural,small,regular,aide
17322,244723,24472304,6.0,10.0,414,444,858.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17324,169280,16928002,13.0,9.0,408,434,842.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0
17325,244818,24481804,9.0,12.0,492,520,1012.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17326,244780,24478001,24.0,6.0,518,559,1077.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,1
17327,244755,24475505,24.0,1.0,450,520,970.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17328,244839,24483903,20.0,0.0,434,547,981.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0
17329,201449,20144903,6.0,11.0,398,375,773.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
17331,244723,24472303,1.0,2.0,390,423,813.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
17332,212522,21252203,21.0,15.0,427,478,905.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
17333,244736,24473601,11.0,2.0,497,547,1044.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17334,244780,24478001,24.0,4.0,554,602,1156.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17335,244818,24481802,10.0,17.0,490,478,968.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0
17336,244799,24479902,13.0,11.0,443,536,979.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
17338,244755,24475504,1.0,0.0,425,506,931.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17339,244755,24475502,7.0,6.0,400,449,849.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17340,244745,24474502,14.0,2.0,430,494,924.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0
17341,128079,12807901,8.0,9.0,424,439,863.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0
17342,244806,24480602,20.0,6.0,490,536,1026.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
17344,244806,24480604,12.0,2.0,483,520,1003.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17345,225585,22558501,13.0,6.0,410,459,869.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0
17346,128076,12807603,7.0,27.0,419,429,848.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
17350,244839,24483905,11.0,3.0,450,576,1026.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0
17351,161183,16118305,8.0,18.0,421,429,850.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
17352,169231,16923102,9.0,12.0,391,365,756.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
17353,244796,24479601,12.0,2.0,421,478,899.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0
17354,244736,24473602,0.0,4.0,421,513,934.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
17355,244708,24470802,1.0,7.0,402,392,794.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
17356,244776,24477603,5.0,9.0,437,473,910.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
17357,244799,24479902,13.0,4.0,416,473,889.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
17358,244818,24481802,10.0,19.0,405,439,844.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,0,0
17359,244697,24469703,5.0,3.0,398,449,847.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17360,244728,24472803,15.0,8.0,428,473,901.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0
17361,244723,24472303,1.0,4.0,445,494,939.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
17362,130085,13008502,7.0,7.0,433,484,917.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,0
17363,161183,16118301,12.0,8.0,522,536,1058.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
17364,262937,26293704,8.0,15.0,434,454,888.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
17365,168211,16821104,8.0,14.0,445,484,929.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
17366,169231,16923103,3.0,2.0,424,468,892.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1,0
17368,244776,24477602,8.0,9.0,443,494,937.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
17369,244774,24477403,1.0,9.0,410,494,904.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17370,244776,24477608,3.0,2.0,440,489,929.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
17371,205492,20549201,0.0,7.0,425,454,879.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1
17373,244774,24477405,6.0,3.0,410,439,849.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17374,244727,24472702,4.0,0.0,554,576,1130.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,0
17375,244776,24477606,10.0,15.0,434,463,897.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1
17377,244755,24475504,1.0,28.0,408,429,837.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17378,264945,26494503,3.0,4.0,480,500,980.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
17379,169229,16922906,16.0,4.0,468,494,962.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
17380,244723,24472301,17.0,9.0,430,536,966.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17381,244755,24475505,24.0,9.0,455,547,1002.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17382,221571,22157104,21.0,6.0,384,423,807.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
17383,244776,24477602,8.0,20.0,407,375,782.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0
17385,244818,24481801,10.0,9.0,465,513,978.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17386,203452,20345204,5.0,19.0,407,459,866.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
17387,244697,24469703,5.0,0.0,428,478,906.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17388,173312,17331202,11.0,2.0,422,412,834.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1,0
17390,244774,24477405,6.0,1.0,436,478,914.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17392,252885,25288501,14.0,5.0,443,528,971.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,0
17393,205491,20549104,17.0,5.0,430,489,919.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
17394,169280,16928002,13.0,7.0,439,484,923.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
17396,244839,24483903,20.0,9.0,495,626,1121.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
17397,244728,24472802,6.0,0.0,410,405,815.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
17398,244728,24472803,15.0,2.0,410,405,815.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0
17399,244728,24472802,6.0,0.0,422,468,890.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
17400,244774,24477402,6.0,4.0,437,463,900.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
17401,244736,24473602,0.0,1.0,448,478,926.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
17402,244776,24477603,5.0,18.0,407,423,830.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
17403,205489,20548904,10.0,15.0,424,429,853.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0
17404,244728,24472803,15.0,4.0,434,459,893.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0
17405,203452,20345204,5.0,29.0,419,429,848.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
17406,244697,24469702,1.0,2.0,421,423,844.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
17408,189396,18939602,4.0,44.0,403,439,842.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0
17409,244806,24480603,0.0,7.0,458,536,994.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17410,244806,24480607,11.0,0.0,458,536,994.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
17412,170295,17029502,14.0,2.0,456,520,976.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
17413,244697,24469704,22.0,13.0,393,418,811.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17415,191411,19141102,8.0,5.0,416,449,865.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
17416,244774,24477402,6.0,12.0,414,478,892.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
17417,205492,20549204,3.0,11.0,461,528,989.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0
17418,244780,24478002,10.0,5.0,456,528,984.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0
17419,169229,16922907,12.0,3.0,410,489,899.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1
17421,159171,15917104,6.0,9.0,430,468,898.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
17423,244727,24472702,4.0,8.0,413,418,831.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0
17424,244776,24477601,6.0,15.0,434,547,981.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0
17427,128068,12806803,11.0,10.0,427,528,955.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
17428,244697,24469704,22.0,14.0,411,444,855.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17429,203457,20345702,9.0,33.0,440,489,929.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
17430,221571,22157104,21.0,15.0,627,626,1253.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
17431,166203,16620302,13.0,11.0,419,459,878.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0
17432,244839,24483904,0.0,2.0,422,494,916.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
17433,169219,16921902,12.0,22.0,463,536,999.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0
17434,201449,20144905,10.0,6.0,437,500,937.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
17435,244806,24480604,12.0,3.0,468,468,936.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17437,189396,18939601,5.0,4.0,460,536,996.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
17438,170295,17029502,14.0,1.0,422,463,885.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1
17439,201449,20144903,6.0,10.0,428,473,901.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
17440,203452,20345201,19.0,32.0,380,384,764.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
17442,128079,12807903,8.0,14.0,414,434,848.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
17444,208501,20850101,13.0,5.0,490,559,1049.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
17445,244776,24477606,10.0,3.0,485,536,1021.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1
17447,170295,17029503,2.0,17.0,431,484,915.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
17448,193422,19342203,11.0,6.0,470,520,990.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
17449,244818,24481801,10.0,3.0,442,468,910.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17450,180344,18034402,0.0,1.0,436,459,895.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17451,161183,16118306,16.0,0.0,485,506,991.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
17452,180344,18034403,11.0,2.0,437,547,984.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1
17453,221574,22157402,8.0,4.0,455,473,928.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,1
17454,231616,23161603,20.0,5.0,428,528,956.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,1,0
17455,244728,24472801,1.0,3.0,425,444,869.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
17457,244839,24483902,21.0,17.0,428,520,948.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
17458,244723,24472305,8.0,18.0,411,423,834.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0
17459,244764,24476401,1.0,16.0,419,444,863.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
17460,189396,18939602,4.0,17.0,384,384,768.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
17461,257905,25790504,5.0,19.0,450,489,939.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
17462,244697,24469701,6.0,10.0,416,439,855.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0
17463,244774,24477405,6.0,2.0,451,500,951.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0
17464,244799,24479901,10.0,4.0,400,434,834.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1
17465,244745,24474504,15.0,9.0,443,494,937.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1
17466,244776,24477605,2.0,31.0,402,405,807.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
17467,244831,24483103,2.0,4.0,431,494,925.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1
17468,244723,24472301,17.0,3.0,436,484,920.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17469,244727,24472704,1.0,5.0,434,468,902.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1
17470,244745,24474504,15.0,6.0,456,536,992.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1
17472,244806,24480605,6.0,35.0,472,602,1074.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17474,244755,24475504,1.0,0.0,424,500,924.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17475,244708,24470802,1.0,21.0,422,434,856.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
17476,244780,24478001,24.0,9.0,472,559,1031.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17477,230612,23061201,6.0,4.0,455,559,1014.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
17479,231616,23161602,9.0,0.0,440,576,1016.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,0,0
17480,244708,24470803,2.0,17.0,411,468,879.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
17482,244796,24479604,3.0,31.0,407,463,870.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
17483,244708,24470805,2.0,0.0,374,399,773.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17484,244708,24470805,2.0,12.0,413,454,867.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17485,165199,16519902,3.0,11.0,448,500,948.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
17486,244708,24470806,0.0,22.0,431,418,849.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17490,244708,24470806,0.0,3.0,408,468,876.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17491,221571,22157104,21.0,16.0,430,468,898.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
17492,244708,24470805,2.0,4.0,407,439,846.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17493,244708,24470806,0.0,16.0,414,439,853.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17494,244755,24475507,3.0,50.0,518,602,1120.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
17495,244708,24470805,2.0,14.0,403,434,837.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17497,169229,16922902,11.0,40.0,453,478,931.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
17498,244796,24479603,21.0,28.0,410,463,873.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
17499,234628,23462802,20.0,13.0,468,500,968.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
17500,244755,24475505,24.0,0.0,430,484,914.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17501,244708,24470805,2.0,4.0,418,439,857.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17502,169229,16922907,12.0,6.0,448,506,954.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1
17507,205490,20549003,12.0,6.0,439,478,917.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
17511,244708,24470806,0.0,15.0,398,454,852.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17513,262937,26293703,18.0,10.0,465,602,1067.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
17514,244708,24470805,2.0,9.0,411,454,865.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17515,244708,24470805,2.0,41.0,398,412,810.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17516,244708,24470806,0.0,5.0,402,459,861.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17517,244708,24470806,0.0,0.0,393,434,827.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17519,244708,24470806,0.0,9.0,403,473,876.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17520,244708,24470805,2.0,22.0,421,449,870.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1
17521,244728,24472801,1.0,17.0,413,439,852.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
17523,244755,24475505,24.0,8.0,433,520,953.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17526,170295,17029501,19.0,12.0,495,528,1023.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
17528,244723,24472304,6.0,4.0,403,392,795.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17530,244818,24481804,9.0,20.0,434,489,923.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0
17531,244831,24483102,18.0,17.0,434,494,928.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0
17532,244799,24479901,10.0,0.0,408,454,862.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1
17533,218562,21856201,14.0,5.0,472,528,1000.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,0
17534,257905,25790501,7.0,12.0,450,559,1009.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
17537,169280,16928003,7.0,0.0,430,459,889.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
17538,244818,24481801,10.0,15.0,403,454,857.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17539,231616,23161601,12.0,9.0,455,602,1057.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1
17540,189378,18937804,12.0,26.0,424,412,836.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
17541,244774,24477405,6.0,3.0,413,418,831.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17543,244708,24470806,0.0,3.0,391,434,825.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17544,244723,24472302,2.0,48.0,418,494,912.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0
17545,244839,24483903,20.0,19.0,421,463,884.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
17546,244780,24478001,24.0,6.0,503,559,1062.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17547,221571,22157101,3.0,4.0,413,444,857.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
17550,244746,24474603,5.0,1.0,451,473,924.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
17551,244780,24478003,2.0,7.0,458,536,994.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
17552,244736,24473602,0.0,0.0,455,513,968.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
17553,218562,21856202,8.0,3.0,416,489,905.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1
17554,173312,17331203,13.0,38.0,510,547,1057.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
17556,244774,24477404,2.0,0.0,467,547,1014.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
17557,189396,18939603,12.0,9.0,398,454,852.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
17559,221571,22157103,13.0,3.0,402,418,820.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
17560,169231,16923103,3.0,27.0,398,463,861.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1,0
17561,244839,24483902,21.0,3.0,414,528,942.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1
17563,244818,24481804,9.0,12.0,398,434,832.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17565,244776,24477601,6.0,3.0,422,500,922.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0
17566,244774,24477404,2.0,10.0,413,449,862.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0
17569,205488,20548803,4.0,14.0,436,463,899.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0
17571,244776,24477604,9.0,6.0,433,484,917.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17572,244736,24473602,0.0,4.0,418,423,841.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
17573,244723,24472304,6.0,6.0,397,418,815.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17575,234628,23462803,9.0,9.0,402,449,851.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,1
17576,244755,24475505,24.0,5.0,461,536,997.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17577,173312,17331202,11.0,0.0,472,494,966.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0
17578,228606,22860601,8.0,2.0,436,459,895.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1
17579,212522,21252204,17.0,7.0,439,506,945.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
17580,244780,24478001,24.0,3.0,470,559,1029.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17582,244806,24480603,0.0,3.0,418,463,881.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17584,244806,24480603,0.0,7.0,421,449,870.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17585,244755,24475501,11.0,4.0,431,484,915.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,1,0
17586,244831,24483103,2.0,22.0,424,473,897.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,1
17587,244746,24474603,5.0,0.0,465,528,993.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
17588,212522,21252205,4.0,8.0,453,489,942.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0
17589,244708,24470806,0.0,0.0,416,439,855.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,1
17590,244708,24470804,3.0,12.0,395,418,813.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
17591,180344,18034401,5.0,14.0,436,520,956.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0
17592,244839,24483904,0.0,0.0,497,576,1073.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0
17593,244780,24478001,24.0,44.0,407,449,856.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17595,228606,22860602,13.0,11.0,437,484,921.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0
17596,244746,24474601,17.0,11.0,434,478,912.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,1
17597,257899,25789903,8.0,30.0,421,463,884.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
17598,189378,18937804,12.0,14.0,393,412,805.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
17600,244806,24480602,20.0,4.0,483,500,983.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1
17602,244727,24472702,4.0,15.0,425,468,893.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,0
17605,201449,20144906,7.0,7.0,434,473,907.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0,0
17606,173312,17331201,11.0,2.0,492,536,1028.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
