age,asian,black,divorced,educ,exper,faminc,female,hrswork,insure,married,mcaid,mcare,metro,midwest,nchild,northeast,single,south,union,wage,west,white
26,0,0,0,16,4,30012,1,40,1,1,0,0,0,0,1,0,0,1,0,24.02,0,1
59,0,0,0,12,41,40000,1,40,1,1,0,0,1,0,0,1,0,0,0,17.85,0,1
55,0,0,0,13,36,154663,1,40,1,1,0,0,1,1,1,0,0,0,0,35.05,0,1
31,0,0,0,13,12,35726,1,45,1,1,0,0,1,1,1,0,0,0,1,19.33,0,1
58,0,0,0,16,36,80084,1,50,1,1,0,0,1,1,0,0,0,0,1,25.76,0,1
55,0,0,0,16,33,51094,1,40,1,1,0,0,1,1,0,0,0,0,0,21.63,0,1
36,0,1,0,13,17,35000,1,40,1,1,0,0,1,0,1,0,0,1,0,10.0,0,0
52,0,0,0,21,25,125000,1,40,1,1,0,0,1,0,0,0,0,0,0,60.1,1,1
41,0,0,0,18,17,70232,1,44,1,1,0,0,0,1,3,0,0,0,1,19.66,0,1
47,1,0,0,12,29,20033,1,40,1,1,0,0,1,0,3,0,0,0,0,30.0,1,0
30,0,1,0,12,12,30000,1,40,1,1,0,0,0,0,3,0,0,1,0,14.0,0,0
31,1,0,0,18,7,185760,1,60,1,1,0,0,1,0,0,1,0,0,0,48.08,0,0
53,0,0,0,12,35,55000,1,40,1,1,0,0,1,1,2,0,0,0,0,17.0,0,1
62,0,0,0,18,38,46537,1,60,1,1,0,0,1,0,0,0,0,0,0,24.03,1,1
43,0,0,0,16,21,90000,1,40,1,1,0,0,1,0,0,0,0,1,0,9.6,0,1
62,0,0,0,12,44,15199,1,40,0,1,0,0,1,0,1,0,0,1,0,10.0,0,1
42,0,0,0,16,20,56404,1,45,1,1,0,0,1,1,1,0,0,0,1,19.67,0,1
45,0,0,0,18,21,165000,1,40,1,1,0,0,1,0,0,1,0,0,0,44.22,0,1
47,0,0,0,12,29,25000,1,40,1,1,0,0,0,0,1,0,0,0,0,18.25,1,1
61,0,0,0,12,43,26799,1,40,1,1,0,0,1,0,0,1,0,0,0,10.5,0,1
34,0,0,0,12,16,112080,1,40,1,1,0,0,1,1,3,0,0,0,0,14.1,0,1
49,0,0,0,16,27,0,1,60,1,1,0,0,1,0,3,1,0,0,0,38.47,0,1
29,0,0,0,16,7,60000,1,45,0,1,0,0,1,0,1,0,0,1,0,42.73,0,1
52,0,0,0,16,30,51210,1,39,0,1,0,0,1,0,1,0,0,1,0,18.72,0,1
71,1,0,0,14,51,48199,1,40,1,1,0,1,1,0,0,0,0,0,0,11.0,1,0
62,0,0,0,14,42,30000,1,40,1,1,0,0,0,0,0,1,0,0,0,30.0,0,1
41,0,0,0,18,17,60081,1,40,1,1,0,0,1,0,3,1,0,0,1,72.13,0,1
59,0,0,0,12,41,45000,1,40,1,1,0,0,0,0,0,0,0,1,0,14.0,0,1
51,0,0,0,12,33,45000,1,40,1,1,0,0,1,0,1,1,0,0,0,13.25,0,1
63,0,0,0,21,36,60002,1,40,1,1,0,0,1,0,0,0,0,1,0,53.08,0,1
53,0,0,0,12,35,72685,1,40,1,1,0,0,1,0,0,0,0,0,0,12.0,1,1
46,0,0,0,16,24,25000,1,40,1,1,0,0,1,0,2,0,0,0,1,20.0,1,1
44,0,1,0,12,26,27200,1,40,1,1,0,0,1,1,2,0,0,0,0,9.56,0,0
32,0,0,0,14,12,49015,1,39,1,1,0,0,1,0,2,1,0,0,0,31.0,0,1
32,1,0,0,16,10,92208,1,25,1,1,0,0,1,0,0,0,0,1,0,51.52,0,0
36,0,0,0,21,9,60560,1,40,1,1,0,0,1,0,3,0,0,1,0,25.95,0,1
50,0,0,0,18,26,27870,1,40,1,1,0,0,1,0,2,1,0,0,0,54.33,0,1
37,0,0,0,13,18,33646,1,40,1,1,0,0,1,0,2,0,0,1,0,16.06,0,1
36,0,0,0,18,12,60025,1,40,1,1,0,0,1,0,1,0,0,1,0,31.25,0,1
40,0,0,0,16,18,16966,1,40,0,1,0,0,1,0,1,1,0,0,0,10.0,0,1
55,0,0,0,18,31,33000,1,38,1,1,0,0,1,0,1,1,0,0,0,38.97,0,1
48,0,0,0,13,29,105000,1,40,1,1,0,0,1,0,2,0,0,1,0,11.5,0,1
28,0,1,0,16,6,28000,1,38,1,1,0,0,1,0,0,0,0,1,0,12.0,0,0
34,0,0,0,12,16,32500,1,45,0,1,0,0,0,1,2,0,0,0,0,9.0,0,1
25,0,0,0,16,3,36001,1,40,1,1,0,0,1,0,0,0,0,1,0,14.5,0,1
39,0,1,0,14,19,49262,1,40,1,1,0,0,0,0,2,0,0,1,0,11.88,0,0
57,0,0,0,13,38,56800,1,40,1,1,0,0,0,0,1,0,0,0,0,14.67,1,1
40,0,0,0,16,18,48000,1,50,1,1,0,0,1,0,2,0,0,0,0,35.0,1,1
37,0,1,0,14,17,0,1,38,0,1,1,0,1,0,3,1,0,0,0,12.59,0,0
51,0,0,0,12,33,39075,1,40,1,1,0,0,0,0,0,1,0,0,0,18.0,0,1
23,0,1,0,13,4,2000,1,35,0,1,0,0,0,0,0,0,0,0,0,6.6,1,0
35,0,0,0,16,13,49546,1,40,1,1,0,0,0,0,3,1,0,0,0,33.17,0,1
56,0,0,0,12,38,113826,1,40,1,1,0,0,1,0,2,0,0,1,0,17.0,0,1
38,0,0,0,12,20,31200,1,40,0,1,0,0,0,1,1,0,0,0,0,15.0,0,1
51,0,0,0,12,33,26935,1,50,1,1,0,0,0,1,0,0,0,0,0,9.5,0,1
57,0,0,0,12,39,0,1,40,1,1,0,0,1,0,0,0,0,1,0,11.55,0,1
55,0,0,0,12,37,25000,1,40,1,1,0,0,1,0,0,1,0,0,0,23.0,0,1
50,0,0,0,16,28,66200,1,35,1,1,0,0,1,0,2,0,0,0,1,40.0,1,1
26,0,0,0,16,4,32000,1,25,1,1,0,0,1,1,2,0,0,0,0,25.76,0,1
54,1,0,0,16,32,61400,1,40,1,1,0,0,1,0,2,0,0,0,0,35.1,1,0
30,0,0,0,13,11,56500,1,46,1,1,0,0,0,0,0,0,0,1,0,12.0,0,1
40,0,1,0,18,16,53520,1,40,1,1,0,0,1,0,3,0,0,1,0,29.75,0,0
52,0,1,0,18,28,40800,1,40,1,1,0,0,0,0,1,0,0,1,0,28.85,0,0
45,0,0,0,13,26,39200,1,38,1,1,0,0,0,0,0,1,0,0,1,14.38,0,1
60,0,0,0,16,38,55514,1,32,1,1,0,0,1,1,0,0,0,0,0,34.01,0,1
57,0,0,0,16,35,60700,1,45,1,1,1,0,1,0,1,0,0,1,0,59.82,0,1
53,0,0,0,13,34,60005,1,40,1,1,0,0,1,0,0,0,0,1,0,15.0,0,1
44,0,0,0,16,22,80000,1,40,1,1,0,0,1,0,1,1,0,0,0,24.05,0,1
36,1,0,0,16,14,90242,1,40,1,1,0,0,1,0,2,0,0,0,0,20.0,1,0
54,0,0,0,16,32,94315,1,38,1,1,0,0,1,0,2,1,0,0,0,54.66,0,1
65,0,0,0,12,47,163999,1,35,0,1,0,1,1,0,0,1,0,0,0,12.0,0,1
36,0,0,0,16,14,24005,1,55,0,1,0,0,0,1,3,0,0,0,0,15.0,0,1
56,0,0,0,16,34,22000,1,60,1,1,0,0,0,1,0,0,0,0,1,23.15,0,1
47,0,0,0,12,29,72750,1,45,1,1,0,0,0,1,1,0,0,0,0,17.0,0,1
45,0,0,0,12,27,55000,1,40,1,1,0,0,1,0,0,0,0,1,0,20.0,0,1
30,0,0,0,18,6,75500,1,35,1,1,0,0,1,1,0,0,0,0,1,38.46,0,1
54,0,1,0,12,36,16223,1,40,0,1,0,0,1,0,0,0,0,1,0,8.0,0,0
32,0,0,0,12,14,30000,1,40,0,1,0,0,1,0,0,0,0,0,0,11.5,1,1
57,0,0,0,16,35,54002,1,40,1,1,0,0,1,0,0,0,0,1,0,16.83,0,1
43,0,0,0,18,19,77300,1,40,1,1,0,0,0,1,3,0,0,0,1,28.85,0,1
56,0,0,0,13,37,67417,1,35,1,1,0,0,0,0,0,1,0,0,0,18.57,0,1
36,0,0,0,14,16,62000,1,40,1,1,0,0,1,1,0,0,0,0,0,9.0,0,1
50,0,0,0,16,28,56750,1,48,1,1,0,0,0,1,1,0,0,0,0,25.0,0,1
30,0,0,0,16,8,30000,1,40,1,1,0,0,1,0,3,1,0,0,0,9.13,0,1
51,0,0,0,16,29,16500,1,45,1,1,0,0,1,1,0,0,0,0,0,50.0,0,1
43,0,0,0,13,24,120404,1,40,1,1,0,0,1,0,3,0,0,1,0,11.0,0,1
45,0,0,0,16,23,125000,1,40,1,1,0,0,0,0,1,0,0,1,0,15.38,0,1
64,0,0,0,18,40,1695,1,45,1,1,0,0,0,0,0,1,0,0,1,29.5,0,1
62,0,0,0,16,40,60100,1,40,1,1,0,0,1,0,0,1,0,0,0,9.63,0,1
48,0,1,0,12,30,58000,1,60,0,1,0,0,0,0,0,1,0,0,0,22.43,0,0
47,0,0,0,13,28,50000,1,40,1,1,0,0,1,0,0,0,0,1,0,24.0,0,1
53,0,0,0,14,33,35621,1,35,1,1,0,0,0,0,0,1,0,0,1,20.09,0,1
47,0,0,0,14,27,9500,1,40,1,1,0,0,1,1,0,0,0,0,0,21.25,0,1
54,0,0,0,16,32,60000,1,40,1,1,0,0,1,0,1,1,0,0,0,25.0,0,1
56,0,0,0,12,38,52161,1,40,1,1,0,0,0,1,1,0,0,0,0,13.83,0,1
41,0,0,0,14,21,45000,1,52,1,1,0,0,0,0,2,0,0,1,1,9.25,0,1
34,0,0,0,18,10,80015,1,40,1,1,0,0,1,0,1,0,0,1,0,20.0,0,1
55,0,0,0,12,37,28000,1,30,1,1,0,0,0,1,1,0,0,0,0,10.0,0,1
27,0,0,0,16,5,13969,1,40,1,1,0,0,1,0,0,0,0,1,0,22.0,0,1
26,0,0,0,16,4,30000,1,40,1,1,0,0,1,0,0,0,0,0,0,30.0,1,1
45,0,0,0,18,21,96161,1,40,1,1,0,0,1,0,1,0,0,0,1,23.55,1,1
37,0,0,0,16,15,60242,1,30,1,1,0,0,0,1,3,0,0,0,0,32.0,0,1
47,0,0,0,12,29,71410,1,40,1,1,0,0,1,0,2,0,0,1,0,12.0,0,1
41,0,0,0,16,19,69523,1,38,1,1,0,0,1,0,1,1,0,0,0,27.84,0,1
55,0,0,0,14,35,15000,1,40,1,1,0,0,1,1,0,0,0,0,0,17.0,0,1
29,0,0,0,13,10,19700,1,40,0,1,1,0,0,1,3,0,0,0,0,4.8,0,1
39,0,0,0,16,17,200151,1,55,1,1,0,0,1,0,0,0,0,1,0,52.45,0,1
40,0,0,0,12,22,10000,1,25,0,1,0,0,1,0,2,0,0,1,0,7.75,0,1
53,0,0,0,16,31,97693,1,40,1,1,0,0,1,1,2,0,0,0,1,31.25,0,1
48,0,1,0,16,26,80000,1,40,1,1,0,0,1,0,1,0,0,1,0,64.9,0,0
30,0,0,0,14,10,35162,1,40,0,1,0,0,1,0,1,0,0,1,0,16.0,0,1
38,0,0,0,12,20,45808,1,40,1,1,0,0,0,1,2,0,0,0,0,22.35,0,1
34,0,0,0,16,12,25000,1,40,1,1,0,0,1,0,0,0,0,1,1,72.13,0,1
54,0,0,0,12,36,37000,1,40,1,1,0,0,1,0,0,0,0,0,0,14.0,1,1
34,0,0,0,12,16,30000,1,36,1,1,0,0,1,1,2,0,0,0,0,12.13,0,1
57,0,0,0,21,30,52400,1,40,1,1,0,0,0,0,0,0,0,1,0,30.3,0,1
57,0,0,0,16,35,112429,1,55,1,1,0,0,1,0,0,0,0,1,0,18.65,0,1
46,0,0,0,16,24,0,1,40,1,1,0,0,1,1,5,0,0,0,1,28.85,0,1
61,0,0,0,12,43,1822,1,40,1,1,0,0,1,0,0,0,0,1,0,29.96,0,1
48,0,0,0,16,26,53016,1,40,1,1,0,0,1,1,2,0,0,0,0,37.03,0,1
55,0,0,0,12,37,30623,1,40,1,1,0,0,0,0,0,0,0,0,0,18.3,1,1
61,0,0,0,18,37,64017,1,40,1,1,0,0,1,0,0,1,0,0,1,30.77,0,1
51,0,0,0,16,29,22200,1,40,0,1,1,0,1,0,1,1,0,0,0,7.5,0,1
64,0,0,0,12,46,75006,1,40,1,1,0,0,1,0,1,1,0,0,1,19.0,0,1
36,0,0,0,16,14,95808,1,40,1,1,0,0,1,1,2,0,0,0,0,15.38,0,1
39,1,0,0,16,17,52000,1,37,1,1,0,0,1,0,1,0,0,1,0,11.78,0,0
53,0,0,0,14,33,85000,1,40,1,1,0,0,1,0,0,0,0,0,0,21.63,1,1
54,0,0,0,12,36,66769,1,26,1,1,0,0,1,0,1,0,0,1,0,21.81,0,1
29,0,0,0,16,7,50000,1,40,1,1,0,0,1,0,1,0,0,0,0,19.38,1,1
62,0,0,0,13,43,45000,1,40,1,1,0,0,1,0,0,1,0,0,0,12.5,0,1
63,0,0,0,13,44,21599,1,40,1,1,0,0,1,0,0,0,0,0,0,38.0,1,1
35,0,0,0,16,13,80000,1,40,1,1,0,0,0,1,3,0,0,0,0,9.0,0,1
21,0,0,0,12,3,26602,1,40,1,1,0,0,1,0,0,1,0,0,0,10.5,0,1
59,0,0,0,18,35,68425,1,40,1,1,0,0,0,1,0,0,0,0,0,28.83,0,1
49,0,0,0,21,22,70008,1,40,1,1,0,0,1,1,2,0,0,0,0,39.42,0,1
29,0,0,0,13,10,56510,1,40,1,1,0,0,1,0,1,0,0,1,0,18.5,0,1
44,0,0,0,13,25,90000,1,40,1,1,0,0,1,1,2,0,0,0,0,24.35,0,1
33,0,0,0,12,15,35000,1,36,1,1,0,0,1,0,0,1,0,0,0,10.0,0,1
50,0,0,0,12,32,24303,1,40,1,1,0,0,1,0,0,0,0,0,0,24.05,1,1
28,0,1,0,18,4,75000,1,40,0,1,0,0,1,0,0,0,0,1,0,19.23,0,0
47,0,0,0,16,25,67403,1,40,1,1,0,0,1,1,1,0,0,0,0,21.63,0,1
76,0,0,0,18,52,76599,1,40,0,1,0,1,1,0,0,0,0,1,1,31.25,0,1
63,0,0,0,18,39,902,1,40,1,1,0,0,0,0,0,1,0,0,0,21.63,0,1
55,0,0,0,12,37,17087,1,40,1,1,0,0,1,1,2,0,0,0,0,21.63,0,1
49,0,0,0,12,31,29912,1,45,1,1,0,0,1,1,2,0,0,0,0,19.0,0,1
56,0,0,0,18,32,252399,1,40,1,1,0,0,1,0,0,1,0,0,1,33.65,0,1
53,0,0,0,21,26,102269,1,40,1,1,0,0,1,0,0,0,0,1,0,53.75,0,1
31,0,0,0,16,9,55000,1,50,1,1,0,0,1,1,0,0,0,0,0,20.0,0,1
56,0,0,0,16,34,34022,1,40,1,1,0,0,1,0,0,0,0,1,0,24.05,0,1
50,0,0,0,18,26,50042,1,40,1,1,0,0,1,1,2,0,0,0,0,72.13,0,1
26,0,0,0,13,7,106000,1,36,1,1,0,0,1,0,2,0,0,0,0,11.15,1,1
43,0,0,0,13,24,90000,1,40,0,1,0,0,1,1,3,0,0,0,0,13.0,0,1
31,0,0,0,12,13,89000,1,38,1,1,0,0,0,0,2,1,0,0,0,20.0,0,1
57,0,1,0,12,39,45002,1,36,1,1,0,0,1,0,2,1,0,0,1,11.7,0,0
55,0,0,0,16,33,90292,1,22,1,1,0,0,1,0,2,1,0,0,0,25.55,0,1
35,0,1,0,16,13,42162,1,40,1,1,0,0,1,0,1,0,0,1,0,37.5,0,0
40,1,0,0,14,20,41610,1,40,1,1,0,0,1,0,2,0,0,0,0,13.13,1,0
68,0,0,0,16,46,58800,1,50,1,1,0,1,1,0,0,0,0,1,0,20.0,0,1
34,0,0,0,14,14,37538,1,40,1,1,0,0,1,0,2,1,0,0,0,27.5,0,1
52,0,0,0,16,30,101264,1,37,1,1,0,0,1,0,1,0,0,0,1,19.0,1,1
34,0,0,0,14,14,35000,1,40,1,1,0,0,1,0,1,0,0,1,0,18.0,0,1
65,1,0,0,12,47,0,1,40,1,1,0,0,1,0,0,0,0,0,0,24.05,1,0
32,0,0,0,20,6,52250,1,50,1,1,0,0,0,1,0,0,0,0,0,20.0,0,1
60,0,0,0,16,38,71600,1,45,1,1,0,0,0,1,1,0,0,0,0,14.0,0,1
55,0,0,0,12,37,36238,1,50,1,1,0,0,1,1,0,0,0,0,0,17.85,0,1
56,0,0,0,14,36,100,1,40,1,1,0,0,1,0,0,1,0,0,1,11.0,0,1
37,0,0,0,14,17,30000,1,45,1,1,0,0,0,0,2,1,0,0,0,25.5,0,1
57,1,0,0,12,39,55400,1,40,1,1,0,0,1,0,1,0,0,0,1,20.0,1,0
54,0,0,0,16,32,13200,1,40,1,1,0,0,1,0,2,0,0,1,1,14.4,0,1
56,0,0,0,16,34,100001,1,40,1,1,0,0,1,0,0,1,0,0,0,16.83,0,1
60,0,0,0,14,40,87270,1,40,1,1,0,0,1,1,1,0,0,0,0,24.02,0,1
54,0,0,0,13,35,24002,1,40,0,1,1,0,1,0,1,0,0,1,0,14.0,0,1
53,0,1,0,12,35,26200,1,40,0,1,0,0,1,0,0,0,0,1,0,12.5,0,0
41,0,0,0,14,21,64028,1,45,1,1,0,0,1,0,1,1,0,0,0,19.81,0,1
31,0,0,0,12,13,110003,1,37,1,1,0,0,0,0,2,0,0,1,0,7.25,0,1
38,0,1,0,13,19,35524,1,40,1,1,0,0,1,1,2,0,0,0,0,14.4,0,0
48,0,0,0,14,28,83694,1,50,1,1,0,0,1,1,0,0,0,0,0,17.8,0,1
41,0,0,0,18,17,95162,1,40,1,1,0,0,1,0,2,0,0,1,0,16.83,0,1
36,0,0,0,14,16,43730,1,40,1,1,0,0,1,0,1,1,0,0,0,25.0,0,1
30,0,0,0,18,6,43010,1,50,1,1,0,0,0,1,1,0,0,0,1,17.3,0,1
52,0,0,0,18,28,13620,1,45,1,1,0,0,0,0,1,1,0,0,1,42.0,0,1
61,0,0,0,18,37,30113,1,40,1,1,0,0,0,0,0,0,0,0,0,53.08,1,1
28,0,0,0,14,8,65000,1,40,1,1,0,0,1,0,1,0,0,1,0,10.0,0,1
55,0,0,0,12,37,91001,1,40,1,1,0,0,0,1,0,0,0,0,1,26.0,0,1
29,0,0,0,12,11,36612,1,50,0,1,0,0,1,0,3,0,0,0,0,12.0,1,1
54,0,0,0,16,32,70025,1,45,1,1,0,0,1,1,0,0,0,0,0,24.78,0,1
63,0,0,0,11,46,66000,1,40,0,1,0,0,0,0,0,1,0,0,0,11.5,0,1
60,0,0,0,12,42,33000,1,38,1,1,0,0,0,0,0,0,0,0,1,20.0,1,1
52,0,0,0,16,30,112075,1,40,1,1,0,0,1,0,0,1,0,0,0,41.83,0,1
59,0,0,0,13,40,24699,1,40,1,1,0,0,1,1,0,0,0,0,0,11.75,0,1
37,0,0,0,14,17,60000,1,24,1,1,0,0,0,1,2,0,0,0,0,19.5,0,1
57,0,0,0,14,37,24521,1,40,1,1,0,0,1,0,0,0,0,1,0,33.65,0,1
41,0,1,0,16,19,19,1,40,1,1,0,0,1,0,3,0,0,0,0,27.4,1,0
57,0,0,0,13,38,23237,1,40,1,1,0,0,1,0,0,0,0,1,1,8.65,0,1
63,0,0,0,12,45,16007,1,40,1,1,0,0,0,0,0,0,0,1,0,19.23,0,1
52,0,0,0,14,32,70551,1,40,1,1,0,0,1,0,2,1,0,0,0,20.67,0,1
51,0,0,0,11,34,200,1,35,1,1,1,0,1,0,0,1,0,0,1,13.54,0,1
53,0,0,0,12,35,90742,1,40,1,1,0,0,1,0,1,0,0,1,0,20.65,0,1
48,0,0,0,13,29,8808,1,40,0,1,0,0,1,0,2,1,0,0,0,27.5,0,1
50,0,0,0,12,32,47517,1,70,1,1,0,0,1,1,1,0,0,0,0,20.11,0,1
43,0,0,0,18,19,186638,1,40,1,1,0,0,1,0,2,1,0,0,1,42.1,0,1
53,0,0,0,18,29,116100,1,50,1,1,0,0,1,0,0,1,0,0,0,57.7,0,1
48,0,0,0,3,39,45400,1,37,0,1,0,0,1,0,3,0,0,1,0,13.2,0,1
45,0,0,0,12,27,78260,1,15,0,1,0,0,0,0,3,0,0,1,0,14.65,0,1
42,0,0,0,13,23,13631,1,40,0,1,0,0,0,0,2,1,0,0,0,12.0,0,1
34,0,0,0,12,16,24000,1,40,0,1,0,0,1,0,2,0,0,1,0,16.57,0,1
31,1,0,0,18,7,65050,1,40,1,1,0,0,1,0,0,0,0,0,0,33.65,1,0
55,0,0,0,12,37,57200,1,60,1,1,0,0,0,0,0,1,0,0,0,15.29,0,1
54,0,0,0,13,35,76008,1,40,1,1,0,0,1,0,0,1,0,0,0,25.0,0,1
58,0,0,0,12,40,38500,1,40,1,1,0,0,1,0,0,1,0,0,0,15.45,0,1
39,0,0,0,18,15,91615,1,45,1,1,0,0,1,1,3,0,0,0,1,2.56,0,1
57,1,0,0,16,35,197850,1,55,1,1,0,0,1,0,2,0,0,1,0,27.96,0,0
48,0,0,0,16,26,45320,1,48,1,1,0,0,1,0,1,1,0,0,1,30.0,0,1
49,0,0,0,13,30,31200,1,40,1,1,0,0,1,0,0,1,0,0,0,27.0,0,1
54,0,0,0,13,35,70000,1,50,1,1,0,0,1,0,1,0,0,1,0,10.0,0,1
57,0,0,0,12,39,78421,1,40,1,1,0,0,0,1,0,0,0,0,0,28.85,0,1
43,0,0,0,14,23,40000,1,40,1,1,0,0,1,0,3,1,0,0,0,33.65,0,1
33,0,0,0,16,11,43750,1,40,1,1,0,0,0,1,2,0,0,0,0,15.38,0,1
29,0,0,0,18,5,24010,1,40,1,1,0,0,1,0,0,0,0,1,0,13.45,0,1
27,0,0,0,16,5,41050,1,40,1,1,0,0,1,0,0,0,0,1,0,26.45,0,1
27,0,0,0,12,9,4000,1,20,0,1,1,0,1,0,2,0,0,0,0,13.5,1,1
39,0,0,0,16,17,18564,1,38,1,1,0,0,0,0,2,0,0,1,0,23.5,0,1
39,0,0,0,16,17,37000,1,40,1,1,0,0,1,0,0,0,0,1,0,14.5,0,1
36,0,0,0,16,14,40084,1,45,1,1,0,0,1,0,1,1,0,0,0,31.11,0,1
56,0,0,0,12,38,38000,1,40,1,1,0,0,0,1,0,0,0,0,0,17.8,0,1
62,1,0,0,14,42,144537,1,40,1,1,0,0,1,0,1,1,0,0,0,19.73,0,0
59,0,0,0,16,37,83000,1,40,1,1,0,0,1,0,1,0,0,1,0,11.88,0,1
46,0,0,0,16,24,128395,1,40,1,1,0,0,1,0,2,0,0,1,0,52.88,0,1
27,0,0,0,16,5,67200,1,40,1,1,0,0,0,0,1,0,0,0,0,27.11,1,1
42,0,0,0,12,24,57240,1,40,1,1,0,0,0,0,2,1,0,0,1,11.75,0,1
34,0,0,0,21,7,41000,1,40,1,1,0,0,1,0,1,0,0,0,0,40.88,1,1
57,0,0,0,13,38,55500,1,40,1,1,0,0,1,1,0,0,0,0,1,33.0,0,1
29,0,0,0,12,11,45200,1,50,1,1,0,0,1,0,2,0,0,1,0,13.66,0,1
49,0,0,0,12,31,100025,1,40,1,1,0,0,0,0,0,0,0,0,0,14.5,1,1
62,0,0,0,12,44,172337,1,32,1,1,0,0,1,0,1,0,0,0,0,30.0,1,1
55,0,0,0,21,28,30000,1,45,1,1,0,0,1,0,1,0,0,0,0,51.0,1,1
40,0,0,0,18,16,51763,1,24,1,1,0,0,1,0,2,0,0,0,1,44.04,1,1
36,0,0,0,12,18,20650,1,40,1,1,0,0,1,0,2,0,0,1,0,15.2,0,1
36,0,0,0,18,12,16038,1,40,1,1,0,0,1,0,0,1,0,0,1,49.38,0,1
42,0,0,0,16,20,88019,1,45,1,1,0,0,1,0,3,0,0,0,0,32.49,1,1
44,1,0,0,16,22,119000,1,40,1,1,0,0,1,0,1,0,0,1,0,47.13,0,0
60,0,0,0,13,41,18560,1,40,1,1,0,0,1,0,0,1,0,0,0,19.23,0,1
39,0,0,0,16,17,12808,1,40,1,1,0,0,1,1,2,0,0,0,0,18.75,0,1
33,0,0,0,18,9,90050,1,40,1,1,0,0,0,0,2,0,0,1,1,36.92,0,1
54,0,0,0,12,36,26174,1,40,1,1,1,0,1,0,0,1,0,0,0,24.02,0,1
36,0,0,0,13,17,55012,1,40,1,1,0,0,1,0,3,0,0,0,0,16.5,1,1
32,0,0,0,18,8,35,1,40,1,1,0,0,1,1,3,0,0,0,0,16.83,0,1
60,0,0,0,16,38,99679,1,35,1,1,0,0,1,0,0,1,0,0,0,24.86,0,1
55,0,0,0,13,36,25000,1,36,0,1,0,0,0,1,0,0,0,0,0,10.1,0,1
49,0,0,0,16,27,261823,1,40,1,1,0,0,1,0,2,1,0,0,0,20.0,0,1
50,0,0,0,13,31,47500,1,40,1,1,0,0,1,0,0,0,0,1,0,15.63,0,1
66,0,0,0,16,44,51745,1,38,1,1,0,1,1,0,1,1,0,0,1,9.0,0,1
57,1,0,0,16,35,62500,1,50,1,1,0,0,1,0,0,0,0,1,0,23.08,0,0
62,0,0,0,12,44,53000,1,40,1,1,0,0,1,1,0,0,0,0,1,25.0,0,1
59,1,0,0,12,41,77399,1,40,0,1,0,0,1,0,1,0,0,0,0,14.0,1,0
50,0,0,0,16,28,120795,1,35,1,1,0,0,1,0,3,0,0,0,0,20.86,1,1
36,0,0,0,14,16,87000,1,40,1,1,0,0,1,0,0,0,0,0,0,16.75,1,1
53,0,0,0,13,34,5000,1,40,0,1,0,0,1,0,1,0,0,1,0,16.0,0,1
29,0,0,0,18,5,63501,1,40,1,1,0,0,1,0,1,0,0,1,1,26.45,0,1
46,0,0,0,16,24,42337,1,40,1,1,0,0,1,0,0,0,0,1,0,34.63,0,1
56,0,1,0,13,37,60200,1,40,1,1,0,0,1,1,0,0,0,0,0,17.3,0,0
55,0,0,0,13,36,60007,1,40,1,1,0,0,0,0,0,0,0,1,0,17.3,0,1
50,0,0,0,12,32,57821,1,40,1,1,0,0,1,0,2,0,0,1,0,18.75,0,1
29,0,0,0,18,5,47750,1,40,1,1,0,0,1,0,1,0,0,1,0,23.08,0,1
47,0,1,0,12,29,75281,1,40,1,1,0,0,1,0,2,1,0,0,0,14.0,0,0
27,0,0,0,16,5,70000,1,40,0,1,0,0,1,0,0,0,0,1,0,12.5,0,1
49,0,0,0,16,27,79510,1,40,1,1,0,0,1,0,2,1,0,0,1,18.0,0,1
32,0,0,0,16,10,143181,1,40,1,1,0,0,1,1,1,0,0,0,0,24.05,0,1
57,0,0,0,13,38,40063,1,40,1,1,0,0,0,0,0,1,0,0,0,18.03,0,1
65,0,1,0,21,38,42000,1,40,1,1,0,0,0,1,0,0,0,0,0,16.15,0,0
44,0,0,0,16,22,1616,1,45,1,1,0,0,1,0,1,0,0,0,0,48.89,1,1
43,0,0,0,12,25,25001,1,36,1,1,0,0,1,0,1,1,0,0,0,19.5,0,1
50,0,0,0,12,32,40000,1,40,1,1,0,0,1,0,2,0,0,1,0,10.0,0,1
27,0,0,0,18,3,46005,1,45,1,1,0,0,1,1,0,0,0,0,0,35.47,0,1
57,0,1,0,13,38,6408,1,35,1,1,0,0,0,0,0,0,0,1,0,21.97,0,0
53,0,0,0,10,37,45029,1,40,1,1,0,0,1,0,0,1,0,0,0,10.0,0,1
39,0,0,0,9,24,26719,1,40,0,1,0,0,1,0,0,0,0,0,0,7.5,1,1
49,0,0,0,18,25,117240,1,60,0,1,0,0,0,1,3,0,0,0,1,14.73,0,1
51,1,0,0,18,27,90000,1,40,1,1,0,0,1,0,1,0,0,1,1,41.35,0,0
50,0,0,0,14,30,12186,1,40,1,1,0,0,1,1,1,0,0,0,0,13.0,0,1
58,0,0,0,21,31,308426,1,50,1,1,0,0,1,0,0,1,0,0,0,26.92,0,1
53,0,0,0,18,29,65000,1,45,1,1,0,0,0,0,0,0,0,0,0,29.91,1,1
41,0,0,0,13,22,90131,1,40,1,1,0,0,0,0,2,1,0,0,0,22.35,0,1
54,0,0,0,12,36,45040,1,40,1,1,0,0,1,1,0,0,0,0,0,21.75,0,1
