sold,date_auctn,years_old,rpremium,rhammer,rlow,rhigh,ravg,artist,medium,height,width,inchsq,signed,creation,age,yob,date,trend,da1,da2,da3,da4,da5,da6,da8,dm0,dm1,dm2,dm3,dm4,dm5,dm6,dm7,dm8,dm9,drec,d8791,d9296,d9700,d0104,d0508
1,2003.0,101.0,36.15512,31.43923,38.50385,49.50495,44.0044,5,2,20.2,24.2,488.84,1,1902,29,1873,2002.12,5816,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2002.75,105.75,,,3.31858,4.42478,3.87168,5,2,17.2,12.0,206.4,1,1897,24,1873,2002.09,5743,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2001.42,91.42,27.07276,23.54153,16.92047,28.20079,22.56063,5,2,15.0,23.0,345.0,0,1910,37,1873,2001.05,5256,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2001.0,87.0,25.7732,22.41147,8.59107,14.31844,11.45475,5,2,16.1,20.1,323.61,1,1914,41,1873,2000.12,5088,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1999.42,84.42,47.89157,43.53779,24.09639,36.14458,30.12048,5,2,20.0,24.2,484.0,1,1915,42,1873,1999.05,4530,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1999.0,96.0,88.50365,80.45786,60.82725,91.24088,76.03406,5,2,34.5,40.5,1397.25,1,1903,30,1873,1998.12,4355,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1998.0,88.0,123.91842,112.65311,108.15822,139.06057,123.60939,5,2,24.5,30.0,735.0,1,1910,37,1873,1997.12,3990,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1998.0,92.0,59.33251,53.93864,61.8047,92.70705,77.25587,5,2,25.0,30.0,750.0,1,1906,33,1873,1997.12,3992,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1996.42,88.42,135.23018,122.93653,95.90793,159.84655,127.87724,5,2,33.0,40.0,1320.0,1,1908,35,1873,1996.05,3430,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1993.0,90.0,,,105.4111,175.68517,140.54814,5,2,34.5,40.5,1397.25,1,1903,30,1873,1992.12,2165,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1992.42,79.42,,,143.16392,214.74588,178.9549,5,2,20.0,24.1,482.0,1,1913,40,1873,1992.05,1975,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992.33,80.33,8.68006,7.89096,7.1736,10.7604,8.967,5,2,16.0,20.0,320.0,1,1912,39,1873,1992.04,1918,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1990.75,58.75,20.75472,18.86792,9.0566,13.58491,11.32075,5,2,16.0,20.0,320.0,1,1932,59,1873,1990.09,1366,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1989.0,86.0,100.24855,91.13505,66.28003,99.42005,82.85004,5,2,25.0,30.0,750.0,1,1903,30,1873,1988.12,702,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1987.42,89.42,,,17.69912,26.54867,22.12389,5,2,14.0,17.0,238.0,1,1898,25,1873,1987.05,149,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2008.67,88.67,23.58534,19.65445,9.1416,13.71241,11.427,6,1,14.0,20.0,280.0,1,1920,53,1867,2008.08,7884,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2008.0,86.0,16.95709,14.13091,2.36501,3.78401,3.07451,6,2,30.5,25.0,762.5,1,1922,55,1867,2007.12,7641,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,2007.92,87.92,,,18.97443,28.46165,23.71804,6,2,24.2,18.2,440.44,1,1920,53,1867,2007.11,7638,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2007.92,85.92,,,33.20526,47.43608,40.32067,6,2,16.0,20.0,320.0,1,1922,55,1867,2007.11,7638,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2007.42,85.42,43.51757,37.84137,19.34114,29.01172,24.17643,6,2,16.0,20.0,320.0,1,1922,55,1867,2007.05,7448,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2007.17,105.17,12.38751,10.77175,12.24062,24.48124,18.36093,6,2,27.0,21.0,567.0,1,1902,35,1867,2007.02,7338,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2007.17,74.17,0.2928,0.244,0.19585,0.29377,0.24481,6,9,9.5,7.13,67.735,1,1933,66,1867,2007.02,7338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,2006.83,101.83,7.69688,6.41407,7.42942,12.38237,9.90589,6,0,16.2,24.1,390.42,1,1905,38,1867,2006.1,7239,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2006.75,84.75,,,3.45168,4.93097,4.19132,6,2,30.5,25.0,762.5,1,1922,55,1867,2006.09,7196,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.42,71.42,0.32706,0.27255,0.39643,0.59465,0.49554,6,0,10.0,6.5,65.0,1,1935,68,1867,2006.05,7062,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.25,80.25,10.81622,9.40541,7.51127,12.51878,10.01502,6,2,30.0,25.0,750.0,1,1926,59,1867,2006.03,7001,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.92,89.92,109.03584,94.81377,40.38364,60.57547,50.47956,6,2,39.0,44.7,1743.3,1,1916,49,1867,2005.11,6909,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.92,85.92,0.27562,0.22968,0.40384,0.60575,0.5048,6,3,9.0,11.0,99.0,1,1920,53,1867,2005.11,6891,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.92,70.92,0.2524,0.21033,0.75719,1.26199,1.00959,6,0,10.0,6.5,65.0,1,1935,68,1867,2005.11,6891,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.08,105.08,3.60125,3.00104,2.34864,3.13152,2.74008,6,0,14.0,9.5,133.0,1,1900,33,1867,2005.01,6577,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.0,76.0,11.89358,10.34225,10.43297,15.64945,13.04121,6,1,14.0,20.0,280.0,1,1929,62,1867,2004.12,6545,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2004.75,81.75,,,1.05374,2.10748,1.58061,6,1,12.5,9.2,115.0,1,1923,56,1867,2004.09,6463,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.25,89.25,10.26189,8.55158,8.0171,10.68947,9.35329,6,2,20.2,16.2,327.24,0,1915,48,1867,2004.03,6300,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.25,104.25,1.91609,1.59674,2.13789,3.20684,2.67237,6,0,14.0,9.5,133.0,1,1900,33,1867,2004.03,6280,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.83,83.83,1.80963,3.08161,1.6225,2.70416,2.16333,6,2,6.1,9.1,55.51,0,1920,53,1867,2003.1,6147,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.42,87.42,71.73319,127.58867,27.33734,41.00601,34.17168,6,2,14.0,19.0,266.0,1,1916,49,1867,2003.05,5985,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2002.33,98.33,,,6.69269,10.03904,8.36587,6,2,16.0,12.0,192.0,1,1904,37,1867,2002.04,5594,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2002.33,78.33,0.30452,0.51856,0.27886,0.44618,0.36252,6,3,4.5,7.5,33.75,1,1924,57,1867,2002.04,5582,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2002.0,94.0,61.58399,109.53674,56.36979,70.46223,63.41601,6,2,28.2,29.0,817.8,1,1908,41,1867,2001.12,5449,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2001.92,81.92,26.47887,23.02511,33.80282,45.07042,39.43662,6,2,24.2,18.3,442.86,1,1920,53,1867,2001.11,5447,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2000.0,67.0,0.49763,0.43272,0.47393,0.7109,0.59242,6,3,9.5,7.0,66.5,1,1933,66,1867,1999.12,4718,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1999.42,77.42,64.45783,58.59803,48.19277,72.28916,60.24096,6,2,16.0,20.0,320.0,1,1922,55,1867,1999.05,4529,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1999.25,74.25,0.69782,0.6068,0.91019,1.21359,1.06189,6,9,7.2,11.2,80.64,1,1925,58,1867,1999.03,4472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1998.42,92.42,16.97417,14.76015,18.45018,30.75031,24.60025,6,2,25.0,30.0,750.0,1,1906,39,1867,1998.05,4159,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1998.42,83.42,1.76814,1.53752,6.15006,9.22509,7.68758,6,2,30.0,25.0,750.0,1,1915,48,1867,1998.05,4158,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1998.42,76.42,69.18819,62.89836,61.50062,92.25092,76.87577,6,2,30.2,25.1,758.02,1,1922,55,1867,1998.05,4146,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1997.0,73.0,7.22816,6.28536,4.39975,6.28536,5.34255,6,2,21.0,16.0,336.0,1,1924,57,1867,1996.12,3625,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1996.42,91.42,6.39386,5.55988,3.19693,5.11509,4.15601,6,0,16.2,24.1,390.42,1,1905,38,1867,1996.05,3429,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1996.42,106.42,0.57545,0.50039,0.63939,0.95908,0.79923,6,10,9.7,9.5,92.15,1,1890,23,1867,1996.05,3412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1996.0,80.0,1.12086,0.97466,0.64977,0.97466,0.81222,6,8,10.2,7.7,78.54,1,1916,49,1867,1995.12,3268,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1995.42,90.42,39.6121,36.011,82.18277,115.05588,98.61933,6,2,29.5,28.7,846.65,1,1905,38,1867,1995.05,3067,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1994.42,72.42,70.30508,63.91371,16.94915,20.33898,18.64407,6,2,16.0,20.0,320.0,1,1922,55,1867,1994.05,2703,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1993.42,93.42,13.56449,11.79521,6.93481,10.40222,8.66852,6,4,17.6,28.7,505.12,1,1900,33,1867,1993.05,2338,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1993.0,63.0,5.4111,4.91918,7.02741,10.54111,8.78426,6,1,14.0,20.0,280.0,1,1930,63,1867,1992.12,2165,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1992.25,69.25,,,3.59454,5.03235,4.31344,6,2,20.0,16.0,320.0,1,1923,56,1867,1992.03,1898,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1991.42,91.42,,,22.12389,36.87316,29.49853,6,4,17.6,28.7,505.12,1,1900,33,1867,1991.05,1603,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1990.92,67.92,,,7.47943,11.21915,9.34929,6,2,20.0,16.0,320.0,1,1923,56,1867,1990.11,1430,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
0,1989.0,81.0,,,58.42259,77.89679,68.15969,6,2,28.2,29.0,817.8,1,1908,41,1867,1988.12,702,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1989.0,69.0,16.40431,14.91301,8.285,12.42751,10.35626,6,1,14.0,20.0,280.0,1,1920,53,1867,1988.12,702,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2008.92,83.92,,,37.55833,46.94792,42.25312,7,2,20.0,24.0,480.0,1,1925,54,1871,2008.11,7983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2008.75,82.75,1.86427,1.49142,0.45693,0.68539,0.57116,7,3,5.5,4.13,22.715,1,1926,55,1871,2008.09,7932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,2008.5,62.5,1.19686,0.95749,0.6905,1.15083,0.92066,7,7,14.63,10.25,149.958,1,1946,75,1871,2008.06,7834,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,2008.08,70.08,,,0.70695,0.9426,0.82477,7,3,7.0,9.5,66.5,1,1938,67,1871,2008.01,7701,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,2008.0,93.0,0.90438,0.7235,0.473,0.7095,0.59125,7,12,10.38,9.25,96.015,1,1915,44,1871,2007.12,7641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2007.92,91.92,63.08999,52.57499,56.9233,85.38494,71.15412,7,2,24.0,20.0,480.0,1,1916,45,1871,2007.11,7638,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2007.92,99.92,20.39751,16.99793,18.97443,28.46165,23.71804,7,2,9.0,11.7,105.3,1,1908,37,1871,2007.11,7638,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2007.92,90.92,137.09027,114.24189,118.5902,166.02628,142.30824,7,2,20.0,24.0,480.0,1,1917,46,1871,2007.11,7638,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2007.75,77.75,0.71954,0.57563,2.39846,3.35785,2.87815,7,3,13.5,19.2,259.2,1,1930,59,1871,2007.09,7560,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2007.67,78.67,,,2.40745,3.37042,2.88893,7,7,17.25,12.75,219.938,1,1929,58,1871,2007.08,7545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2007.42,79.42,5.80234,4.83529,5.80234,8.70351,7.25293,7,2,20.0,26.0,520.0,1,1928,57,1871,2007.05,7447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.92,98.92,32.67327,28.41154,24.75248,34.65347,29.70297,7,2,8.7,10.7,93.09,1,1908,37,1871,2006.11,7274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.92,60.92,20.79208,18.08007,9.90099,14.85149,12.37624,7,0,16.0,20.0,320.0,1,1946,75,1871,2006.11,7274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.5,93.5,2.37859,1.98216,0.99108,1.48662,1.23885,7,3,12.7,19.7,250.19,1,1913,42,1871,2006.06,7099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.42,91.42,113.26379,98.49025,59.61252,89.41878,74.51565,7,2,20.0,24.0,480.0,1,1915,44,1871,2006.05,7085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.25,90.25,0.76164,0.6347,0.4006,0.6009,0.50075,7,3,7.0,4.2,29.4,0,1916,45,1871,2006.03,7023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.25,61.25,1.8027,1.50225,1.50225,2.50376,2.003,7,0,12.0,18.0,216.0,1,1945,74,1871,2006.03,7001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2006.0,80.0,,,35.33569,50.47956,42.90762,7,2,20.2,26.2,529.24,1,1926,55,1871,2005.12,6910,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2006.0,76.0,,,30.28773,40.38364,35.33569,7,0,27.0,24.0,648.0,1,1930,59,1871,2005.12,6910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2006.0,60.0,,,50.47956,75.71933,63.09944,7,0,18.0,25.5,459.0,1,1946,75,1871,2005.12,6910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.92,80.92,16.65825,14.48544,7.57193,10.09591,8.83392,7,2,16.0,20.0,320.0,1,1925,54,1871,2005.11,6909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.75,97.75,15.04024,13.07847,15.09054,25.15091,20.12072,7,2,8.7,10.7,93.09,1,1908,37,1871,2005.09,6836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.0,94.0,185.28951,161.12132,65.20605,91.28847,78.24726,7,2,22.0,26.2,576.4,1,1911,40,1871,2004.12,6545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2005.0,93.0,4.38185,3.65154,1.0433,1.56495,1.30412,7,7,9.3,13.0,120.9,1,1912,41,1871,2004.12,6545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,2005.0,86.0,486.17632,422.76201,91.28847,117.37089,104.32968,7,2,20.0,24.0,480.0,1,1919,48,1871,2004.12,6545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2005.0,57.0,26.60407,23.13397,20.86594,31.2989,26.08242,7,0,20.0,24.0,480.0,1,1948,77,1871,2004.12,6545,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2005.0,86.0,43.81847,38.10301,31.2989,41.73187,36.51539,7,2,20.0,24.0,480.0,1,1919,48,1871,2004.12,6545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.92,81.92,26.08242,22.68037,31.2989,36.51539,33.90715,7,2,18.0,22.0,396.0,1,1923,52,1871,2004.11,6527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2004.75,76.75,,,4.74183,6.32244,5.53214,7,2,22.0,27.0,594.0,1,1928,57,1871,2004.09,6482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.5,74.5,3.43039,2.85866,1.58814,2.6469,2.11752,7,3,13.5,19.2,259.2,1,1930,59,1871,2004.06,6371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.42,90.42,38.25717,33.26711,21.25399,31.88098,26.56748,7,2,20.0,24.0,480.0,1,1914,43,1871,2004.05,6349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2004.25,76.25,,,6.41368,9.62052,8.0171,7,2,22.0,27.0,594.0,1,1928,57,1871,2004.03,6280,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.0,88.0,0.34825,0.59303,0.21563,0.32345,0.26954,7,3,6.7,4.5,30.15,1,1916,45,1871,2003.12,6185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.0,83.0,0.76011,1.29439,0.26954,0.43127,0.3504,7,3,7.7,10.0,77.0,1,1921,50,1871,2003.12,6185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.0,69.0,14.17251,12.32392,13.47709,18.86792,16.17251,7,2,22.0,18.0,396.0,1,1935,64,1871,2003.12,6182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.0,90.0,70.72776,125.80037,43.12668,64.69003,53.90836,7,2,20.0,24.0,480.0,1,1914,43,1871,2003.12,6181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.0,86.0,16.10782,14.0068,4.31267,6.469,5.39084,7,2,24.0,20.0,480.0,1,1918,47,1871,2003.12,6181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.83,60.83,4.2185,7.18367,2.70416,4.32666,3.51541,7,2,16.0,20.0,320.0,1,1943,72,1871,2003.1,6148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.83,80.83,29.08599,25.29217,8.11249,13.52082,10.81666,7,2,18.0,22.0,396.0,1,1923,52,1871,2003.1,6126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.42,96.42,1657.73647,2948.54312,1093.49371,1640.24057,1366.86714,7,2,31.7,26.0,824.2,1,1907,36,1871,2003.05,5985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.25,73.25,13.13214,11.41925,10.87548,16.31321,13.59434,7,2,24.0,20.0,480.0,1,1930,59,1871,2003.03,5905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.0,95.0,46.0121,40.01052,33.0033,44.0044,38.50385,7,2,9.0,11.0,99.0,1,1908,37,1871,2002.12,5818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.0,71.0,17.09021,14.86105,13.75138,19.25193,16.50165,7,2,24.0,30.0,720.0,1,1932,61,1871,2002.12,5818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.0,96.0,1275.57756,2268.81384,1375.13751,1925.19252,1650.16502,7,2,21.5,26.5,569.75,1,1907,36,1871,2002.12,1817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2002.5,53.5,,,0.44543,0.66815,0.55679,7,9,22.5,11.3,254.25,1,1949,78,1871,2002.06,5649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2002.42,100.42,,,22.28412,33.42618,27.85515,7,2,24.2,32.0,774.4,1,1902,31,1871,2002.05,5621,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2002.0,73.0,0.51409,0.87545,0.67644,1.01466,0.84555,7,3,10.7,8.7,93.09,1,1929,58,1871,2001.12,5465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2001.92,85.92,26.35287,22.91554,28.18489,42.27734,35.23112,7,2,20.0,24.0,480.0,1,1916,45,1871,2001.11,5446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2001.83,65.83,5.95721,10.14452,6.75676,10.13514,8.44595,7,2,22.0,24.0,528.0,1,1936,65,1871,2001.1,5390,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2001.5,58.5,2.51266,4.27881,2.25098,3.37648,2.81373,7,2,9.0,17.0,153.0,1,1943,72,1871,2001.06,5278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2001.5,70.5,1.81823,3.09627,1.68824,2.81373,2.25098,7,4,9.0,14.0,126.0,1,1931,60,1871,2001.06,5278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,2001.42,95.42,3.38409,5.76277,1.12803,1.69205,1.41004,7,7,14.0,15.7,219.8,1,1906,35,1871,2001.05,5256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,2000.92,84.92,53.2434,46.29861,22.96211,34.44317,28.70264,7,2,16.0,20.0,320.0,1,1916,45,1871,2000.11,5083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2000.75,58.75,0.67535,1.15005,0.57604,0.86406,0.72005,7,8,12.5,13.7,171.25,1,1942,71,1871,2000.09,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,2000.5,72.5,,,11.6144,14.518,13.0662,7,3,9.2,12.2,112.24,1,1928,57,1871,2000.06,4915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1999.75,53.75,0.26818,0.2332,0.44696,0.59595,0.52145,7,4,13.0,8.0,104.0,0,1946,75,1871,1999.09,4637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1999.0,85.0,2.27372,1.97715,0.91241,1.52068,1.21655,7,7,20.0,16.0,320.0,1,1914,43,1871,1998.12,4360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1999.0,85.0,18.18735,15.81509,18.24818,30.41363,24.3309,7,2,20.0,24.0,480.0,1,1914,43,1871,1998.12,4354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1998.92,63.92,,,6.09385,9.14077,7.61731,7,2,26.0,19.7,512.2,1,1935,64,1871,1998.11,4336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1998.42,98.42,45.51046,41.37314,30.75031,43.05043,36.90037,7,2,22.0,30.0,660.0,1,1900,29,1871,1998.05,4159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1998.42,81.42,22.37392,19.45559,18.45018,30.75031,24.60025,7,2,22.0,27.0,594.0,1,1917,46,1871,1998.05,4158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1998.42,74.42,,,15.37515,21.52522,18.45018,7,2,26.0,34.2,889.2,1,1924,53,1871,1998.05,4158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
