county,year,crmrte,prbarr,prbconv,prbpris,avgsen,polpc,density,taxpc,west,central,urban,pctmin80,wcon,wtuc,wtrd,wfir,wser,wmfg,wfed,wsta,wloc,mix,pctymle,d82,d83,d84,d85,d86,d87,lcrmrte,lprbarr,lprbconv,lprbpris,lavgsen,lpolpc,ldensity,ltaxpc,lwcon,lwtuc,lwtrd,lwfir,lwser,lwmfg,lwfed,lwsta,lwloc,lmix,lpctymle,lpctmin,clcrmrte,clprbarr,clprbcon,clprbpri,clavgsen,clpolpc,cltaxpc,clmix
149,84,0.0137135,0.184211,1.14286,0.5,6.26,0.00115482,0.60504204,24.411243,1,0,0,10.0046,193.69121,368.24878,175.66568,267.09402,177.27763,240.5,396.35,263.34,248.05,0.0326087,0.06630601,0,0,1,0,0,0,-4.2893744,-1.6916734,0.13353394,-0.6931472,1.8341802,-6.7638106,-0.5024573,3.1950438,5.2662654,5.9087586,5.1685824,5.5876007,5.177717,5.48272,5.982298,5.573446,5.5136304,-3.4231763,-2.7134748,2.303045,-0.15483904,-0.5551412,0.32458913,0.7108469,-0.3035301,-0.34968376,0.23984146,-1.7510397
149,85,0.0136124,0.248555,0.651163,0.392857,12.18,0.00157369,0.60504204,26.60532,1,0,0,10.0046,222.50476,368.24878,171.45505,266.56512,186.9123,261.07,404.81,285.31,268.83,0.04848485,0.06516932,0,0,0,1,0,0,-4.2967744,-1.3920912,-0.4289953,-0.93430966,2.4997952,-6.454332,-0.5024573,3.2811112,5.4049487,5.9087586,5.144321,5.5856185,5.2306395,5.564789,6.003418,5.6535764,5.594079,-3.0265038,-2.7307665,2.303045,-0.007400036,0.29958224,-0.56252927,-0.24116248,0.66561496,0.30947876,0.08606744,0.3966725
149,86,0.0117459,0.242604,1.65854,0.176471,12.84,0.00132054,0.6092437,27.610992,1,0,0,10.0046,208.33333,375.23453,182.54373,303.64374,204.26941,261.97,404.74,323.31,282.21,0.19014084,0.06354354,0,0,0,0,1,0,-4.444251,-1.4163247,0.5059377,-1.7345988,2.5525653,-6.6297145,-0.49553695,3.318214,5.3391395,5.9275513,5.20699,5.715855,5.31944,5.56823,6.003245,5.7786117,5.6426516,-1.6599902,-2.7560298,2.303045,-0.14747667,-0.02423358,0.934933,-0.8002891,0.052770138,-0.17538261,0.0371027,1.3665136
149,87,0.0164987,0.271967,1.01538,0.227273,14.62,0.00151871,0.6092437,29.034021,1,0,0,10.0046,223.6136,437.06293,188.76828,353.2182,210.44148,289.43,421.34,342.92,301.23,0.11682243,0.06215772,0,0,0,0,0,1,-4.1044736,-1.3020746,0.015262951,-1.4816034,2.6823905,-6.489894,-0.49553695,3.3684683,5.4099197,6.080077,5.24052,5.867086,5.3492074,5.6679134,6.04344,5.837497,5.7078743,-2.1471002,-2.7780802,2.303045,0.33977747,0.11425018,-0.49067473,0.25299537,0.12982512,0.13982058,0.050254345,-0.48711002
151,81,0.0241835,0.260579,0.495726,0.403448,14.13,0.00099104,1.1736375,14.302565,0,1,0,6.97606,236.2321,304.27173,169.78517,241.3273,208.12888,228.12,382.32,212.47,212.19,0.11359127,0.08402272,0,0,0,0,0,0,-3.7220848,-1.3448492,-0.7017319,-0.9077077,2.6483002,-6.9167557,0.16010791,2.6604388,5.4648147,5.7179213,5.134534,5.486154,5.3381577,5.4298716,5.946258,5.358801,5.357482,-2.1751487,-2.4766681,1.9424843,,,,,,,,
151,82,0.0248051,0.261915,0.35082,0.331776,7.53,0.00084139,1.1863118,14.766344,0,1,0,6.97606,260.41666,321.15384,178.60013,251.9894,222.12619,226.81,390.57,216.44,225.11,0.10746553,0.08369324,1,0,0,0,0,0,-3.696706,-1.3397353,-1.047482,-1.1032952,2.0188951,-7.0804553,0.1708492,2.6923506,5.562283,5.77192,5.185149,5.529387,5.4032454,5.424113,5.967607,5.3773136,5.4165893,-2.230585,-2.480597,1.9424843,0.025378704,0.0051139593,-0.3457501,-0.19558752,-0.629405,-0.16369963,0.03191185,-0.055436373
151,83,0.0208599,0.250632,0.491935,0.479508,7.67,0.00109623,1.2002535,16.217907,0,1,0,6.97606,262.62283,349.15695,179.927,254.47142,234.084,246.62,417.61,219.84,230.55,0.09518539,0.08332101,0,1,0,0,0,0,-3.8699267,-1.3837696,-0.70940864,-0.73499465,2.0373166,-6.8158784,0.18253277,2.786116,5.570719,5.8555217,5.192551,5.5391884,5.45568,5.5078487,6.034548,5.3929,5.440468,-2.3519287,-2.4850545,1.9424843,-0.17322063,-0.04403436,0.33807337,0.36830056,0.018421412,0.2645769,0.09376526,-0.12134361
151,84,0.0215881,0.237518,0.387755,0.421053,6.47,0.00117201,1.2192649,18.743862,0,1,0,6.97606,284.9003,337.38193,194.12267,276.28326,244.32535,256.7,425.56,235.8,238.41,0.09153439,0.08298354,0,0,1,0,0,0,-3.835613,-1.4375119,-0.94738156,-0.86499655,1.867176,-6.749035,0.1982481,2.9308662,5.652139,5.8212156,5.2684903,5.6214266,5.498501,5.5479083,6.053406,5.462984,5.473992,-2.3910406,-2.489113,1.9424843,0.03431368,-0.05374229,-0.23797292,-0.1300019,-0.1701405,0.06684351,0.14475036,-0.039111853
151,85,0.0255308,0.250408,0.491028,0.481728,6.78,0.00127237,1.2344741,21.099356,0,1,0,6.97606,308.14404,372.7608,200.06294,298.17743,251.72696,271.33,451.23,254.39,274.51,0.11020408,0.08216505,0,0,0,1,0,0,-3.6678698,-1.3846637,-0.7112541,-0.73037565,1.9139771,-6.666874,0.21064502,3.0492425,5.7305675,5.920937,5.298632,5.6976886,5.528345,5.603336,6.111977,5.5388684,5.614988,-2.2054214,-2.4990253,1.9424843,0.1677432,0.05284822,0.23612744,0.1346209,0.04680109,0.08216095,0.118376255,0.18561912
151,86,0.0279068,0.224068,0.406919,0.396761,9.11,0.00126709,1.2547529,23.417963,0,1,0,6.97606,318.57324,405.9673,211.80052,317.86395,265.06354,284.59,454.77,284.8,279.77,0.11481481,0.07985475,0,0,0,0,1,0,-3.5788848,-1.4958057,-0.89914113,-0.9244212,2.2093728,-6.6710324,0.22693864,3.1535034,5.7638526,6.006273,5.3556447,5.7616234,5.5799694,5.6510496,6.119792,5.6517873,5.633968,-2.164435,-2.527546,1.9424843,0.08898497,-0.11114204,-0.18788701,-0.19404554,0.2953956,-0.004158497,0.10426092,0.040986538
151,87,0.0264557,0.299198,0.360153,0.340426,12.57,0.0013243,1.2737643,25.692865,0,1,0,6.97606,340.4792,415.13168,218.71976,322.41498,278.11243,294.37,474.26,298.66,294.72,0.07342084,0.07763254,0,0,0,0,0,1,-3.6322837,-1.2066497,-1.0212264,-1.0775576,2.531313,-6.626871,0.2419765,3.2462134,5.830354,6.028596,5.387791,5.7758393,5.6280255,5.6848373,6.1617556,5.699306,5.6860256,-2.6115475,-2.5557687,1.9424843,-0.053398848,0.28915608,-0.12208527,-0.15313637,0.32194018,0.04416132,0.09271002,-0.44711256
153,81,0.0372807,0.276843,0.561845,0.436567,11.31,0.00127659,0.9538784,23.013334,0,1,0,28.5284,190.76099,282.696,155.96669,207.24889,175.48439,245.89,377.69,245.73,213.79,0.10236724,0.08518781,0,0,0,0,0,0,-3.2892795,-1.2843047,-0.57652926,-0.8288134,2.4256873,-6.663563,-0.047219075,3.1360738,5.2510214,5.644372,5.0496426,5.3339205,5.16755,5.5048842,5.934074,5.5042334,5.364994,-2.2791886,-2.462897,3.3509002,,,,,,,,
153,82,0.031383,0.410361,0.498339,0.443333,8.73,0.00126217,0.9433962,23.126215,0,1,0,28.5284,216.84547,289.0396,160.06586,214.27042,22.641083,236.65,385.95,261.76,233.24,0.10550113,0.08335013,1,0,0,0,0,0,-3.461489,-0.89071804,-0.69647473,-0.8134341,2.1667652,-6.674923,-0.058268923,3.140967,5.379185,5.6665635,5.0755854,5.367239,3.119766,5.4665823,5.955708,5.567428,5.452068,-2.2490337,-2.4847052,3.3509002,-0.1722095,0.3935867,-0.11994547,0.01537925,-0.2589221,-0.011360168,0.0048930645,0.030154943
153,83,0.0315881,0.350536,0.437859,0.471616,11.56,0.0012703,0.9475891,23.08889,0,1,0,28.5284,200.0,298.21072,166.62302,236.9407,203.17174,289.38,406.59,264.87,228.21,0.09948416,0.08151435,0,1,0,0,0,0,-3.454975,-1.0482919,-0.82585835,-0.7515902,2.447551,-6.6685023,-0.05383431,3.1393516,5.2983174,5.6978,5.115734,5.46781,5.3140516,5.667741,6.0078053,5.579239,5.4302664,-2.307757,-2.5069761,3.3509002,0.0065140724,-0.15757388,-0.12938362,0.06184393,0.2807858,0.0064206123,-0.0016152859,-0.05872321
153,84,0.0301159,0.336462,0.656652,0.496732,8.29,0.00141338,0.9538784,29.828594,0,1,0,28.5284,202.7027,306.3635,174.22522,254.99362,207.97516,291.32,424.41,281.14,245.35,0.12055016,0.07966012,0,0,1,0,0,0,-3.502702,-1.0892701,-0.42060113,-0.69970465,2.11505,-6.5617714,-0.047219075,3.3954675,5.3117404,5.7247725,5.160349,5.5412383,5.3374186,5.6744223,6.0507,5.6388526,5.502686,-2.1156893,-2.5299861,3.3509002,-0.047727108,-0.040978193,0.40525723,0.051885545,-0.33250093,0.10673094,0.2561159,0.19206762
153,85,0.0282947,0.319907,0.670702,0.436823,9.39,0.00135884,0.9685535,27.72656,0,1,0,28.5284,221.19899,330.85196,179.34454,252.77557,224.62466,303.36,449.78,310.3,268.14,0.15165031,0.07798385,0,0,0,1,0,0,-3.565081,-1.139725,-0.3994304,-0.82822716,2.2396452,-6.601124,-0.031951576,3.3223908,5.3990626,5.801671,5.1893086,5.532502,5.4144306,5.71492,6.1087584,5.73754,5.5915093,-1.886178,-2.5512536,3.3509002,-0.062378883,-0.050454855,0.021170735,-0.12852252,0.124595165,-0.039352417,-0.073076725,0.22951126
153,86,0.0266522,0.329268,0.730864,0.435811,11.36,0.00140845,0.9685535,29.309362,0,1,0,28.5284,236.90079,306.80667,188.58482,256.7105,232.21054,308.54,443.6,336.52,288.57,0.11716621,0.07685433,0,0,0,0,1,0,-3.6248837,-1.1108832,-0.3135279,-0.83054656,2.4300983,-6.5652657,-0.031951576,3.377907,5.4676414,5.7262177,5.2395477,5.547949,5.447644,5.7318516,6.0949235,5.8186574,5.6649375,-2.1441617,-2.5658433,3.3509002,-0.05980277,0.028841734,0.08590248,-0.0023193955,0.19045305,0.035858154,0.055516243,-0.25798368
153,87,0.0317563,0.345368,0.52071,0.458333,11.33,0.00138447,0.9622641,37.22833,0,1,0,28.5284,262.66415,294.665,192.89941,267.37967,237.15901,301.29,467.08,350.24,302.25,0.16323297,0.07570874,0,0,0,0,0,1,-3.449664,-1.0631448,-0.652562,-0.7801593,2.427454,-6.582438,-0.038466312,3.61707,5.570876,5.685839,5.262169,5.58867,5.468731,5.708073,6.1465006,5.8586187,5.7112546,-1.8125769,-2.5808616,3.3509002,0.17521954,0.047738433,-0.3390341,0.050387263,-0.0026443005,-0.017172337,0.23916292,0.3315848
155,81,0.0441616,0.275405,0.55102,0.414815,9.14,0.00127084,1.0832455,31.99544,0,0,0,61.4497,195.3125,323.29022,173.07315,233.37434,192.18085,196.58,370.2,270.96,207.25,0.1161857,0.09151764,0,0,0,0,0,0,-3.1198997,-1.2895126,-0.5959841,-0.8799226,2.2126603,-6.668077,0.07996164,3.4655933,5.274601,5.7785506,5.153714,5.452644,5.2584367,5.2810693,5.9140434,5.601971,5.3339257,-2.1525655,-2.3912234,4.118219,,,,,,,,
155,82,0.0358587,0.304955,0.645422,0.458971,7.57,0.00131538,1.0927292,37.673416,0,0,0,61.4497,197.84743,328.55075,181.80887,254.52489,213.81662,209.28,373.04,285.98,228.33,0.09864662,0.0896919,1,0,0,0,0,0,-3.328169,-1.1875911,-0.43785095,-0.77876824,2.024193,-6.63363,0.08867843,3.6289546,5.287496,5.794691,5.202956,5.5393987,5.3651185,5.343673,5.9216857,5.655922,5.430792,-2.3162112,-2.4113748,4.118219,-0.20826936,0.10192156,0.15813315,0.10115439,-0.18846726,0.034447193,0.16336131,-0.16364574
155,83,0.0283191,0.349571,0.696762,0.426761,6.62,0.00138924,1.1022129,23.480974,0,0,0,61.4497,201.29092,352.24677,178.26274,280.2651,219.74475,233.38,398.3,290.94,236.03,0.1181888,0.08788728,0,1,0,0,0,0,-3.5642188,-1.0510486,-0.36131135,-0.85153115,1.8900954,-6.5789986,0.09731989,3.1561904,5.3047514,5.864332,5.1832585,5.635736,5.3924665,5.452668,5.9872055,5.673117,5.4639587,-2.135472,-2.4317002,4.118219,-0.23604965,0.13654244,0.076539606,-0.07276291,-0.1340977,0.054631233,-0.47276425,0.18073916
155,84,0.0284567,0.390252,0.562445,0.430124,7.02,0.00148394,1.1116965,23.260635,0,0,0,61.4497,212.71054,367.5073,180.25682,297.89185,233.41583,239.86,420.32,307.56,253.96,0.10591783,0.08612368,0,0,1,0,0,0,-3.5593717,-0.9409626,-0.575462,-0.8436817,1.9487633,-6.5130544,0.10588721,3.1467624,5.3599324,5.906743,5.1943827,5.6967306,5.4528217,5.4800553,6.0410166,5.72867,5.5371766,-2.2450917,-2.4519708,4.118219,0.0048470497,0.110086024,-0.21415064,0.007849455,0.0586679,0.065944195,-0.009428024,-0.10961962
155,85,0.0311808,0.413175,0.548126,0.403485,6.7,0.00147669,1.118019,32.553852,0,0,0,61.4497,219.5752,371.06845,186.39906,310.05807,243.4125,246.62,421.09,331.19,282.83,0.11661017,0.08447811,0,0,0,1,0,0,-3.4679527,-0.8838841,-0.6012501,-0.90761596,1.9021075,-6.517952,0.111558355,3.4828956,5.3916945,5.9163866,5.22789,5.7367597,5.4947577,5.5078487,6.0428467,5.8026924,5.644846,-2.1489189,-2.471263,4.118219,0.09141898,0.05707854,-0.025788128,-0.06393427,-0.046655774,-0.0048975945,0.33613324,0.09617281
155,86,0.0316701,0.444378,0.528112,0.352345,6.62,0.00145068,1.118019,37.42726,0,0,0,61.4497,243.10083,399.0246,193.3031,323.10806,250.25581,262.6,424.92,357.96,295.63,0.11398277,0.08314016,0,0,0,0,1,0,-3.4523823,-0.81107974,-0.6384469,-1.0431445,1.8900954,-6.5357227,0.111558355,3.6223993,5.4934764,5.989023,5.2642593,5.777987,5.522484,5.570632,6.051901,5.880421,5.689109,-2.171708,-2.4872274,4.118219,0.015570402,0.07280433,-0.037196815,-0.1355285,-0.012012124,-0.017770767,0.13950372,-0.02278924
155,87,0.0312279,0.4082,0.559823,0.386544,8.71,0.00145925,1.1296101,31.374456,0,0,0,61.4497,253.2447,407.0929,200.22134,337.90955,262.98486,278.82,441.49,381.46,304.73,0.1251696,0.08183564,0,0,0,0,0,1,-3.4664433,-0.89599806,-0.58013463,-0.9505096,2.1644719,-6.529833,0.12187249,3.4459941,5.534356,6.0090413,5.2994237,5.822778,5.5720963,5.6305666,6.090155,5.944006,5.719426,-2.0780857,-2.5030425,4.118219,-0.014060974,-0.08491832,0.058312297,0.09263486,0.2743765,0.0058898926,-0.17640519,0.093622446
157,81,0.0360251,0.26057,0.389937,0.506452,10.75,0.00186561,1.4815465,24.171608,0,1,0,21.6036,225.93527,327.82092,157.99516,225.5639,181.9221,286.35,384.3,230.24,227.85,0.09394048,0.0838999,0,0,0,0,0,0,-3.3235395,-1.3448838,-0.9417701,-0.6803257,2.3749058,-6.2841673,0.3930865,3.1851788,5.4202485,5.7924676,5.0625644,5.4186034,5.2035785,5.6572146,5.9514236,5.439122,5.4286876,-2.365094,-2.4781308,3.07286,,,,,,,,
157,82,0.031602,0.352789,0.420942,0.527363,7.34,0.00182117,1.4850615,25.469492,0,1,0,21.6036,133.82236,345.58466,172.01526,246.94406,192.52647,302.53,395.26,548.0,239.25,0.10085401,0.08311639,1,0,0,0,0,0,-3.454535,-1.0418851,-0.8652602,-0.6398662,1.9933388,-6.308276,0.3954562,3.2374814,4.8965135,5.8452377,5.147583,5.509162,5.260234,5.7121806,5.9795437,6.3062754,5.477509,-2.2940812,-2.4875133,3.07286,-0.13099551,0.30299866,0.07650989,0.040459514,-0.381567,-0.024108887,0.0523026,0.071012735
157,83,0.0314258,0.282721,0.544863,0.513126,6.51,0.00181392,1.4920914,26.842175,0,1,0,21.6036,65.62158,339.82083,175.17819,260.64844,200.24602,333.24,408.41,257.19,250.98,0.10032362,0.08228169,0,1,0,0,0,0,-3.4601262,-1.2632947,-0.60722095,-0.6672338,1.8733395,-6.312265,0.40017876,3.2899742,4.1839046,5.8284187,5.165804,5.5631723,5.2995467,5.8088627,6.0122714,5.549815,5.5253735,-2.299354,-2.4976068,3.07286,-0.005591154,-0.22140956,0.25803924,-0.027367651,-0.11999929,-0.003988743,0.052492857,-0.0052728653
157,84,0.0266499,0.315401,0.537827,0.478261,5.97,0.00189613,1.4973638,28.49723,0,1,0,21.6036,238.9812,350.86548,177.729,277.59198,213.36732,340.29,416.93,270.82,264.18,0.0986654,0.08149176,0,0,1,0,0,0,-3.62497,-1.1539105,-0.6202183,-0.73759866,1.7867469,-6.2679405,0.4037061,3.349807,5.476385,5.860403,5.1802597,5.6261525,5.363015,5.829798,6.0329185,5.6014543,5.5766306,-2.316021,-2.5072534,3.07286,-0.1648438,0.10938418,-0.012997329,-0.07036483,-0.086592674,0.044324398,0.05983281,-0.01666689
157,85,0.0274601,0.307824,0.670833,0.501035,6.84,0.00194886,1.5026362,31.300507,0,1,0,21.6036,261.0227,368.60364,185.7407,286.34647,216.49174,348.45,439.07,272.41,294.85,0.10226202,0.08052559,0,0,0,1,0,0,-3.5950212,-1.1782272,-0.39923507,-0.6910794,1.9227878,-6.2405105,0.40722102,3.4436343,5.5646076,5.909722,5.224352,5.6572027,5.3775525,5.8534946,6.084659,5.6073084,5.6864667,-2.280217,-2.5191803,3.07286,0.029948711,-0.024316669,0.2209832,0.04651928,0.13604093,0.027430058,0.09382725,0.035804033
157,86,0.0256915,0.296077,0.613251,0.459799,6.04,0.00195734,1.5026362,33.326733,0,1,0,21.6036,277.49597,390.54327,188.95349,301.52774,232.25566,377.89,447.15,306.7,297.66,0.12699229,0.07912018,0,0,0,0,1,0,-3.661595,-1.2171357,-0.488981,-0.77696586,1.798404,-6.236169,0.40722102,3.5063598,5.6258063,5.967539,5.241501,5.708862,5.447839,5.934603,6.1028943,5.72587,5.695952,-2.063629,-2.5367873,3.07286,-0.06657386,-0.03890848,-0.08974594,-0.08588648,-0.12438381,0.0043416023,0.062725544,0.21658802
157,87,0.0305908,0.278287,0.443681,0.377709,7.48,0.00191777,1.5096661,39.16965,0,1,0,21.6036,317.53452,409.77713,192.41806,302.61618,245.79381,418.48,478.48,342.13,318.07,0.12467756,0.07771273,0,0,0,0,0,1,-3.487056,-1.2791023,-0.8126494,-0.9736312,2.0122328,-6.2565923,0.41188848,3.6679022,5.7605867,6.0156136,5.2596703,5.7124653,5.504493,6.036629,6.1706142,5.835191,5.7622714,-2.0820243,-2.5547361,3.07286,0.17453909,-0.061966658,-0.32366842,-0.19666535,0.2138288,-0.020423412,0.16154242,-0.018395424
159,81,0.035173,0.280326,0.359526,0.547904,8.39,0.00167693,1.9325626,15.758458,0,1,0,16.9913,252.25128,323.17932,188.61612,223.21428,209.54622,265.52,388.31,253.21,210.84,0.14039917,0.08583541,0,0,0,0,0,0,-3.3474765,-1.2718021,-1.0229688,-0.6016552,2.1270406,-6.3907905,0.6588469,2.7573771,5.5304255,5.7782073,5.2397137,5.408132,5.3449445,5.5816903,5.961804,5.5342193,5.3510995,-1.9632657,-2.4553237,2.8327014,,,,,,,,
159,82,0.0292244,0.34219,0.374607,0.537815,7.28,0.00166847,1.94605,16.388645,0,1,0,16.9913,271.91974,357.06998,217.31035,237.33475,125.84765,282.45,420.15,270.54,253.32,0.09732073,0.08444828,1,0,0,0,0,0,-3.5327513,-1.0723891,-0.9818778,-0.6202407,1.9851309,-6.3958483,0.6658017,2.7965887,5.605507,5.8779316,5.3813267,5.4694715,4.835072,5.6435018,6.0406117,5.60042,5.5346537,-2.3297434,-2.471616,2.8327014,-0.18527484,0.19941294,0.041090965,-0.018585503,-0.14190972,-0.0050578117,0.03921151,-0.36647773
159,83,0.0287771,0.263082,0.429355,0.527157,8.26,0.001672,1.9537573,16.470476,0,1,0,16.9913,271.80743,375.35992,214.47365,256.69547,229.2112,309.09,446.54,269.78,258.98,0.06168582,0.08308172,0,1,0,0,0,0,-3.5481753,-1.3352895,-0.8454712,-0.6402568,2.1114247,-6.393735,0.6697543,2.8015695,5.605094,5.9278855,5.368187,5.54789,5.4346437,5.7336326,6.101529,5.5976067,5.556751,-2.7857013,-2.4879305,2.8327014,-0.015424013,-0.26290035,0.1364066,-0.020016134,0.12629378,0.0021133423,0.0049808025,-0.4559579
159,84,0.0287943,0.251169,0.362464,0.561265,7.27,0.00151277,1.9576108,19.273172,0,1,0,16.9913,287.37198,413.02234,229.16689,272.93942,237.10475,325.67,482.87,290.51,269.95,0.08469945,0.0817429,0,0,1,0,0,0,-3.5475779,-1.3816292,-1.0148301,-0.57756215,1.9837563,-6.493813,0.6717248,2.958714,5.6607776,6.023502,5.4344506,5.60925,5.468502,5.785885,6.1797476,5.671638,5.598237,-2.468646,-2.5041764,2.8327014,0.00059747696,-0.04633975,-0.16935891,0.06269467,-0.12766838,-0.100078106,0.15714455,0.31705523
159,85,0.031777,0.230261,0.548644,0.465116,8.55,0.0018555,1.9961464,21.349243,0,1,0,16.9913,295.65494,426.92688,237.91898,286.90228,237.56717,329.28,486.7,306.07,304.54,0.07204724,0.08032478,0,0,0,1,0,0,-3.4490125,-1.4685419,-0.6003055,-0.7654685,2.1459312,-6.289601,0.69121855,3.0610163,5.6891932,6.056613,5.47193,5.6591415,5.4704504,5.7969084,6.187648,5.723814,5.7188025,-2.6304333,-2.5216773,2.8327014,0.09856534,-0.08691263,0.4145246,-0.18790632,0.16217494,0.20421219,0.10230231,-0.16178727
159,86,0.0308711,0.233853,0.560317,0.498584,8.32,0.0017418,2.0134876,23.424082,0,1,0,16.9913,312.29456,448.00064,242.696,310.37665,247.71542,355.22,488.83,323.36,317.45,0.06735341,0.07867763,0,0,0,0,1,0,-3.4779348,-1.4530625,-0.5792526,-0.6959832,2.118662,-6.352836,0.6998683,3.1537647,5.743947,6.1047945,5.49181,5.737787,5.5122805,5.8727374,6.1920147,5.778766,5.76032,-2.6978016,-2.5423963,2.8327014,-0.02892232,0.015479326,0.021052897,0.06948531,-0.027269125,-0.06323528,0.0927484,-0.06736827
159,87,0.036233,0.24359,0.49294,0.476563,8.64,0.00158619,2.0192678,27.764894,0,1,0,16.9913,334.1035,475.3228,260.27097,329.54645,265.43146,374.41,491.16,346.81,351.74,0.09146758,0.07705218,0,0,0,0,0,1,-3.317785,-1.4122688,-0.7073678,-0.7411553,2.1564026,-6.44642,0.70273495,3.3237724,5.811451,6.1639943,5.561723,5.797717,5.5813565,5.9253516,6.1967697,5.8487773,5.862892,-2.3917706,-2.5632725,2.8327014,0.16014981,0.040793777,-0.12811518,-0.045172155,0.03774047,-0.09358406,0.1700077,0.306031
161,81,0.0222742,0.350703,0.400943,0.482353,10.2,0.00138178,0.9630282,18.159927,1,0,0,13.0366,193.74283,347.37662,163.01945,244.6317,191.75027,237.73,372.57,181.18,216.58,0.06896552,0.07945155,0,0,0,0,0,0,-3.8043263,-1.0478156,-0.91393596,-0.72907907,2.3223877,-6.5843825,-0.03767259,2.8992174,5.2665315,5.8504095,5.0938697,5.499754,5.2561936,5.4711356,5.920425,5.199491,5.37796,-2.6741486,-2.5326078,2.5677607,,,,,,,,
161,82,0.0207294,0.301406,0.419825,0.631944,9.46,0.00134795,0.9806338,19.070242,1,0,0,13.0366,195.21515,375.23453,168.72812,241.5766,204.44308,242.4,382.04,209.52,233.01,0.04117109,0.07870395,1,0,0,0,0,0,-3.8762023,-1.1992971,-0.86791736,-0.45895448,2.2470725,-6.6091704,-0.019556187,2.9481292,5.274102,5.9275513,5.1282887,5.4871864,5.3202896,5.490589,5.945525,5.344819,5.4510813,-3.190019,-2.542062,2.5677607,-0.07187605,-0.15148151,0.0460186,0.27012458,-0.07531524,-0.024787903,0.04891181,-0.51587033
161,83,0.0196418,0.298039,0.536184,0.607362,7.26,0.00134797,0.97887325,21.194073,1,0,0,13.0366,207.9002,388.05383,177.87622,252.15701,216.08826,269.98,394.28,217.79,225.56,0.05371901,0.07802683,0,1,0,0,0,0,-3.9300954,-1.210531,-0.62327784,-0.49863034,1.9823799,-6.6091557,-0.02135311,3.0537217,5.337058,5.961144,5.181088,5.530052,5.375687,5.598348,5.9770613,5.383531,5.4185863,-2.9239883,-2.5507026,2.5677607,-0.05389309,-0.011233926,0.24463952,-0.03967586,-0.26469254,1.4781952e-05,0.10559249,0.26603055
161,84,0.0171226,0.391257,0.592179,0.433962,7.5,0.00136607,0.9947183,24.242186,1,0,0,13.0366,2088.468,391.3238,187.69539,264.38373,216.83897,283.45,411.18,227.94,255.05,0.06025492,0.07730647,0,0,1,0,0,0,-4.067356,-0.9383907,-0.52394634,-0.83479834,2.014903,-6.595817,-0.005295684,3.1880944,7.644186,5.9695354,5.2348204,5.5774016,5.379155,5.6470356,6.019031,5.4290824,5.5414596,-2.809171,-2.5599775,2.5677607,-0.13726068,0.27214032,0.0993315,-0.336168,0.032523155,0.013338566,0.13437271,0.11481738
161,85,0.0198354,0.331541,0.57027,0.454976,6.08,0.00126193,1.0035211,27.422537,1,0,0,13.0366,237.90642,364.20578,191.60025,260.7042,218.55524,290.25,434.11,244.87,272.77,0.09090909,0.07643,0,0,0,1,0,0,-3.9202871,-1.1040038,-0.5616453,-0.78751063,1.8050047,-6.675113,0.0035149003,3.3113651,5.4718776,5.897719,5.255411,5.5633864,5.3870387,5.6707425,6.073298,5.5007277,5.6086287,-2.3978953,-2.57138,2.5677607,0.14706898,-0.16561311,-0.037698984,0.047287703,-0.20989835,-0.07929611,0.12327075,0.41127563
161,86,0.0218999,0.287089,0.530726,0.421053,7.48,0.00117666,1.0017606,30.475737,1,0,0,13.0366,243.77031,354.64536,199.65118,270.56906,223.38773,307.9,424.05,267.37,289.75,0.1025641,0.07502238,0,0,0,0,1,0,-3.8212733,-1.2479631,-0.6335094,-0.86499655,2.0122328,-6.745075,0.0017590539,3.416931,5.4962263,5.871118,5.2965717,5.6005273,5.408909,5.729775,6.0498514,5.5886335,5.6690183,-2.2772675,-2.589969,2.5677607,0.099013805,-0.14395928,-0.07186407,-0.07748592,0.20722806,-0.069962025,0.10556579,0.12062788
161,87,0.020007,0.482425,0.508197,0.451613,7.98,0.00124824,1.0052817,31.345303,1,0,0,13.0366,275.49698,402.5045,201.56752,279.2492,251.42024,334.92,450.28,277.6,302.83,0.1102439,0.07362188,0,0,0,0,0,1,-3.911673,-0.7289298,-0.6768861,-0.7949296,2.0769384,-6.686021,0.0052677877,3.4450643,5.6185765,5.9977064,5.306124,5.6321044,5.527126,5.813892,6.1098695,5.626181,5.7131715,-2.20506,-2.608813,2.5677607,-0.09039974,0.51903325,-0.043376684,0.07006693,0.06470561,0.059054375,0.028133392,0.07220745
163,81,0.0248116,0.23431,0.767857,0.44186,9.5,0.00134958,0.5269271,21.029913,0,0,0,36.3495,149.7874,277.90128,170.2091,204.42157,205.65327,218.18,346.21,238.59,213.0,0.08537693,0.08305095,0,0,0,0,0,0,-3.696444,-1.4511102,-0.26415175,-0.8167622,2.2512918,-6.6079617,-0.64069307,3.045946,5.009217,5.627266,5.1370277,5.320184,5.3261914,5.38532,5.8470454,5.4747467,5.3612924,-2.4606793,-2.488301,3.5931804,,,,,,,,
