age,asian,black,divorced,educ,exper,faminc,female,hrswork,insure,married,mcaid,mcare,metro,midwest,nchild,northeast,single,south,union,wage,west,white
30,0,0,0,16,8,110000,1,40,1,1,0,0,0,1,0,0,0,0,0,21.37,0,1
51,0,0,0,14,31,32042,1,40,1,1,0,0,0,1,0,0,0,0,0,15.0,0,1
65,0,0,0,14,45,13799,1,40,0,1,0,1,0,1,0,0,0,0,0,15.0,0,1
49,0,0,0,18,25,117240,1,60,0,1,0,0,0,1,3,0,0,0,1,14.73,0,1
52,0,0,0,16,30,65448,1,40,1,1,0,0,0,1,1,0,0,0,0,12.0,0,1
32,0,0,0,14,12,20250,1,40,1,1,1,0,0,1,1,0,0,0,0,9.0,0,1
54,0,0,0,16,32,100150,1,50,1,1,0,0,0,1,2,0,0,0,0,30.76,0,1
50,0,0,0,12,32,47517,1,70,1,1,0,0,1,1,1,0,0,0,0,20.11,0,1
55,0,0,0,13,36,0,1,40,0,1,0,0,0,1,1,0,0,0,0,29.0,0,1
46,0,0,0,14,26,90075,1,35,1,1,0,0,0,1,2,0,0,0,1,10.7,0,1
56,0,0,0,16,34,105500,1,60,1,1,0,0,0,1,0,0,0,0,0,14.42,0,1
32,0,0,0,20,6,52250,1,50,1,1,0,0,0,1,0,0,0,0,0,20.0,0,1
30,0,0,0,18,6,43010,1,50,1,1,0,0,0,1,1,0,0,0,1,17.3,0,1
51,0,0,0,12,33,68145,1,40,1,1,0,0,0,1,2,0,0,0,0,10.5,0,1
54,0,0,0,18,30,58800,1,40,1,1,0,0,0,1,1,0,0,0,1,22.13,0,1
63,0,0,0,13,44,47058,1,40,1,1,0,0,0,1,0,0,0,0,0,17.0,0,1
32,0,0,0,16,10,46000,1,40,1,1,0,0,1,1,2,0,0,0,0,17.0,0,1
30,0,0,0,21,3,38000,1,40,1,1,0,0,1,1,0,0,0,0,0,60.0,0,1
56,0,0,0,21,29,72012,1,60,1,1,0,0,1,1,0,0,0,0,1,29.48,0,1
55,0,0,0,12,37,70169,1,40,1,1,0,0,1,1,0,0,0,0,0,14.4,0,1
55,0,0,0,14,35,15000,1,40,1,1,0,0,1,1,0,0,0,0,0,17.0,0,1
38,0,0,0,12,20,31200,1,40,0,1,0,0,0,1,1,0,0,0,0,15.0,0,1
45,0,0,0,13,26,78481,1,40,1,1,0,0,0,1,3,0,0,0,0,10.75,0,1
37,0,0,0,16,15,60242,1,30,1,1,0,0,0,1,3,0,0,0,0,32.0,0,1
62,0,0,0,16,40,16962,1,40,1,1,0,0,0,1,0,0,0,0,1,21.63,0,1
25,0,0,0,16,3,28000,1,45,1,1,0,0,0,1,0,0,0,0,0,14.25,0,1
41,0,0,0,16,19,75162,1,20,1,1,0,0,0,1,2,0,0,0,0,17.5,0,1
59,0,0,0,13,40,86305,1,50,1,1,0,0,0,1,0,0,0,0,0,14.76,0,1
44,0,0,0,12,26,103422,1,40,1,1,0,0,1,1,2,0,0,0,0,14.55,0,1
28,0,0,0,18,4,72500,1,45,1,1,0,0,1,1,0,0,0,0,1,20.09,0,1
40,0,0,0,12,22,75851,1,40,1,1,0,0,1,1,1,0,0,0,0,12.0,0,1
51,0,0,0,14,31,24022,1,40,1,1,0,0,1,1,1,0,0,0,0,22.5,0,1
48,0,0,0,14,28,75000,1,40,1,1,0,0,1,1,0,0,0,0,0,17.0,0,1
65,0,0,0,16,43,91800,1,50,1,1,0,0,1,1,0,0,0,0,0,36.54,0,1
57,0,0,0,16,35,58429,1,32,1,1,0,0,1,1,1,0,0,0,0,20.0,0,1
50,0,0,0,12,32,60213,1,40,1,1,0,0,1,1,0,0,0,0,0,10.5,0,1
26,0,0,0,14,6,30000,1,40,1,1,0,0,1,1,2,0,0,0,0,14.68,0,1
37,0,0,0,16,15,44002,1,45,1,1,0,0,1,1,2,0,0,0,1,31.02,0,1
51,0,0,0,16,29,16500,1,45,1,1,0,0,1,1,0,0,0,0,0,50.0,0,1
55,0,0,0,12,37,36238,1,50,1,1,0,0,1,1,0,0,0,0,0,17.85,0,1
29,0,0,0,16,7,15214,1,48,1,1,0,0,1,1,0,0,0,0,0,15.63,0,1
61,0,0,0,18,37,138885,1,40,1,1,0,0,1,1,0,0,0,0,1,28.85,0,1
41,0,0,0,18,17,100000,1,40,1,1,0,0,1,1,2,0,0,0,0,48.08,0,1
55,0,0,0,16,33,180200,1,40,1,1,0,0,1,1,0,0,0,0,0,17.3,0,1
54,0,0,0,16,32,60000,1,40,1,1,0,0,1,1,0,0,0,0,0,17.3,0,1
45,1,0,0,12,27,84320,1,40,0,1,0,0,1,1,2,0,0,0,0,10.5,0,0
39,0,0,0,16,17,78025,1,40,1,1,0,0,1,1,2,0,0,0,1,43.75,0,1
44,0,0,0,16,22,80700,1,50,1,1,0,0,1,1,1,0,0,0,0,30.76,0,1
48,0,0,0,14,28,83694,1,50,1,1,0,0,1,1,0,0,0,0,0,17.8,0,1
39,0,0,0,20,13,260,1,40,1,1,0,0,1,1,3,0,0,0,0,72.13,0,1
42,0,1,0,18,18,135080,1,40,1,1,1,0,1,1,0,0,0,0,0,23.0,0,0
48,0,0,0,16,26,53016,1,40,1,1,0,0,1,1,2,0,0,0,0,37.03,0,1
44,0,0,0,16,22,96010,1,50,1,1,0,0,1,1,2,0,0,0,0,15.38,0,1
51,0,0,0,14,31,65002,1,40,1,1,0,0,1,1,1,0,0,0,0,26.45,0,1
57,0,0,0,18,33,154932,1,40,1,1,0,0,1,1,2,0,0,0,1,41.67,0,1
43,0,0,0,18,19,80323,1,40,1,1,0,0,1,1,1,0,0,0,0,29.8,0,1
32,0,0,0,18,8,72505,1,40,1,1,0,0,1,1,1,0,0,0,0,30.77,0,1
29,1,0,0,18,5,74000,1,40,1,1,0,0,1,1,1,0,0,0,0,38.45,0,0
28,0,0,0,18,4,92200,1,40,1,1,0,0,1,1,0,0,0,0,0,16.0,0,1
35,1,0,0,0,29,25400,1,40,0,1,1,0,1,1,9,0,0,0,0,14.25,0,0
47,0,0,0,13,28,35032,1,40,1,1,0,0,1,1,2,0,0,0,0,20.11,0,1
53,0,0,0,18,29,63370,1,55,1,1,0,0,1,1,1,0,0,0,0,13.98,0,1
49,0,0,0,21,22,70008,1,40,1,1,0,0,1,1,2,0,0,0,0,39.42,0,1
56,0,0,0,14,36,15500,1,70,1,1,0,0,1,1,0,0,0,0,0,13.73,0,1
57,0,0,0,12,39,46700,1,40,1,1,0,0,1,1,1,0,0,0,0,34.63,0,1
33,0,0,0,18,9,35500,1,40,1,1,0,0,1,1,1,0,0,0,1,40.0,0,1
59,0,0,0,12,41,28370,1,42,1,1,0,0,1,1,0,0,0,0,0,22.88,0,1
50,0,0,0,12,32,119699,1,50,1,1,0,0,1,1,1,0,0,0,0,15.0,0,1
37,0,0,0,18,13,51000,1,50,1,1,0,0,1,1,2,0,0,0,0,38.46,0,1
34,0,0,0,16,12,61600,1,40,1,1,0,0,1,1,0,0,0,0,0,29.33,0,1
51,0,0,0,13,32,90779,1,40,1,1,0,0,1,1,2,0,0,0,0,18.68,0,1
28,0,0,0,14,8,41500,1,40,1,1,0,0,1,1,2,0,0,0,0,16.08,0,1
43,0,0,0,13,24,29000,1,40,1,1,1,0,1,1,1,0,0,0,0,11.88,0,1
43,0,0,0,18,19,57000,1,40,1,1,0,0,1,1,2,0,0,0,1,27.7,0,1
55,0,0,0,14,35,70417,1,35,1,1,0,0,1,1,0,0,0,0,0,20.25,0,1
63,0,0,0,13,44,30000,1,40,1,1,0,0,0,1,0,0,0,0,0,11.5,0,1
62,0,0,0,12,44,63659,1,50,1,1,0,0,0,1,0,0,0,0,0,11.5,0,1
56,0,0,0,12,38,38000,1,40,1,1,0,0,0,1,0,0,0,0,0,17.8,0,1
65,0,0,0,13,46,19199,1,40,1,1,0,1,0,1,0,0,0,0,0,28.5,0,1
33,0,0,0,16,11,42924,1,40,1,1,0,0,0,1,2,0,0,0,0,15.0,0,1
46,0,0,0,12,28,26921,1,50,1,1,0,0,0,1,0,0,0,0,0,8.75,0,1
56,0,0,0,16,34,56539,1,45,1,1,0,0,0,1,0,0,0,0,0,17.96,0,1
50,0,0,0,12,32,107765,1,40,1,1,0,0,0,1,3,0,0,0,0,36.05,0,1
51,0,0,0,13,32,140017,1,40,1,1,0,0,0,1,0,0,0,0,0,10.0,0,1
46,0,0,0,12,28,20000,1,40,0,1,0,0,0,1,3,0,0,0,0,9.5,0,1
42,0,0,0,14,22,53200,1,40,1,1,0,0,0,1,1,0,0,0,0,18.5,0,1
52,0,0,0,18,28,30127,1,40,1,1,0,0,0,1,1,0,0,0,1,31.25,0,1
48,0,0,0,12,30,400,1,40,1,1,0,0,0,1,0,0,0,0,1,27.3,0,1
50,0,0,0,14,30,76278,1,50,1,1,0,0,0,1,5,0,0,0,0,15.0,0,1
37,0,0,0,12,19,61075,1,50,1,1,0,0,0,1,0,0,0,0,1,14.2,0,1
56,0,0,0,14,36,76426,1,40,1,1,0,0,1,1,0,0,0,0,0,45.01,0,1
34,0,0,0,18,10,62000,1,40,1,1,0,0,1,1,0,0,0,0,1,15.88,0,1
58,0,0,0,13,39,35112,1,40,1,1,0,0,1,1,0,0,0,0,0,31.25,0,1
42,0,0,0,16,20,56404,1,45,1,1,0,0,1,1,1,0,0,0,1,19.67,0,1
41,0,0,0,18,17,70232,1,44,1,1,0,0,0,1,3,0,0,0,1,19.66,0,1
36,0,0,0,16,14,24005,1,55,0,1,0,0,0,1,3,0,0,0,0,15.0,0,1
59,0,0,0,14,39,17376,1,40,1,1,1,0,0,1,0,0,0,0,0,12.6,0,1
51,0,0,0,18,27,65100,1,50,1,1,0,0,0,1,2,0,0,0,1,17.3,0,1
38,0,0,0,16,16,62153,1,40,1,1,0,0,0,1,2,0,0,0,0,30.55,0,1
30,0,0,0,12,12,35015,1,40,1,1,1,0,0,1,3,0,0,0,0,12.33,0,1
34,0,0,0,14,14,81016,1,40,1,1,0,0,0,1,2,0,0,0,0,11.0,0,1
49,0,0,0,12,31,42929,1,40,1,1,0,0,0,1,0,0,0,0,0,17.28,0,1
43,0,0,0,18,19,77300,1,40,1,1,0,0,0,1,3,0,0,0,1,28.85,0,1
45,0,0,0,12,27,0,1,45,0,1,0,0,0,1,2,0,0,0,0,27.3,0,1
46,0,0,0,5,35,34508,1,40,1,1,0,0,1,1,2,0,0,0,0,8.5,0,1
57,0,0,0,12,39,15695,1,40,1,1,0,0,1,1,0,0,0,0,1,20.0,0,1
27,0,0,0,16,5,58900,1,40,1,1,0,0,1,1,0,0,0,0,0,19.23,0,1
41,0,0,0,14,21,10000,1,43,1,1,0,0,1,1,0,0,0,0,0,23.7,0,1
41,0,0,0,14,21,52119,1,40,1,1,0,0,1,1,0,0,0,0,0,36.05,0,1
51,0,0,0,14,31,55689,1,40,1,1,0,0,1,1,0,0,0,0,0,24.35,0,1
54,0,0,0,16,32,138169,1,45,1,1,0,0,1,1,0,0,0,0,0,25.62,0,1
54,0,0,0,16,32,60321,1,50,1,1,0,0,1,1,0,0,0,0,0,57.7,0,1
55,0,0,0,14,35,41300,1,40,1,1,0,0,1,1,1,0,0,0,0,11.5,0,1
58,0,0,0,12,40,14351,1,40,0,1,0,0,1,1,0,0,0,0,0,14.0,0,1
23,0,0,0,16,1,105000,1,40,1,1,0,0,1,1,0,0,0,0,0,22.0,0,1
36,0,0,0,12,18,10200,1,40,0,1,0,0,1,1,0,0,0,0,0,9.5,0,1
50,0,0,0,16,28,89400,1,40,1,1,0,0,1,1,3,0,0,0,0,30.58,0,1
49,0,0,0,16,27,6728,1,45,1,1,0,0,1,1,1,0,0,0,0,32.04,0,1
48,0,0,0,16,26,89962,1,40,1,1,0,0,1,1,0,0,0,0,0,28.13,0,1
21,1,0,0,13,2,21000,1,30,1,1,0,0,1,1,0,0,0,0,0,14.0,0,0
38,0,0,0,16,16,75010,1,48,1,1,0,0,1,1,3,0,0,0,0,20.83,0,1
25,0,0,0,12,7,26000,1,45,0,1,1,0,1,1,0,0,0,0,0,5.0,0,1
36,0,0,0,18,12,67000,1,20,1,1,0,0,1,1,1,0,0,0,0,27.85,0,1
49,0,0,0,13,30,83556,1,40,1,1,0,0,1,1,2,0,0,0,0,24.38,0,1
31,0,0,0,14,11,40541,1,40,1,1,0,0,1,1,2,0,0,0,0,14.1,0,1
33,0,0,0,12,15,70000,1,60,1,1,0,0,1,1,1,0,0,0,0,13.71,0,1
44,0,0,0,18,20,50571,1,60,1,1,0,0,1,1,0,0,0,0,0,24.03,0,1
26,0,0,0,16,4,32000,1,25,1,1,0,0,1,1,2,0,0,0,0,25.76,0,1
60,0,0,0,18,36,100000,1,65,1,1,0,0,1,1,0,0,0,0,0,17.15,0,1
52,0,0,0,20,26,40000,1,40,1,1,0,0,1,1,1,0,0,0,0,22.0,0,1
41,0,0,0,12,23,64015,1,45,1,1,0,0,1,1,4,0,0,0,0,24.36,0,1
33,0,0,0,12,15,50001,1,40,1,1,0,0,1,1,1,0,0,0,0,5.0,0,1
33,0,0,0,16,11,95004,1,40,1,1,0,0,1,1,2,0,0,0,0,36.05,0,1
33,0,0,0,16,11,52500,1,40,0,1,0,0,1,1,1,0,0,0,0,14.4,0,1
38,0,0,0,16,16,87065,1,40,1,1,0,0,1,1,0,0,0,0,1,11.05,0,1
44,0,0,0,13,25,90000,1,40,1,1,0,0,1,1,2,0,0,0,0,24.35,0,1
50,0,0,0,16,28,0,1,40,1,1,0,0,1,1,1,0,0,0,0,13.9,0,1
44,0,0,0,14,24,35040,1,40,1,1,0,0,1,1,2,0,0,0,1,11.5,0,1
64,0,0,0,13,45,1676,1,40,1,1,0,0,1,1,0,0,0,0,0,19.23,0,1
58,0,0,0,16,36,25003,1,40,1,1,0,0,1,1,0,0,0,0,1,34.0,0,1
50,0,0,0,12,32,23472,1,40,1,1,1,0,1,1,0,0,0,0,0,10.5,0,1
54,0,0,0,12,36,30000,1,40,1,1,0,0,0,1,0,0,0,0,0,9.5,0,1
47,0,0,0,16,25,20485,1,40,1,1,0,0,0,1,0,0,0,0,0,30.0,0,1
50,0,0,0,12,32,30669,1,40,1,1,0,0,0,1,1,0,0,0,0,16.33,0,1
18,0,0,0,12,0,11832,1,35,1,1,0,0,0,1,2,0,0,0,0,11.0,0,1
34,0,0,0,12,16,32500,1,45,0,1,0,0,0,1,2,0,0,0,0,9.0,0,1
37,0,0,0,12,19,55000,1,40,1,1,0,0,1,1,2,0,0,0,0,10.0,0,1
52,0,0,0,13,33,53460,1,36,1,1,0,0,0,1,0,0,0,0,0,14.0,0,1
42,0,0,0,13,23,67500,1,40,1,1,0,0,0,1,2,0,0,0,0,10.0,0,1
35,0,0,0,16,13,54005,1,42,1,1,0,0,1,1,0,0,0,0,0,22.62,0,1
37,0,0,0,14,17,45382,1,52,1,1,0,0,1,1,3,0,0,0,0,15.0,0,1
31,0,0,0,13,12,63002,1,50,1,1,0,0,1,1,2,0,0,0,0,10.0,0,1
57,0,0,0,14,37,69012,1,40,1,1,0,0,1,1,0,0,0,0,0,12.0,0,1
38,0,0,0,13,19,91725,1,40,1,1,0,0,1,1,3,0,0,0,0,8.65,0,1
57,0,0,0,13,38,54878,1,48,1,1,0,0,1,1,0,0,0,0,0,17.21,0,1
51,0,0,0,13,32,65506,1,40,1,1,0,0,1,1,0,0,0,0,0,14.0,0,1
43,0,0,0,16,21,78195,1,55,1,1,0,0,1,1,2,0,0,0,0,23.0,0,1
63,0,0,0,13,44,137210,1,35,1,1,0,0,1,1,0,0,0,0,0,16.49,0,1
45,0,0,0,13,26,30252,1,40,1,1,0,0,1,1,1,0,0,0,0,13.0,0,1
39,0,0,0,13,20,69010,1,40,1,1,0,0,1,1,2,0,0,0,0,35.63,0,1
53,0,0,0,16,31,35000,1,40,1,1,0,0,1,1,0,0,0,0,0,7.5,0,1
41,0,0,0,16,19,36400,1,40,1,1,0,0,1,1,1,0,0,0,0,26.52,0,1
38,0,0,0,20,12,76742,1,50,1,1,0,0,1,1,0,0,0,0,0,23.08,0,1
47,0,0,0,18,23,50137,1,45,1,1,1,0,1,1,2,0,0,0,0,18.42,0,1
47,0,0,0,16,25,43397,1,45,1,1,0,0,1,1,2,0,0,0,0,29.91,0,1
36,0,0,0,16,14,61750,1,40,1,1,0,0,1,1,2,0,0,0,0,48.08,0,1
27,0,0,0,18,3,46005,1,45,1,1,0,0,1,1,0,0,0,0,0,35.47,0,1
57,0,0,0,16,35,66332,1,50,1,1,0,0,1,1,1,0,0,0,0,51.41,0,1
63,0,0,0,13,44,107056,1,20,1,1,0,0,1,1,3,0,0,0,0,15.0,0,1
64,0,0,0,14,44,58000,1,40,1,1,0,0,1,1,1,0,0,0,0,13.45,0,1
55,0,1,0,18,31,42879,1,50,1,1,0,0,1,1,0,0,0,0,0,8.08,0,0
38,0,0,0,16,16,50016,1,40,1,1,0,0,1,1,1,0,0,0,1,50.0,0,1
56,1,0,0,16,34,107266,1,55,1,1,0,0,1,1,1,0,0,0,0,15.73,0,0
34,0,0,0,16,12,23800,1,40,1,1,0,0,1,1,3,0,0,0,0,9.0,0,1
45,0,1,0,16,23,250000,1,40,1,1,0,0,1,1,2,0,0,0,0,23.08,0,0
42,0,0,0,8,28,25002,1,0,0,1,0,0,1,1,7,0,0,0,0,10.0,0,1
48,0,0,0,8,34,70000,1,0,0,1,0,0,1,1,6,0,0,0,0,17.0,0,1
29,0,0,0,13,10,170000,1,40,1,1,0,0,0,1,3,0,0,0,0,14.25,0,1
44,0,0,0,18,20,22259,1,40,1,1,0,0,0,1,1,0,0,0,0,31.25,0,1
59,0,0,0,14,39,50185,1,40,1,1,0,0,0,1,0,0,0,0,0,16.15,0,1
36,1,0,0,16,14,48025,1,40,1,1,0,0,0,1,2,0,0,0,0,27.0,0,0
43,0,0,0,16,21,164923,1,40,1,1,0,0,0,1,3,0,0,0,0,9.0,0,1
38,0,0,0,12,20,45808,1,40,1,1,0,0,0,1,2,0,0,0,0,22.35,0,1
45,0,0,0,18,21,230600,1,50,1,1,0,0,0,1,3,0,0,0,1,28.0,0,1
50,0,0,0,12,32,83084,1,40,1,1,0,0,0,1,0,0,0,0,0,18.75,0,1
37,0,0,0,12,19,35000,1,40,1,1,0,0,1,1,1,0,0,0,0,12.82,0,1
65,0,0,0,12,47,30100,1,45,1,1,0,0,1,1,0,0,0,0,0,13.0,0,1
51,0,0,0,12,33,81066,1,40,1,1,0,0,1,1,0,0,0,0,0,18.0,0,1
49,0,0,0,14,29,87016,1,40,1,1,0,0,1,1,0,0,0,0,0,18.75,0,1
33,0,0,0,14,13,45300,1,40,1,1,0,0,0,1,2,0,0,0,0,9.91,0,1
51,0,0,0,14,31,120000,1,40,1,1,0,0,0,1,0,0,0,0,0,15.0,0,1
53,0,0,0,12,35,4012,1,40,0,1,0,0,0,1,2,0,0,0,0,18.0,0,1
41,0,0,0,12,23,55623,1,40,1,1,0,0,1,1,2,0,0,0,0,9.5,0,1
56,0,0,0,16,34,79000,1,45,1,1,0,0,1,1,1,0,0,0,0,59.82,0,1
53,0,0,0,12,35,65550,1,36,1,1,0,0,1,1,0,0,0,0,0,16.54,0,1
57,0,0,0,12,39,78421,1,40,1,1,0,0,0,1,0,0,0,0,0,28.85,0,1
40,0,0,0,14,20,75615,1,40,1,1,0,0,0,1,3,0,0,0,0,16.12,0,1
47,0,0,0,16,25,167396,1,40,1,1,0,0,0,1,2,0,0,0,1,22.13,0,1
53,0,0,0,12,35,54196,1,40,1,1,0,0,1,1,2,0,0,0,0,15.0,0,1
52,0,0,0,12,34,74200,1,35,1,1,0,0,1,1,1,0,0,0,0,9.11,0,1
60,0,0,0,16,38,55514,1,32,1,1,0,0,1,1,0,0,0,0,0,34.01,0,1
37,0,0,0,16,15,58283,1,40,1,1,0,0,1,1,2,0,0,0,0,15.38,0,1
36,0,0,0,18,12,90000,1,45,1,1,0,0,1,1,2,0,0,0,0,38.47,0,1
31,0,0,0,16,9,55000,1,50,1,1,0,0,1,1,0,0,0,0,0,20.0,0,1
36,0,0,0,16,14,95808,1,40,1,1,0,0,1,1,2,0,0,0,0,15.38,0,1
32,0,0,0,18,8,167113,1,40,1,1,0,0,1,1,2,0,0,0,0,20.83,0,1
60,0,0,0,14,40,28030,1,55,1,1,0,0,1,1,0,0,0,0,0,13.42,0,1
54,0,0,0,14,34,39355,1,37,1,1,0,0,1,1,0,0,0,0,0,15.22,0,1
54,0,0,0,13,35,57301,1,40,1,1,0,0,1,1,0,0,0,0,0,15.0,0,1
40,0,0,0,18,16,36525,1,45,1,1,0,0,1,1,0,0,0,0,1,14.96,0,1
47,0,0,0,13,28,84712,1,40,1,1,0,0,1,1,2,0,0,0,0,15.0,0,1
51,0,0,0,21,24,80862,1,40,1,1,0,0,1,1,2,0,0,0,0,25.97,0,1
51,0,0,0,18,27,53000,1,50,1,1,0,0,1,1,0,0,0,0,1,35.0,0,1
55,0,0,0,16,33,51094,1,40,1,1,0,0,1,1,0,0,0,0,0,21.63,0,1
56,0,0,0,12,38,52161,1,40,1,1,0,0,0,1,1,0,0,0,0,13.83,0,1
46,0,0,0,18,22,60000,1,40,1,1,0,0,0,1,2,0,0,0,0,24.05,0,1
35,0,0,0,16,13,40162,1,44,1,1,0,0,0,1,2,0,0,0,0,15.15,0,1
59,0,0,0,18,35,68425,1,40,1,1,0,0,0,1,0,0,0,0,0,28.83,0,1
33,0,0,0,16,11,43750,1,40,1,1,0,0,0,1,2,0,0,0,0,15.38,0,1
49,0,0,0,16,27,92500,1,50,1,1,0,0,0,1,0,0,0,0,1,11.54,0,1
40,0,0,0,14,20,35323,1,36,1,1,0,0,0,1,2,0,0,0,0,17.25,0,1
23,0,0,0,14,3,40299,1,40,1,1,0,0,0,1,1,0,0,0,0,5.78,0,1
35,0,0,0,16,13,19000,1,40,1,1,0,0,0,1,0,0,0,0,1,14.4,0,1
25,0,0,0,16,3,9480,1,36,1,1,0,0,0,1,1,0,0,0,0,21.0,0,1
28,0,0,0,14,8,27000,1,40,1,1,0,0,0,1,3,0,0,0,0,10.0,0,1
52,0,0,0,12,34,38000,1,40,1,1,0,0,0,1,0,0,0,0,0,8.0,0,1
43,0,0,0,16,21,176843,1,40,1,1,0,0,0,1,3,0,0,0,0,18.75,0,1
34,0,0,0,16,12,52852,1,40,1,1,0,0,0,1,2,0,0,0,0,15.63,0,1
53,0,0,0,18,29,60937,1,40,1,1,0,0,1,1,2,0,0,0,0,34.85,0,1
62,0,0,0,12,44,53000,1,40,1,1,0,0,1,1,0,0,0,0,1,25.0,0,1
46,0,0,0,12,28,60000,1,40,1,1,0,0,1,1,2,0,0,0,1,19.0,0,1
48,0,0,0,14,28,175037,1,40,1,1,0,0,1,1,5,0,0,0,0,19.0,0,1
56,0,0,0,12,38,61600,1,36,1,1,0,0,1,1,1,0,0,0,0,14.5,0,1
55,0,0,0,14,35,63468,1,40,1,1,0,0,1,1,2,0,0,0,0,25.83,0,1
62,0,0,0,12,44,70000,1,40,1,1,0,0,0,1,0,0,0,0,0,10.35,0,1
52,0,0,0,16,30,50002,1,37,1,1,0,0,0,1,1,0,0,0,0,70.16,0,1
65,0,0,0,12,47,17504,1,36,1,1,0,1,0,1,0,0,0,0,0,12.25,0,1
25,0,0,0,16,3,36000,1,36,1,1,0,0,0,1,0,0,0,0,0,21.65,0,1
33,0,0,0,16,11,47700,1,40,1,1,0,0,0,1,2,0,0,0,0,56.72,0,1
52,0,0,0,12,34,31200,1,40,1,1,0,0,0,1,0,0,0,0,0,15.2,0,1
35,0,0,0,20,9,38000,1,58,1,1,0,0,0,1,2,0,0,0,0,22.67,0,1
49,0,0,0,14,29,35969,1,70,1,1,0,0,0,1,0,0,0,0,0,15.0,0,1
65,0,0,0,14,45,34000,1,45,1,1,0,0,0,1,0,0,0,0,0,22.22,0,1
52,0,0,0,16,30,125685,1,42,1,1,0,0,0,1,1,0,0,0,0,17.02,0,1
43,0,0,0,16,21,15000,1,40,1,1,0,0,0,1,0,0,0,0,0,13.0,0,1
41,0,0,0,14,21,103603,1,40,1,1,0,0,0,1,2,0,0,0,0,14.31,0,1
41,0,0,0,13,22,60500,1,40,1,1,0,0,1,1,2,0,0,0,0,12.0,0,1
30,0,0,0,18,6,180305,1,40,1,1,0,0,1,1,2,0,0,0,0,30.63,0,1
47,0,0,0,16,25,67403,1,40,1,1,0,0,1,1,1,0,0,0,0,21.63,0,1
41,0,0,0,16,19,59900,1,40,1,1,0,0,1,1,2,0,0,0,0,18.75,0,1
54,0,0,0,16,32,71374,1,40,1,1,0,0,1,1,4,0,0,0,0,12.98,0,1
45,0,0,0,18,21,0,1,55,1,1,0,0,1,1,1,0,0,0,0,11.73,0,1
39,0,0,0,16,17,64323,1,40,1,1,0,0,1,1,4,0,0,0,0,18.75,0,1
51,0,0,0,14,31,35562,1,40,1,1,0,0,1,1,2,0,0,0,0,16.33,0,1
60,0,0,0,14,40,29963,1,36,1,1,0,0,1,1,0,0,0,0,0,16.89,0,1
34,0,0,0,12,16,30000,1,36,1,1,0,0,1,1,2,0,0,0,0,12.13,0,1
64,0,0,0,13,45,21996,1,40,1,1,0,0,0,1,0,0,0,0,0,19.23,0,1
38,0,0,0,12,20,36025,1,52,1,1,0,0,0,1,2,0,0,0,0,9.0,0,1
40,0,0,0,12,22,42860,1,40,1,1,0,0,0,1,2,0,0,0,0,9.0,0,1
21,0,0,0,11,4,5000,1,40,0,1,0,0,0,1,1,0,0,0,0,12.0,0,1
28,0,0,0,16,6,84000,1,60,1,1,0,0,0,1,1,0,0,0,1,9.93,0,1
30,0,0,0,18,6,50150,1,40,1,1,0,0,0,1,0,0,0,0,0,31.25,0,1
70,0,0,0,14,50,70500,1,40,1,1,0,1,0,1,0,0,0,0,0,23.38,0,1
55,0,0,0,12,37,28000,1,30,1,1,0,0,0,1,1,0,0,0,0,10.0,0,1
29,0,0,0,16,7,30012,1,45,1,1,0,0,0,1,1,0,0,0,0,13.33,0,1
44,0,0,0,12,26,84081,1,40,1,1,0,0,0,1,1,0,0,0,0,12.0,0,1
37,0,0,0,14,17,60000,1,24,1,1,0,0,0,1,2,0,0,0,0,19.5,0,1
47,0,0,0,12,29,72750,1,45,1,1,0,0,0,1,1,0,0,0,0,17.0,0,1
45,0,0,0,12,27,51000,1,40,1,1,0,0,0,1,0,0,0,0,0,13.75,0,1
63,0,0,0,12,45,24995,1,40,1,1,0,0,0,1,0,0,0,0,0,17.0,0,1
43,0,0,0,8,29,134000,1,35,1,1,0,0,0,1,6,0,0,0,0,8.1,0,1
60,0,0,0,12,42,70013,1,60,1,1,0,0,0,1,0,0,0,0,0,9.0,0,1
28,0,1,0,16,6,50800,1,40,1,1,0,0,1,1,5,0,0,0,0,21.5,0,0
53,0,1,0,16,31,25000,1,40,1,1,0,0,1,1,0,0,0,0,0,46.15,0,0
50,0,0,0,14,30,50760,1,40,1,1,0,0,1,1,0,0,0,0,0,28.0,0,1
50,0,0,0,16,28,22754,1,45,1,1,0,0,1,1,1,0,0,0,0,32.04,0,1
27,0,0,0,16,5,25502,1,40,0,1,0,0,1,1,0,0,0,0,0,13.0,0,1
55,0,0,0,16,33,136525,1,40,1,1,0,0,1,1,0,0,0,0,0,31.25,0,1
54,0,0,0,14,34,36501,1,35,1,1,0,0,0,1,0,0,0,0,0,12.0,0,1
49,0,0,0,16,27,57000,1,40,1,1,0,0,0,1,0,0,0,0,0,8.65,0,1
52,0,0,0,12,34,76017,1,40,1,1,0,0,0,1,0,0,0,0,0,15.66,0,1
34,0,0,0,16,12,128004,1,40,1,1,0,0,0,1,0,0,0,0,0,30.75,0,1
55,0,0,0,14,35,100945,1,40,1,1,0,0,0,1,0,0,0,0,0,10.55,0,1
68,0,0,0,12,50,65691,1,35,1,1,0,1,0,1,0,0,0,0,0,14.37,0,1
