default,arm,refinance,lien2,term30,underwater,ltv,rate,amount,fico
0.0,0.0,1.0,0.0,1.0,0.0,49.47,5.9,14.0,640.0
0.0,0.0,1.0,0.0,1.0,1.0,57.07,6.1,21.4,662.0
1.0,0.0,1.0,0.0,1.0,1.0,64.0,5.9,16.0,685.0
0.0,0.0,1.0,0.0,1.0,1.0,75.47,5.9,28.3,735.0
0.0,0.0,1.0,0.0,1.0,1.0,67.5,2.8,54.0,631.0
0.0,0.0,1.0,0.0,1.0,1.0,72.0,5.8,23.4,644.0
0.0,0.0,1.0,0.0,1.0,0.0,37.89,5.8,18.0,730.0
0.0,0.0,0.0,0.0,1.0,1.0,57.91,6.0,22.7,795.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.4,15.76,660.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.2,15.28,708.0
0.0,0.0,1.0,0.0,1.0,1.0,59.09,6.2,15.6,632.0
0.0,0.0,1.0,0.0,1.0,1.0,75.19,6.8,50.0,768.0
1.0,0.0,1.0,0.0,1.0,1.0,73.68,6.0,70.0,664.0
0.0,0.0,0.0,0.0,1.0,1.0,78.25,6.5,44.6,755.0
0.0,0.0,0.0,0.0,1.0,1.0,74.86,6.4,54.72,784.0
0.0,0.0,1.0,0.0,1.0,1.0,75.0,6.9,50.25,712.0
1.0,0.0,0.0,0.0,1.0,1.0,78.14,5.6,16.8,630.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,7.9,23.2,620.0
0.0,0.0,0.0,0.0,1.0,1.0,79.6,7.8,15.92,735.0
1.0,0.0,0.0,0.0,1.0,1.0,78.66,6.9,25.565,694.0
0.0,0.0,1.0,0.0,1.0,1.0,78.46,7.2,25.5,731.0
0.0,0.0,1.0,0.0,1.0,1.0,64.52,6.2,100.0,751.0
1.0,0.0,1.0,0.0,1.0,1.0,73.81,6.8,46.5,668.0
1.0,0.0,1.0,0.0,1.0,1.0,78.37,6.9,19.2,685.0
0.0,0.0,1.0,0.0,1.0,1.0,48.89,6.4,11.0,687.0
1.0,0.0,1.0,0.0,1.0,0.0,44.08,6.5,31.3,682.0
0.0,0.0,1.0,0.0,1.0,1.0,75.0,6.6,19.5,694.0
0.0,0.0,1.0,0.0,1.0,1.0,60.0,3.0,15.6,659.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.5,22.8,715.0
0.0,0.0,1.0,0.0,1.0,1.0,62.97,6.2,20.15,685.0
0.0,0.0,0.0,0.0,1.0,1.0,76.47,6.5,39.0,731.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.6,31.992,688.0
0.0,0.0,1.0,0.0,1.0,1.0,62.5,6.5,15.0,709.0
0.0,0.0,1.0,0.0,1.0,1.0,74.46,4.5,41.7,684.0
0.0,0.0,1.0,0.0,1.0,1.0,47.23,6.5,30.7,630.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.8,26.0,760.0
1.0,0.0,1.0,0.0,1.0,1.0,74.93,3.0,25.1,622.0
1.0,0.0,1.0,0.0,1.0,1.0,64.22,6.8,20.55,685.0
0.0,0.0,1.0,0.0,1.0,1.0,65.0,6.5,18.2,656.0
0.0,0.0,1.0,0.0,1.0,1.0,69.77,2.0,45.0,778.0
1.0,0.0,1.0,0.0,1.0,1.0,61.02,6.5,149.5,744.0
0.0,0.0,1.0,0.0,1.0,0.0,28.57,7.0,8.0,620.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,6.5,27.6,672.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.2,24.0,725.0
0.0,0.0,0.0,0.0,1.0,1.0,78.24,6.1,71.2,691.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.6,44.8,763.0
0.0,0.0,1.0,0.0,1.0,1.0,67.58,3.0,81.1,741.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,6.9,60.4,643.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.6,59.2,753.0
0.0,0.0,0.0,0.0,1.0,0.0,78.13,6.375,13.36,788.0
0.0,0.0,0.0,0.0,1.0,0.0,74.8,6.0,14.325,768.0
0.0,0.0,1.0,0.0,1.0,1.0,90.0,2.0,15.12,689.0
0.0,0.0,1.0,0.0,1.0,1.0,68.24,6.0,11.6,727.0
0.0,0.0,0.0,0.0,0.0,1.0,60.95,6.875,25.6,766.0
0.0,0.0,0.0,0.0,0.0,1.0,69.33,6.25,15.6,682.0
0.0,0.0,0.0,0.0,1.0,0.0,43.51,7.0,12.4,680.0
0.0,0.0,0.0,0.0,0.0,0.0,64.64,6.99,13.8,745.0
0.0,0.0,1.0,0.0,1.0,1.0,85.0,6.54,51.425,629.0
0.0,0.0,0.0,0.0,1.0,1.0,48.75,3.95,27.0,724.0
0.0,0.0,1.0,0.0,1.0,1.0,65.0,7.94,14.3,811.0
0.0,0.0,1.0,0.0,1.0,1.0,84.23,6.89,23.2126,628.0
0.0,0.0,1.0,0.0,1.0,1.0,59.45,5.94,19.1,820.0
0.0,0.0,1.0,0.0,1.0,0.0,43.71,7.14,12.5,553.0
0.0,0.0,1.0,0.0,1.0,1.0,70.0,7.79,15.75,577.0
0.0,1.0,0.0,0.0,1.0,0.0,60.97,5.375,37.8,747.0
0.0,1.0,0.0,0.0,1.0,1.0,75.0,5.375,48.9,797.0
0.0,1.0,0.0,0.0,1.0,1.0,79.96,5.375,39.9,710.0
0.0,1.0,1.0,0.0,1.0,1.0,77.59,5.875,112.5,781.0
0.0,1.0,1.0,0.0,1.0,0.0,52.77,4.25,47.49,777.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.5,34.0,777.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.375,18.24,783.0
0.0,0.0,0.0,0.0,1.0,1.0,53.57,5.75,22.5,742.0
0.0,1.0,0.0,0.0,1.0,1.0,55.0,3.25,16.5,663.0
0.0,1.0,0.0,0.0,1.0,1.0,84.4,5.125,25.32,742.0
0.0,1.0,0.0,0.0,1.0,0.0,40.61,5.0,13.157,785.0
0.0,1.0,0.0,0.0,1.0,1.0,74.52,6.0,50.0,784.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.75,19.6,732.0
0.0,1.0,0.0,0.0,1.0,1.0,78.0,6.125,34.868,782.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.75,26.4,767.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,5.75,35.36,672.0
0.0,1.0,0.0,0.0,1.0,1.0,78.95,5.75,30.0,782.0
0.0,1.0,0.0,0.0,1.0,1.0,70.0,5.75,52.493,722.0
1.0,1.0,0.0,0.0,1.0,1.0,79.93,5.875,47.5612,768.0
1.0,1.0,0.0,0.0,1.0,1.0,79.83,6.25,32.25,751.0
0.0,1.0,0.0,0.0,1.0,1.0,78.3,6.125,35.0,669.0
0.0,1.0,0.0,0.0,1.0,0.0,61.22,5.75,15.0,788.0
0.0,1.0,0.0,0.0,1.0,1.0,74.95,5.25,61.3121,761.0
1.0,1.0,0.0,0.0,1.0,1.0,79.96,5.875,29.904,793.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,3.25,40.0,664.0
0.0,1.0,0.0,0.0,1.0,1.0,79.1,5.875,37.97,785.0
1.0,1.0,0.0,0.0,1.0,1.0,79.93,5.75,59.944,760.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,6.25,26.88,759.0
0.0,1.0,1.0,0.0,1.0,1.0,47.5,6.25,28.5,669.0
1.0,1.0,0.0,0.0,1.0,1.0,79.71,6.5,22.08,688.0
1.0,1.0,1.0,0.0,1.0,1.0,79.59,6.25,31.2,703.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.375,22.4,752.0
0.0,1.0,0.0,0.0,1.0,1.0,79.36,6.5,55.5547,706.0
0.0,1.0,0.0,0.0,1.0,1.0,79.78,5.75,29.12,776.0
0.0,1.0,0.0,0.0,1.0,1.0,74.29,5.75,29.047,749.0
1.0,1.0,0.0,0.0,1.0,1.0,76.66,5.75,30.8164,725.0
1.0,1.0,0.0,0.0,1.0,1.0,74.79,5.75,26.25,778.0
0.0,1.0,0.0,0.0,1.0,1.0,74.5,5.75,44.4,771.0
1.0,1.0,0.0,0.0,1.0,1.0,79.54,5.75,41.52,697.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.75,26.88,775.0
1.0,1.0,0.0,0.0,1.0,1.0,69.44,5.75,50.0,673.0
0.0,1.0,0.0,0.0,1.0,1.0,79.44,5.75,43.69,779.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.75,87.92,765.0
0.0,1.0,0.0,0.0,1.0,0.0,72.73,6.375,40.0,719.0
0.0,1.0,0.0,0.0,1.0,1.0,69.63,6.375,27.155,789.0
1.0,1.0,0.0,0.0,1.0,1.0,79.97,6.75,28.91,742.0
0.0,1.0,0.0,0.0,1.0,0.0,79.48,6.75,57.62,788.0
1.0,1.0,1.0,0.0,1.0,1.0,77.55,6.75,19.0,708.0
0.0,1.0,0.0,0.0,1.0,1.0,77.56,6.375,47.62,689.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,4.2,29.2,666.0
1.0,1.0,0.0,0.0,1.0,1.0,79.44,5.5,31.776,748.0
1.0,1.0,0.0,0.0,1.0,1.0,72.76,6.0,48.75,710.0
1.0,1.0,0.0,0.0,1.0,1.0,79.66,6.25,68.902,758.0
0.0,1.0,1.0,0.0,1.0,1.0,60.0,6.125,150.0,762.0
0.0,1.0,0.0,0.0,1.0,1.0,63.84,6.5,21.385,758.0
0.0,1.0,0.0,0.0,1.0,1.0,68.36,5.75,52.5,786.0
0.0,1.0,0.0,0.0,1.0,1.0,62.69,6.0,16.926,782.0
1.0,1.0,0.0,0.0,1.0,1.0,78.05,5.625,57.208,776.0
0.0,1.0,0.0,0.0,1.0,1.0,79.84,3.125,30.9,702.0
0.0,1.0,1.0,0.0,1.0,1.0,77.58,3.125,25.6,751.0
0.0,1.0,1.0,0.0,1.0,1.0,76.61,5.625,17.85,803.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,6.0,32.0,669.0
1.0,1.0,0.0,0.0,1.0,1.0,79.99,5.625,28.2112,753.0
1.0,1.0,0.0,0.0,1.0,1.0,79.99,5.625,35.2375,771.0
1.0,1.0,0.0,0.0,1.0,1.0,75.85,5.625,45.89,759.0
1.0,1.0,0.0,0.0,1.0,1.0,79.45,5.875,42.11,713.0
0.0,1.0,0.0,0.0,1.0,1.0,79.68,5.125,19.92,786.0
0.0,1.0,0.0,0.0,1.0,1.0,77.42,6.375,26.632,724.0
0.0,1.0,1.0,0.0,1.0,1.0,75.0,5.625,82.5,758.0
1.0,1.0,0.0,0.0,1.0,1.0,79.2,5.625,25.7406,771.0
1.0,1.0,0.0,0.0,1.0,1.0,79.9,6.5,42.1869,747.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.625,68.0,797.0
1.0,1.0,0.0,0.0,1.0,1.0,79.84,5.875,29.2232,746.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.625,36.0,723.0
0.0,1.0,1.0,0.0,1.0,1.0,60.26,5.625,23.5,803.0
0.0,1.0,1.0,0.0,1.0,0.0,43.05,5.625,90.4,711.0
0.0,1.0,1.0,0.0,1.0,1.0,73.7,5.625,53.8,716.0
0.0,1.0,0.0,0.0,1.0,1.0,78.57,6.25,16.5,737.0
0.0,1.0,0.0,0.0,1.0,1.0,79.96,5.875,28.1044,750.0
0.0,1.0,0.0,0.0,1.0,1.0,77.08,6.5,52.414,748.0
1.0,1.0,1.0,0.0,1.0,1.0,75.0,6.0,23.625,722.0
0.0,1.0,0.0,0.0,1.0,1.0,58.27,6.0,21.5,744.0
0.0,1.0,1.0,0.0,1.0,1.0,58.53,6.0,99.5,701.0
0.0,1.0,0.0,0.0,1.0,1.0,79.85,5.875,42.0,734.0
1.0,1.0,0.0,0.0,1.0,1.0,79.28,6.0,49.5473,724.0
1.0,1.0,0.0,0.0,1.0,1.0,78.71,6.125,24.4,744.0
0.0,1.0,0.0,0.0,1.0,1.0,77.35,6.75,34.0328,739.0
0.0,1.0,0.0,0.0,1.0,1.0,78.98,6.625,18.56,727.0
1.0,1.0,0.0,0.0,1.0,1.0,79.99,6.25,51.756,783.0
0.0,1.0,0.0,0.0,1.0,1.0,78.78,6.0,37.812,816.0
0.0,1.0,0.0,0.0,1.0,1.0,75.14,5.5,41.7,808.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,5.625,23.6,726.0
0.0,1.0,0.0,0.0,1.0,1.0,74.17,6.375,24.1141,778.0
1.0,1.0,0.0,0.0,1.0,1.0,69.89,6.5,55.0,745.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.5,86.0,794.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.375,23.9992,756.0
0.0,1.0,1.0,0.0,1.0,0.0,45.36,6.375,44.0,755.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,6.125,24.0,748.0
0.0,1.0,1.0,0.0,1.0,1.0,72.77,3.125,14.1893,706.0
0.0,1.0,1.0,0.0,1.0,1.0,71.64,5.875,24.0,709.0
0.0,1.0,0.0,0.0,1.0,1.0,64.52,5.0,20.0,785.0
0.0,1.0,1.0,0.0,1.0,1.0,55.37,5.625,17.8,768.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.625,56.24,768.0
1.0,1.0,0.0,0.0,1.0,1.0,79.97,5.875,34.5454,757.0
0.0,1.0,0.0,0.0,1.0,1.0,78.8,5.875,53.5863,767.0
0.0,1.0,0.0,0.0,1.0,1.0,79.53,6.0,31.4142,712.0
0.0,1.0,0.0,0.0,1.0,1.0,77.89,6.0,26.872,723.0
0.0,1.0,0.0,0.0,1.0,1.0,74.37,5.875,49.455,759.0
0.0,1.0,0.0,0.0,1.0,1.0,79.03,5.875,25.29,760.0
0.0,1.0,0.0,0.0,1.0,1.0,77.76,5.625,39.19,691.0
0.0,1.0,0.0,0.0,1.0,1.0,79.96,6.375,19.19,738.0
0.0,1.0,0.0,0.0,1.0,1.0,73.75,2.0,46.465,782.0
1.0,1.0,0.0,0.0,1.0,1.0,74.96,5.625,59.2177,759.0
1.0,1.0,0.0,0.0,1.0,1.0,79.98,5.875,25.592,717.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,6.0,50.8,748.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,4.0,37.6,770.0
1.0,1.0,0.0,0.0,1.0,1.0,79.51,5.625,38.8,801.0
1.0,1.0,0.0,0.0,1.0,1.0,78.81,6.0,26.4,750.0
1.0,1.0,0.0,0.0,1.0,1.0,79.86,6.0,19.485,767.0
0.0,1.0,1.0,0.0,1.0,1.0,57.18,5.625,98.0,742.0
0.0,1.0,0.0,0.0,1.0,1.0,77.92,5.875,30.0,770.0
1.0,1.0,0.0,0.0,1.0,1.0,79.88,6.25,23.725,716.0
0.0,1.0,0.0,0.0,1.0,1.0,72.22,6.375,65.0,753.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,5.875,38.0,752.0
0.0,1.0,1.0,0.0,1.0,1.0,74.94,6.125,29.6,700.0
1.0,1.0,1.0,0.0,1.0,1.0,68.29,5.875,28.0,775.0
0.0,1.0,0.0,0.0,1.0,1.0,79.82,6.5,24.0256,756.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.375,24.0,765.0
0.0,1.0,1.0,0.0,1.0,0.0,34.07,5.75,46.0,791.0
1.0,1.0,1.0,0.0,1.0,1.0,78.82,6.625,26.8,708.0
0.0,1.0,0.0,0.0,1.0,1.0,61.49,6.125,45.5,776.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,6.5,24.0,722.0
0.0,1.0,0.0,0.0,1.0,1.0,77.06,4.0,43.9233,759.0
0.0,1.0,0.0,0.0,1.0,1.0,79.88,6.375,22.7644,751.0
1.0,1.0,0.0,0.0,1.0,1.0,66.67,6.25,99.9999,797.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.375,74.3774,680.0
1.0,1.0,1.0,0.0,1.0,1.0,71.39,5.5,37.8378,724.0
1.0,1.0,0.0,0.0,1.0,1.0,79.83,6.75,48.6962,736.0
0.0,1.0,0.0,0.0,1.0,1.0,79.73,6.25,26.153,771.0
1.0,1.0,0.0,0.0,1.0,1.0,78.0,5.625,33.772,695.0
0.0,1.0,0.0,0.0,1.0,1.0,73.88,6.75,123.75,749.0
0.0,1.0,0.0,0.0,1.0,1.0,79.39,6.0,39.3797,718.0
0.0,1.0,0.0,0.0,1.0,1.0,77.11,6.25,65.0,797.0
0.0,1.0,0.0,0.0,1.0,1.0,74.98,6.5,21.368,700.0
0.0,1.0,1.0,0.0,1.0,1.0,65.49,6.25,46.5,708.0
0.0,1.0,0.0,0.0,1.0,1.0,79.9,6.5,37.1549,788.0
1.0,1.0,0.0,0.0,1.0,1.0,79.95,6.0,23.424,765.0
1.0,1.0,1.0,0.0,1.0,1.0,75.95,6.375,31.9,746.0
1.0,1.0,0.0,0.0,1.0,1.0,79.94,5.0,25.1418,700.0
0.0,1.0,0.0,0.0,1.0,1.0,74.68,2.0,30.32,775.0
0.0,1.0,1.0,0.0,1.0,0.0,40.56,6.5,14.4,806.0
0.0,1.0,0.0,0.0,1.0,1.0,79.6,5.875,55.16,767.0
0.0,1.0,0.0,0.0,1.0,1.0,76.57,5.875,42.4982,764.0
0.0,1.0,0.0,0.0,1.0,1.0,76.31,6.5,99.2,667.0
0.0,1.0,0.0,0.0,1.0,1.0,79.32,6.375,51.7962,723.0
0.0,1.0,0.0,0.0,1.0,1.0,78.11,6.25,46.4,756.0
0.0,1.0,0.0,0.0,1.0,1.0,79.96,5.875,66.7705,757.0
0.0,1.0,1.0,0.0,1.0,1.0,77.7,6.5,47.4,735.0
0.0,1.0,0.0,0.0,1.0,1.0,79.49,6.25,27.0256,791.0
1.0,1.0,1.0,0.0,1.0,1.0,61.73,6.175,46.3,730.0
1.0,0.0,0.0,0.0,1.0,1.0,72.0,5.5,18.0,766.0
0.0,0.0,1.0,0.0,1.0,1.0,74.97,5.875,13.79,729.0
1.0,0.0,0.0,0.0,1.0,1.0,76.09,6.5,22.6,663.0
1.0,0.0,0.0,0.0,1.0,1.0,59.65,6.25,21.6,674.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,6.5,92.0,688.0
0.0,0.0,0.0,0.0,1.0,1.0,55.78,6.125,41.0,775.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,5.975,44.0,650.0
0.0,1.0,1.0,0.0,1.0,1.0,70.0,5.85,93.45,777.0
0.0,1.0,1.0,0.0,1.0,1.0,62.31,5.475,45.8,749.0
1.0,1.0,1.0,0.0,1.0,1.0,68.57,6.475,60.0,779.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,7.0,32.0,786.0
1.0,0.0,1.0,0.0,1.0,1.0,79.49,6.125,23.0535,678.0
1.0,0.0,1.0,0.0,1.0,1.0,88.79,6.5,19.8,637.0
1.0,0.0,1.0,0.0,1.0,1.0,80.0,5.875,20.56,760.0
0.0,0.0,1.0,0.0,1.0,1.0,75.68,5.875,14.0,735.0
0.0,0.0,1.0,0.0,1.0,1.0,54.8,5.75,17.7,805.0
1.0,0.0,1.0,0.0,1.0,1.0,70.27,6.875,65.0,699.0
0.0,0.0,1.0,0.0,1.0,1.0,80.0,6.0,36.8,755.0
0.0,0.0,1.0,0.0,0.0,0.0,29.39,6.375,8.9638,771.0
0.0,0.0,0.0,0.0,1.0,1.0,76.06,5.625,24.8,672.0
0.0,0.0,1.0,0.0,1.0,0.0,74.89,6.375,33.7,718.0
0.0,0.0,1.0,0.0,0.0,0.0,80.0,5.625,52.0,750.0
0.0,0.0,0.0,0.0,1.0,0.0,95.0,7.125,31.35,786.0
0.0,0.0,1.0,0.0,1.0,0.0,38.6,6.625,41.5,751.0
0.0,0.0,1.0,0.0,0.0,0.0,67.0,5.375,33.5,777.0
0.0,0.0,0.0,0.0,1.0,0.0,80.0,6.0,63.04,749.0
0.0,0.0,1.0,0.0,0.0,0.0,78.38,5.875,28.61,754.0
0.0,0.0,0.0,0.0,0.0,0.0,79.98,5.375,33.14,684.0
0.0,0.0,1.0,0.0,1.0,0.0,77.69,7.25,25.25,755.0
0.0,0.0,0.0,0.0,1.0,0.0,72.66,5.75,46.5,769.0
0.0,0.0,1.0,0.0,0.0,0.0,72.73,5.125,29.82,774.0
0.0,0.0,1.0,0.0,1.0,1.0,95.0,5.875,20.805,739.0
0.0,0.0,1.0,0.0,0.0,0.0,47.21,5.375,56.65,681.0
0.0,0.0,1.0,0.0,1.0,1.0,63.43,6.25,22.2,648.0
1.0,0.0,1.0,0.0,1.0,1.0,75.0,6.5,37.5,706.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.125,62.16,734.0
0.0,0.0,0.0,0.0,1.0,1.0,79.98,6.25,44.3,739.0
0.0,0.0,0.0,0.0,1.0,1.0,74.51,3.75,19.0,776.0
0.0,0.0,1.0,0.0,1.0,1.0,68.54,3.125,17.89,719.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,3.125,35.68,809.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,3.125,18.0,751.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.0,25.12,737.0
0.0,0.0,1.0,0.0,1.0,1.0,54.15,6.625,14.89,743.0
0.0,0.0,0.0,0.0,1.0,1.0,70.0,6.0,41.825,760.0
0.0,0.0,1.0,0.0,1.0,1.0,64.52,6.0,54.2,803.0
0.0,0.0,1.0,0.0,1.0,1.0,46.04,6.75,9.3,734.0
0.0,0.0,1.0,0.0,1.0,1.0,62.32,6.375,43.0,775.0
1.0,0.0,1.0,0.0,1.0,1.0,69.22,6.5,86.53,782.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.875,49.2,676.0
0.0,0.0,1.0,0.0,1.0,1.0,53.93,6.0,15.1,760.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,4.55,19.6,703.0
0.0,0.0,1.0,0.0,1.0,1.0,70.0,6.5,57.05,727.0
1.0,0.0,0.0,0.0,1.0,1.0,80.0,6.875,21.2,704.0
0.0,0.0,0.0,0.0,1.0,1.0,74.83,6.375,55.0,694.0
0.0,0.0,1.0,0.0,0.0,1.0,59.34,6.125,47.47,748.0
0.0,0.0,1.0,0.0,1.0,1.0,87.4,6.5,20.54,776.0
0.0,0.0,1.0,0.0,0.0,1.0,71.21,6.875,47.0,727.0
0.0,0.0,0.0,0.0,1.0,1.0,80.0,6.25,68.4,677.0
0.0,0.0,1.0,0.0,1.0,1.0,79.73,6.5,39.07,714.0
0.0,0.0,1.0,0.0,1.0,1.0,90.0,6.625,53.1,694.0
1.0,0.0,1.0,0.0,1.0,1.0,74.89,6.25,17.6,718.0
1.0,0.0,1.0,0.0,0.0,0.0,25.35,7.125,5.78,688.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.25,18.528,639.0
1.0,1.0,0.0,0.0,1.0,1.0,90.0,6.5,17.37,653.0
1.0,1.0,0.0,0.0,1.0,1.0,79.07,6.5,20.4,637.0
0.0,1.0,1.0,0.0,1.0,1.0,68.54,4.875,16.45,583.0
0.0,0.0,1.0,0.0,0.0,1.0,90.0,5.0,67.95,644.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.5,20.4,599.0
0.0,1.0,0.0,0.0,0.0,1.0,85.0,5.125,19.125,589.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.5,22.0,641.0
1.0,1.0,1.0,0.0,0.0,1.0,64.71,6.5,22.0,504.0
1.0,1.0,0.0,0.0,1.0,1.0,78.76,6.5,20.4,620.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,6.0,16.96,642.0
1.0,1.0,0.0,0.0,1.0,1.0,85.0,6.5,31.79,673.0
0.0,0.0,0.0,0.0,1.0,1.0,85.0,6.5,10.54,641.0
0.0,1.0,1.0,0.0,0.0,1.0,69.49,5.0,20.5,661.0
1.0,1.0,0.0,0.0,1.0,1.0,77.55,8.95,38.0,664.0
1.0,1.0,1.0,0.0,0.0,1.0,85.0,7.0,38.25,521.0
0.0,1.0,1.0,0.0,1.0,1.0,80.0,7.45,21.6,615.0
0.0,1.0,1.0,0.0,1.0,1.0,69.99,7.0,15.5,646.0
1.0,1.0,0.0,0.0,1.0,1.0,89.81,7.8,43.65,626.0
0.0,1.0,0.0,0.0,0.0,1.0,79.91,5.0,36.2814,656.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,9.2,23.96,650.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,8.2,33.7592,606.0
0.0,1.0,1.0,0.0,0.0,1.0,83.7,5.0,38.5,601.0
0.0,1.0,0.0,0.0,1.0,1.0,80.0,5.75,22.4,668.0
0.0,0.0,1.0,0.0,0.0,1.0,80.0,6.85,21.6,579.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,8.875,17.2,671.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,7.225,18.0,614.0
0.0,1.0,1.0,0.0,1.0,1.0,67.96,6.5,28.0,595.0
0.0,1.0,1.0,0.0,0.0,1.0,78.7,5.125,21.25,598.0
1.0,1.0,1.0,0.0,1.0,1.0,89.02,9.75,36.5,638.0
1.0,1.0,0.0,0.0,1.0,1.0,95.0,9.45,21.85,668.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,6.5,20.4,578.0
0.0,1.0,1.0,0.0,0.0,1.0,85.0,6.4,33.575,532.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.5,17.44,645.0
1.0,1.0,0.0,0.0,1.0,1.0,78.52,6.5,21.2,620.0
1.0,1.0,0.0,0.0,1.0,1.0,95.0,8.1,23.75,713.0
0.0,1.0,0.0,0.0,0.0,1.0,79.3,5.0,18.08,599.0
1.0,0.0,0.0,0.0,1.0,0.0,19.11,12.45,5.16,599.0
1.0,1.0,1.0,0.0,1.0,1.0,70.0,10.375,16.8,561.0
0.0,1.0,0.0,0.0,0.0,1.0,80.0,5.25,22.8,718.0
0.0,1.0,1.0,0.0,1.0,1.0,85.19,6.5,23.0,694.0
0.0,1.0,1.0,0.0,1.0,1.0,70.0,8.65,17.15,590.0
0.0,0.0,1.0,0.0,1.0,1.0,73.83,6.55,22.0,685.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,9.2,15.6,598.0
0.0,1.0,1.0,0.0,0.0,1.0,58.52,6.5,15.8,509.0
0.0,1.0,1.0,0.0,1.0,1.0,76.92,7.25,18.0,758.0
0.0,1.0,1.0,0.0,0.0,1.0,94.94,8.75,22.5,588.0
1.0,1.0,0.0,0.0,0.0,1.0,90.0,6.0,23.67,625.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.5,20.4,646.0
0.0,1.0,1.0,0.0,1.0,1.0,90.0,9.5,23.85,591.0
1.0,1.0,0.0,0.0,1.0,1.0,79.0,6.5,18.96,644.0
1.0,1.0,1.0,0.0,1.0,1.0,80.0,7.625,14.08,618.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.5,18.0,670.0
0.0,0.0,1.0,0.0,1.0,1.0,69.92,7.5,26.5,639.0
0.0,1.0,1.0,0.0,0.0,1.0,85.0,6.5,27.455,674.0
1.0,1.0,1.0,0.0,1.0,1.0,75.0,5.5,48.0,584.0
0.0,0.0,1.0,0.0,0.0,1.0,75.0,5.875,21.75,606.0
1.0,1.0,1.0,0.0,1.0,1.0,83.9,10.45,26.01,574.0
1.0,1.0,1.0,0.0,0.0,1.0,60.54,6.5,17.8,662.0
1.0,1.0,0.0,0.0,1.0,1.0,80.0,6.5,12.8,674.0
1.0,1.0,1.0,0.0,0.0,1.0,65.0,6.5,16.9,649.0
0.0,1.0,1.0,0.0,0.0,1.0,83.37,6.5,21.675,622.0
