date,returns
2008-08-12,-0.5224
2008-08-13,-0.44458
2008-08-14,-0.37761
2008-08-15,0.55364
2008-08-18,-5.48258
2008-08-19,1.05482
2008-08-20,7.35003
2008-08-21,-3.69608
2008-08-22,-1.09533
2008-08-25,0.33786
2008-08-26,-2.65747
2008-08-27,-0.33801
2008-08-28,0.34056
2008-08-29,1.98974
2008-09-01,-3.05921
2008-09-02,-0.87473
2008-09-03,-1.23191
2008-09-04,0.0325
2008-09-05,-3.34685
2008-09-08,-2.71677
2008-09-09,0.11004
2008-09-10,0.23181
2008-09-11,-3.39439
2008-09-12,0.03318
2008-09-16,-4.57645
2008-09-17,-2.94171
2008-09-18,-1.73656
2008-09-19,9.03425
2008-09-22,7.48674
2008-09-23,-1.57284
2008-09-24,0.69257
2008-09-25,3.57523
2008-09-26,-0.16205
2008-09-29,0.0
2008-09-30,0.0
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,0.0
2008-10-06,-5.37519
2008-10-07,-0.73415
2008-10-08,-3.0882
2008-10-09,-0.8467
2008-10-10,-3.63266
2008-10-13,3.58396
2008-10-14,-2.75019
2008-10-15,-1.12913
2008-10-16,-4.34068
2008-10-17,1.07849
2008-10-20,2.22103
2008-10-21,-0.78728
2008-10-22,-3.25427
2008-10-23,-1.07442
2008-10-24,-1.93483
2008-10-27,-6.5289
2008-10-28,2.77372
2008-10-29,-2.97934
2008-10-30,2.5149
2008-10-31,-1.99411
2008-11-03,-0.52312
2008-11-04,-0.76289
2008-11-05,3.10987
2008-11-06,-2.46625
2008-11-07,1.73085
2008-11-10,7.01956
2008-11-11,-1.67764
2008-11-12,0.83723
2008-11-13,3.6183
2008-11-14,3.00632
2008-11-17,2.19281
2008-11-18,-6.51402
2008-11-19,5.87122
2008-11-20,-1.68502
2008-11-21,-0.72702
2008-11-24,-3.74185
2008-11-25,-0.44113
2008-11-26,0.48434
2008-11-27,1.04725
2008-11-28,-2.46514
2008-12-01,1.24545
2008-12-02,-0.26267
2008-12-03,3.93145
2008-12-04,1.8196
2008-12-05,0.8537
2008-12-08,3.50985
2008-12-09,-2.56911
2008-12-10,2.01034
2008-12-11,-2.30817
2008-12-12,-3.8877
2008-12-15,0.51856
2008-12-16,0.54019
2008-12-17,0.0916
2008-12-18,1.94721
2008-12-19,0.13733
2008-12-22,-1.53265
2008-12-23,-4.66187
2008-12-24,-1.77722
2008-12-25,-0.61245
2008-12-26,-0.0486
2008-12-29,-0.05619
2008-12-30,-0.95402
2008-12-31,-0.66234
2009-01-05,3.23732
2009-01-06,2.95631
2009-01-07,-0.68063
2009-01-08,-2.41083
2009-01-09,1.41053
2009-01-12,-0.23704
2009-01-13,-1.96514
2009-01-14,3.45477
2009-01-15,-0.44998
2009-01-16,1.76692
2009-01-19,1.63562
2009-01-20,0.3738
2009-01-21,-0.45688
2009-01-22,0.99901
2009-01-23,-0.71529
2009-01-26,0.0
2009-01-27,0.0
2009-01-28,0.0
2009-01-29,0.0
2009-01-30,0.0
2009-02-02,1.0504
2009-02-03,2.41289
2009-02-04,2.25219
2009-02-05,-0.4627
2009-02-06,3.88995
2009-02-09,1.9733
2009-02-10,1.80188
2009-02-11,-0.19178
2009-02-12,-0.56466
2009-02-13,3.18267
2009-02-16,2.91305
2009-02-17,-2.97123
2009-02-18,-4.83966
2009-02-19,0.77801
2009-02-20,1.53102
2009-02-23,1.93995
2009-02-24,-4.66662
2009-02-25,0.26865
2009-02-26,-3.94337
2009-02-27,-1.82684
2009-03-02,0.50763
2009-03-03,-1.05742
2009-03-04,5.93587
2009-03-05,1.03957
2009-03-06,-1.27185
2009-03-09,-3.44487
2009-03-10,1.86197
2009-03-11,-0.90982
2009-03-12,-0.24059
2009-03-13,-0.236
2009-03-16,1.1415
2009-03-17,2.97578
2009-03-18,0.24313
2009-03-19,1.87243
2009-03-20,0.67432
2009-03-23,1.92731
2009-03-24,0.5549
2009-03-25,-2.0247
2009-03-26,3.01533
2009-03-27,0.53799
2009-03-30,-0.69309
2009-03-31,0.64127
2009-04-01,1.45614
2009-04-02,0.71463
2009-04-03,-0.22745
2009-04-06,0.0
2009-04-07,0.79853
2009-04-08,-3.83578
2009-04-09,1.3746
2009-04-10,2.66801
2009-04-13,2.80256
2009-04-14,0.53483
2009-04-15,0.35076
2009-04-16,-0.07613
2009-04-17,-1.19849
2009-04-20,2.11491
2009-04-21,-0.84936
2009-04-22,-2.9811
2009-04-23,0.10558
2009-04-24,-0.62534
2009-04-27,-1.78169
2009-04-28,-0.16269
2009-04-29,2.74165
2009-04-30,0.37932
2009-05-01,0.0
2009-05-04,3.26939
2009-05-05,0.28982
2009-05-06,0.976
2009-05-07,0.18998
2009-05-08,1.07983
2009-05-11,-1.7636
2009-05-12,1.47831
2009-05-13,1.72668
2009-05-14,-0.90052
2009-05-15,0.20321
2009-05-18,0.28388
2009-05-19,0.89691
2009-05-20,-0.94856
2009-05-21,-1.55038
2009-05-22,-0.49998
2009-05-25,0.47661
2009-05-26,-0.82485
2009-05-27,1.69917
2009-05-28,0.0
2009-05-29,0.0
2009-06-01,3.30051
2009-06-02,0.11092
2009-06-03,1.97321
2009-06-04,-0.40932
2009-06-05,-0.4836
2009-06-08,0.52334
2009-06-09,0.70372
2009-06-10,1.01212
2009-06-11,-0.67444
2009-06-12,-1.93326
2009-06-15,1.65511
2009-06-16,-0.4862
2009-06-17,1.22089
2009-06-18,1.54593
2009-06-19,0.92739
2009-06-22,0.54736
2009-06-23,-0.12437
2009-06-24,1.01807
2009-06-25,0.09406
2009-06-26,0.10797
2009-06-29,1.59569
2009-06-30,-0.53752
2009-07-01,1.63522
2009-07-02,1.71713
2009-07-03,0.91468
2009-07-06,1.16852
2009-07-07,-1.13356
2009-07-08,-0.28135
2009-07-09,1.36241
2009-07-10,-0.29181
2009-07-13,-1.07742
2009-07-14,2.07534
2009-07-15,1.37015
2009-07-16,-0.15097
2009-07-17,0.18828
2009-07-20,2.39082
2009-07-21,-1.65772
2009-07-22,2.56242
2009-07-23,0.96241
2009-07-24,1.31652
2009-07-27,1.83941
2009-07-28,0.09195
2009-07-29,-5.12999
2009-07-30,1.67369
2009-07-31,2.68817
2009-08-03,1.47006
2009-08-04,0.25526
2009-08-05,-1.24466
2009-08-06,-2.12747
2009-08-07,-2.89093
2009-08-10,-0.33577
2009-08-11,0.45959
2009-08-12,-4.76801
2009-08-13,0.89042
2009-08-14,-3.02535
2009-08-17,-5.96161
2009-08-18,1.39239
2009-08-19,-4.39993
2009-08-20,4.42398
2009-08-21,1.67535
2009-08-24,1.09705
2009-08-25,-2.62757
2009-08-26,1.7606
2009-08-27,-0.71661
2009-08-28,-2.95212
2009-08-31,-6.98274
2009-09-01,0.59685
2009-09-02,1.1577
2009-09-03,4.67892
2009-09-04,0.58143
2009-09-07,0.67947
2009-09-08,1.69871
2009-09-09,0.53703
2009-09-10,-0.72831
2009-09-11,2.19497
2009-09-14,1.2283
2009-09-15,0.23068
2009-09-16,-1.12773
2009-09-17,1.99843
2009-09-18,-3.2409
2009-09-21,0.14638
2009-09-22,-2.36892
2009-09-23,-1.91042
2009-09-24,0.38025
2009-09-25,-0.51683
2009-09-28,-2.68903
2009-09-29,-0.32548
2009-09-30,0.89954
2009-10-01,0.0
2009-10-02,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,4.64981
2009-10-12,-0.59385
2009-10-13,1.43073
2009-10-14,1.16276
2009-10-15,0.31124
2009-10-16,-0.1061
2009-10-19,2.04965
2009-10-20,1.50851
2009-10-21,-0.45036
2009-10-22,-0.62659
2009-10-23,1.83274
2009-10-26,0.05533
2009-10-27,-2.87443
2009-10-28,0.32613
2009-10-29,-2.36534
2009-10-30,1.188
2009-11-02,2.66133
2009-11-03,1.21406
2009-11-04,0.45845
2009-11-05,0.84379
2009-11-06,0.28453
2009-11-09,0.36406
2009-11-10,0.09537
2009-11-11,-0.10765
2009-11-12,-0.07057
2009-11-13,0.46222
2009-11-16,2.70492
2009-11-17,0.2391
2009-11-18,0.61766
2009-11-19,0.52477
2009-11-20,-0.36989
2009-11-23,0.912
2009-11-24,-3.50925
2009-11-25,2.04622
2009-11-26,-3.68985
2009-11-27,-2.38458
2009-11-30,3.1486
2009-12-01,1.24592
2009-12-02,1.05733
2009-12-03,-0.15671
2009-12-04,1.59264
2009-12-07,0.44699
2009-12-08,-1.06329
2009-12-09,-1.74692
2009-12-10,0.45243
2009-12-11,-0.21349
2009-12-14,1.69708
2009-12-15,-0.86479
2009-12-16,-0.58962
2009-12-17,-2.36649
2009-12-18,-2.07191
2009-12-21,0.29117
2009-12-22,-2.34724
2009-12-23,0.7596
2009-12-24,2.55763
2009-12-25,-0.38318
2009-12-28,1.49858
2009-12-29,0.71807
2009-12-30,1.57054
2009-12-31,0.44467
2010-01-04,-1.02379
2010-01-05,1.17747
2010-01-06,-0.85552
2010-01-07,-1.90606
2010-01-08,0.1008
2010-01-11,0.52272
2010-01-12,1.8876
2010-01-13,-3.1433
2010-01-14,1.34281
2010-01-15,0.26709
2010-01-18,0.40085
2010-01-19,0.30136
2010-01-20,-2.97019
2010-01-21,0.22216
2010-01-22,-0.96288
2010-01-25,-1.09852
2010-01-26,-2.45424
2010-01-27,-1.09159
2010-01-28,0.25181
2010-01-29,-0.16211
2010-02-01,-1.61638
2010-02-02,-0.22634
2010-02-03,2.32795
2010-02-04,-0.28404
2010-02-05,-1.88423
2010-02-08,-0.14401
2010-02-09,0.46465
2010-02-10,1.135
2010-02-11,0.10054
2010-02-12,1.08702
2010-02-15,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,-0.48925
2010-02-23,-0.69596
2010-02-24,1.31931
2010-02-25,1.26391
2010-02-26,-0.28401
2010-03-01,1.16944
2010-03-02,-0.47817
2010-03-03,0.77438
2010-03-04,-2.40618
2010-03-05,0.25403
2010-03-08,0.72877
2010-03-09,0.51973
2010-03-10,-0.66067
2010-03-11,0.07705
2010-03-12,-1.24888
2010-03-15,-1.21764
2010-03-16,0.53268
2010-03-17,1.90762
2010-03-18,-0.14402
2010-03-19,0.70856
2010-03-22,0.22239
2010-03-23,-0.70043
2010-03-24,0.12079
2010-03-25,-1.23866
2010-03-26,1.33381
2010-03-29,2.07268
2010-03-30,0.14939
2010-03-31,-0.62108
2010-04-01,1.22498
2010-04-02,0.33432
2010-04-05,0.0
2010-04-06,0.0228
2010-04-07,-0.3317
2010-04-08,-0.94178
2010-04-09,0.85057
2010-04-12,-0.51286
2010-04-13,1.0171
2010-04-14,0.15583
2010-04-15,-0.03822
2010-04-16,-1.10147
2010-04-19,-4.91049
2010-04-20,-0.02584
2010-04-21,1.7879
2010-04-22,-1.12056
2010-04-23,-0.53284
2010-04-26,-0.47169
2010-04-27,-2.09521
2010-04-28,-0.2617
2010-04-29,-1.10597
2010-04-30,0.07597
2010-05-03,0.0
2010-05-04,-1.23839
2010-05-05,0.76839
2010-05-06,-4.19762
2010-05-07,-1.89096
2010-05-10,0.38536
2010-05-11,-1.91502
2010-05-12,0.30698
2010-05-13,2.04248
2010-05-14,-0.5134
2010-05-17,-5.20229
2010-05-18,1.35218
2010-05-19,-0.26898
2010-05-20,-1.23919
2010-05-21,1.07327
2010-05-24,3.42057
2010-05-25,-1.91809
2010-05-26,0.12042
2010-05-27,1.14093
2010-05-28,-0.00565
2010-05-31,-2.4247
2010-06-01,-0.92512
2010-06-02,0.12219
2010-06-03,-0.73223
2010-06-04,0.03643
2010-06-07,-1.65285
2010-06-08,0.08835
2010-06-09,2.74331
2010-06-10,-0.82737
2010-06-11,0.2868
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,-0.37776
2010-06-18,-1.85401
2010-06-21,2.86287
2010-06-22,0.09623
2010-06-23,-0.73005
2010-06-24,-0.12148
2010-06-25,-0.54419
2010-06-28,-0.68945
2010-06-29,-4.36276
2010-06-30,-1.18872
2010-07-01,-1.03015
2010-07-02,0.38304
2010-07-05,-0.79843
2010-07-06,1.90521
2010-07-07,0.48442
2010-07-08,-0.24688
2010-07-09,2.28292
2010-07-12,0.79813
2010-07-13,-1.63654
2010-07-14,0.81899
2010-07-15,-1.88534
2010-07-16,-0.00124
2010-07-19,2.08796
2010-07-20,2.13071
2010-07-21,0.26303
2010-07-22,1.06008
2010-07-23,0.37472
2010-07-26,0.64526
2010-07-27,-0.51549
2010-07-28,2.23813
2010-07-29,0.54754
2010-07-30,-0.40185
2010-08-02,1.31903
2010-08-03,-1.71793
2010-08-04,0.43756
2010-08-05,-0.67538
2010-08-06,1.42563
2010-08-09,0.53049
2010-08-10,-2.9335
2010-08-11,0.47014
2010-08-12,-1.2356
2010-08-13,1.20491
2010-08-16,2.08837
2010-08-17,0.38173
2010-08-18,-0.20943
2010-08-19,0.80982
2010-08-20,-1.71364
2010-08-23,-0.11133
2010-08-24,0.41364
2010-08-25,-2.04814
2010-08-26,0.26538
2010-08-27,0.27847
2010-08-30,1.59292
2010-08-31,-0.52386
2010-09-01,-0.60513
2010-09-02,1.24654
2010-09-03,-0.01469
2010-09-06,1.52704
2010-09-07,0.07823
2010-09-08,-0.11384
2010-09-09,-1.45528
2010-09-10,0.25792
2010-09-13,0.93843
2010-09-14,0.00744
2010-09-15,-1.34883
2010-09-16,-1.90416
2010-09-17,-0.14535
2010-09-20,-0.38478
2010-09-21,0.10965
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,0.0
2010-09-27,1.39555
2010-09-28,-0.63444
2010-09-29,-0.02566
2010-09-30,1.70825
2010-10-01,0.0
2010-10-04,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,3.08047
2010-10-11,2.4597
2010-10-12,1.22055
2010-10-13,0.69966
2010-10-14,0.63683
2010-10-15,3.12872
2010-10-18,-0.5376
2010-10-19,1.56523
2010-10-20,0.06993
2010-10-21,-0.68209
2010-10-22,-0.28497
2010-10-25,2.53496
2010-10-26,-0.32431
2010-10-27,-1.47355
2010-10-28,-0.14926
2010-10-29,-0.46053
2010-11-01,2.49281
2010-11-02,-0.28166
2010-11-03,-0.47528
2010-11-04,1.8291
2010-11-05,1.36929
2010-11-08,0.95437
2010-11-09,-0.77878
2010-11-10,-0.62845
2010-11-11,1.034
2010-11-12,-5.29376
2010-11-15,0.9657
2010-11-16,-4.05779
2010-11-17,-1.94236
2010-11-18,0.93228
2010-11-19,0.80362
2010-11-22,-0.14551
2010-11-23,-1.96378
2010-11-24,1.11319
2010-11-25,1.33099
2010-11-26,-0.92064
2010-11-29,-0.18613
2010-11-30,-1.62422
2010-12-01,0.11588
2010-12-02,0.71148
2010-12-03,-0.04151
2010-12-06,0.51758
2010-12-07,0.65166
2010-12-08,-0.95417
2010-12-09,-1.32876
2010-12-10,1.06477
2010-12-13,2.84232
2010-12-14,0.1412
2010-12-15,-0.53678
2010-12-16,-0.45683
2010-12-17,-0.15194
2010-12-20,-1.42068
2010-12-21,1.77839
2010-12-22,-0.90661
2010-12-23,-0.7912
2010-12-24,-0.70505
2010-12-27,-1.9144
2010-12-28,-1.75582
2010-12-29,0.67609
2010-12-30,0.29177
2010-12-31,1.74261
2011-01-03,0.0
2011-01-04,1.57474
2011-01-05,-0.49409
2011-01-06,-0.50823
2011-01-07,0.51563
2011-01-10,-1.66913
2011-01-11,0.43747
2011-01-12,0.6133
2011-01-13,0.22694
2011-01-14,-1.29454
2011-01-17,-3.08064
2011-01-18,0.08568
2011-01-19,1.79699
2011-01-20,-2.96025
2011-01-21,1.39592
2011-01-24,-0.72334
2011-01-25,-0.6808
2011-01-26,1.1652
2011-01-27,1.47823
2011-01-28,0.13086
2011-01-31,1.36885
2011-02-01,0.2959
2011-02-02,0.01572
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,0.0
2011-02-09,-0.90932
2011-02-10,1.57722
2011-02-11,0.32486
2011-02-14,2.50779
2011-02-15,0.00379
2011-02-16,0.84697
2011-02-17,0.1046
2011-02-18,-0.9326
2011-02-21,1.11317
2011-02-22,-2.65161
2011-02-23,0.24868
2011-02-24,0.55633
2011-02-25,-0.00139
2011-02-28,0.91604
2011-03-01,0.47631
2011-03-02,-0.17522
2011-03-03,-0.37237
2011-03-04,1.34572
2011-03-07,1.81532
2011-03-08,0.12441
2011-03-09,0.07364
2011-03-10,-1.51061
2011-03-11,-0.79241
2011-03-14,0.13046
2011-03-15,-1.41829
2011-03-16,1.18552
2011-03-17,-1.14962
2011-03-18,0.33045
2011-03-21,0.07737
2011-03-22,0.34315
2011-03-23,1.00007
2011-03-24,-0.06005
2011-03-25,1.04988
2011-03-28,0.20766
2011-03-29,-0.87243
2011-03-30,-0.07812
2011-03-31,-0.9402
2011-04-01,1.33324
2011-04-06,1.1376
2011-04-07,0.218
2011-04-08,0.73237
2011-04-11,-0.24022
2011-04-12,-0.04566
2011-04-13,0.95624
2011-04-14,-0.25472
2011-04-15,0.25898
2011-04-18,0.22266
2011-04-19,-1.92497
2011-04-20,0.2664
2011-04-21,0.65068
2011-04-22,-0.53502
2011-04-25,-1.52527
2011-04-26,-0.87976
2011-04-27,-0.46279
2011-04-28,-1.32029
2011-04-29,0.84401
2011-05-03,0.70777
2011-05-04,-2.28253
2011-05-05,0.22236
2011-05-06,-0.29671
2011-05-09,0.2988
2011-05-10,0.63057
2011-05-11,-0.24974
2011-05-12,-1.37374
2011-05-13,0.94312
2011-05-16,-0.76782
2011-05-17,0.12978
2011-05-18,0.69863
2011-05-19,-0.46055
2011-05-20,-0.03882
2011-05-23,-2.97872
2011-05-24,-0.27104
2011-05-25,-0.91926
2011-05-26,-0.19021
2011-05-27,-0.97605
2011-05-30,-0.13256
2011-05-31,1.3619
2011-06-01,0.00364
2011-06-02,-1.40915
2011-06-03,0.84076
2011-06-07,0.595
2011-06-08,0.21803
2011-06-09,-1.72183
2011-06-10,0.06656
2011-06-13,-0.17612
2011-06-14,1.09238
2011-06-15,-0.90554
2011-06-16,-1.5327
2011-06-17,-0.80873
2011-06-20,-0.81952
2011-06-21,0.95792
2011-06-22,0.10725
2011-06-23,1.45874
2011-06-24,2.13314
2011-06-27,0.43674
2011-06-28,0.03516
2011-06-29,-1.11961
2011-06-30,1.22393
2011-07-01,-0.09853
2011-07-04,1.91888
2011-07-05,0.12542
2011-07-06,-0.20864
2011-07-07,-0.57844
2011-07-08,0.12518
2011-07-11,0.1757
2011-07-12,-1.73147
2011-07-13,1.47388
2011-07-14,0.53372
2011-07-15,0.34561
2011-07-18,-0.12347
2011-07-19,-0.70222
2011-07-20,-0.09908
2011-07-21,-1.0187
2011-07-22,0.177
2011-07-25,-3.00561
2011-07-26,0.5297
2011-07-27,0.75408
2011-07-28,-0.54158
2011-07-29,-0.2606
2011-08-01,0.07585
2011-08-02,-0.91102
2011-08-03,-0.02874
2011-08-04,0.20699
2011-08-05,-2.17014
2011-08-08,-3.86601
2011-08-09,-0.02969
2011-08-10,0.9107
2011-08-11,1.26028
2011-08-12,0.45066
2011-08-15,1.28739
2011-08-16,-0.71061
2011-08-17,-0.26529
2011-08-18,-1.61957
2011-08-19,-0.98591
2011-08-22,-0.73264
2011-08-23,1.50539
2011-08-24,-0.50755
2011-08-25,2.87704
2011-08-26,-0.11746
2011-08-29,-1.3792
2011-08-30,-0.38188
2011-08-31,0.02922
2011-09-01,-0.44112
2011-09-02,-1.092
2011-09-05,-1.97889
2011-09-06,-0.33217
2011-09-07,1.82775
2011-09-08,-0.68395
2011-09-09,-0.04763
2011-09-13,-1.0646
2011-09-14,0.54599
2011-09-15,-0.23288
2011-09-16,0.13262
2011-09-19,-1.81098
2011-09-20,0.40773
2011-09-21,2.62921
2011-09-22,-2.821
2011-09-23,-0.40605
2011-09-26,-1.65678
2011-09-27,0.9097
2011-09-28,-0.95651
2011-09-29,-1.12331
2011-09-30,-0.25907
2011-10-10,-0.61352
2011-10-11,0.15895
2011-10-12,2.99822
2011-10-13,0.77345
2011-10-14,-0.3043
2011-10-17,0.3703
2011-10-18,-2.35962
2011-10-19,-0.25121
2011-10-20,-1.95976
2011-10-21,-0.60663
2011-10-24,2.26394
2011-10-25,1.64606
2011-10-26,0.73639
2011-10-27,0.33436
2011-10-28,1.54005
2011-10-31,-0.20884
2011-11-01,0.07169
2011-11-02,1.37071
2011-11-03,0.15881
2011-11-04,0.80217
2011-11-07,-0.73401
2011-11-08,-0.23775
2011-11-09,0.83838
2011-11-10,-1.81363
2011-11-11,0.06209
2011-11-14,1.90153
2011-11-15,0.04151
2011-11-16,-2.51378
2011-11-17,-0.15862
2011-11-18,-1.90554
2011-11-21,-0.05919
2011-11-22,-0.10398
2011-11-23,-0.7305
2011-11-24,0.10391
2011-11-25,-0.72545
2011-11-28,0.11799
2011-11-29,1.22452
2011-11-30,-3.32872
2011-12-01,2.2648
2011-12-02,-1.10375
2011-12-05,-1.16877
2011-12-06,-0.31422
2011-12-07,0.29279
2011-12-08,-0.12482
2011-12-09,-0.62647
2011-12-12,-1.03022
2011-12-13,-1.89207
2011-12-14,-0.89657
2011-12-15,-2.16001
2011-12-16,1.99474
2011-12-19,-0.29709
2011-12-20,-0.10419
2011-12-21,-1.12457
2011-12-22,-0.22159
2011-12-23,0.84171
2011-12-26,-0.6676
2011-12-27,-1.09727
2011-12-28,0.17527
2011-12-29,0.16346
2011-12-30,1.18273
2012-01-04,-1.37477
2012-01-05,-0.96994
2012-01-06,0.69344
2012-01-09,2.84758
2012-01-10,2.6533
2012-01-11,-0.42483
2012-01-12,-0.0457
2012-01-13,-1.3466
2012-01-16,-1.72514
2012-01-17,4.09375
2012-01-18,-1.40207
2012-01-19,1.30151
2012-01-20,0.99888
2012-01-30,-1.48043
2012-01-31,0.33074
2012-02-01,-1.07572
2012-02-02,1.94215
2012-02-03,0.76891
2012-02-06,0.03132
2012-02-07,-1.69763
2012-02-08,2.39825
2012-02-09,0.08771
2012-02-10,0.10167
2012-02-13,-0.00553
2012-02-14,-0.30149
2012-02-15,0.93093
2012-02-16,-0.41664
2012-02-17,0.01358
2012-02-20,0.27199
2012-02-21,0.75153
2012-02-22,0.92623
2012-02-23,0.24766
2012-02-24,1.24064
2012-02-27,0.30409
2012-02-28,0.19596
2012-02-29,-0.95773
2012-03-01,-0.09805
2012-03-02,1.41526
2012-03-05,-0.63967
2012-03-06,-1.42317
2012-03-07,-0.65179
2012-03-08,1.05877
2012-03-09,0.78935
2012-03-12,-0.18874
2012-03-13,0.85592
2012-03-14,-2.66406
2012-03-15,-0.73285
2012-03-16,1.29624
2012-03-19,0.22596
2012-03-20,-1.39296
2012-03-21,0.0572
2012-03-22,-0.10223
2012-03-23,-1.1102
2012-03-26,0.04511
2012-03-27,-0.1456
2012-03-28,-2.69011
2012-03-29,-1.44238
2012-03-30,0.47088
2012-04-05,1.7284
2012-04-06,0.18703
2012-04-09,-0.90456
2012-04-10,0.87464
2012-04-11,0.13305
2012-04-12,1.7997
2012-04-13,0.35244
2012-04-16,-0.09033
2012-04-17,-0.93947
2012-04-18,1.945
2012-04-19,-0.09329
2012-04-20,1.17983
2012-04-23,-0.76198
2012-04-24,0.01005
2012-04-25,0.74985
2012-04-26,-0.08771
2012-04-27,-0.34909
2012-05-02,1.74243
2012-05-03,0.06723
2012-05-04,0.48773
2012-05-07,-0.00245
2012-05-08,-0.12528
2012-05-09,-1.65893
2012-05-10,0.06807
2012-05-11,-0.63473
2012-05-14,-0.59677
2012-05-15,-0.24771
2012-05-16,-1.21373
2012-05-17,1.38413
2012-05-18,-1.45533
2012-05-21,0.1611
2012-05-22,1.05939
2012-05-23,-0.41674
2012-05-24,-0.52902
2012-05-25,-0.74373
2012-05-28,1.18512
2012-05-29,1.19008
2012-05-30,-0.2082
2012-05-31,-0.52303
2012-06-01,0.05099
2012-06-04,-2.77208
2012-06-05,0.14587
2012-06-06,-0.10256
2012-06-07,-0.7135
2012-06-08,-0.51065
2012-06-11,1.06425
2012-06-12,-0.69936
2012-06-13,1.26414
2012-06-14,-0.99549
2012-06-15,0.47363
2012-06-18,0.39802
2012-06-19,-0.66106
2012-06-20,-0.34439
2012-06-21,-1.40546
2012-06-25,-1.63973
2012-06-26,-0.09176
2012-06-27,-0.23158
2012-06-28,-0.95587
2012-06-29,1.33855
2012-07-02,0.03055
2012-07-03,0.13826
2012-07-04,-0.08437
2012-07-05,-1.17238
2012-07-06,1.00477
2012-07-09,-2.40181
2012-07-10,-0.29387
2012-07-11,0.50417
2012-07-12,0.46367
2012-07-13,0.01876
2012-07-16,-1.75091
2012-07-17,0.61404
2012-07-18,0.36533
2012-07-19,0.72303
2012-07-20,-0.74424
2012-07-23,-1.26404
2012-07-24,0.24207
2012-07-25,-0.48754
2012-07-26,-0.47629
2012-07-27,0.12974
2012-07-30,-0.88944
2012-07-31,-0.29809
2012-08-01,0.93353
2012-08-02,-0.57527
2012-08-03,1.01886
2012-08-06,1.03179
2012-08-07,0.12522
2012-08-08,0.15607
2012-08-09,0.60483
2012-08-10,-0.24362
2012-08-13,-1.52063
2012-08-14,0.30103
2012-08-15,-1.1062
2012-08-16,-0.31906
2012-08-17,0.12727
2012-08-20,-0.37567
2012-08-21,0.53536
2012-08-22,-0.49977
2012-08-23,0.25398
2012-08-24,-0.99735
2012-08-27,-1.75471
2012-08-28,0.84479
2012-08-29,-0.96502
2012-08-30,-0.03215
2012-08-31,-0.24682
2012-09-03,0.5664
2012-09-04,-0.75559
2012-09-05,-0.29255
2012-09-06,0.6964
2012-09-07,3.62938
2012-09-10,0.33453
2012-09-11,-0.67396
2012-09-12,0.28255
2012-09-13,-0.76329
2012-09-14,0.63625
2012-09-17,-2.1584
2012-09-18,-0.91638
2012-09-19,0.40171
2012-09-20,-2.10091
2012-09-21,0.09132
2012-09-24,0.32021
2012-09-25,-0.192
2012-09-26,-1.2456
2012-09-27,2.5688
2012-09-28,1.44119
2012-10-08,-0.56483
2012-10-09,1.9482
2012-10-10,0.22242
2012-10-11,-0.80847
2012-10-12,0.09791
2012-10-15,-0.29641
2012-10-16,0.00524
2012-10-17,0.32394
2012-10-18,1.23051
2012-10-19,-0.15916
2012-10-22,0.20934
2012-10-23,-0.86222
2012-10-24,0.07281
2012-10-25,-0.68333
2012-10-26,-1.69734
2012-10-29,-0.35247
2012-10-30,0.16548
2012-10-31,0.31613
2012-11-01,1.70372
2012-11-02,0.5979
2012-11-05,-0.14275
2012-11-06,-0.38057
2012-11-07,-0.01282
2012-11-08,-1.63844
2012-11-09,-0.11786
2012-11-12,0.49176
2012-11-13,-1.52069
2012-11-14,0.36702
2012-11-15,-1.23016
2012-11-16,-0.76984
2012-11-19,0.11211
2012-11-20,-0.40041
2012-11-21,1.05962
2012-11-22,-0.72715
2012-11-23,0.58224
2012-11-26,-0.4905
2012-11-27,-1.31169
2012-11-28,-0.89037
2012-11-29,-0.50952
2012-11-30,0.84339
2012-12-03,-1.03303
2012-12-04,0.78122
2012-12-05,2.8337
2012-12-06,-0.13149
2012-12-07,1.59132
2012-12-10,1.06042
2012-12-11,-0.43622
2012-12-12,0.3863
2012-12-13,-1.02554
2012-12-14,4.2332
2012-12-17,0.45094
2012-12-18,0.09808
2012-12-19,-0.01017
2012-12-20,0.28218
2012-12-21,-0.69603
2012-12-24,0.26621
2012-12-25,2.49564
2012-12-26,0.24906
2012-12-27,-0.59796
2012-12-28,1.23223
2012-12-31,1.59386
2013-01-04,0.34579
2013-01-07,0.36692
2013-01-08,-0.40733
2013-01-09,-0.03208
2013-01-10,0.36499
2013-01-11,-1.79652
2013-01-14,3.01862
2013-01-15,0.6012
2013-01-16,-0.69814
2013-01-17,-1.07044
2013-01-18,1.39768
2013-01-21,0.48006
2013-01-22,-0.56339
2013-01-23,0.24892
2013-01-24,-0.79204
