id,year,month,count,occasion,advanced,alcbev,appar,college,entert,food,foodaway,health,hsplus,income,midwest,nohs,northeast,older,read,rural,smsa,south,west
266739,2013,8,1,1,0,0.0,0.0,1,14.44,48.15,57.78,0.0,0,42.8,1,0,0,0,0.0,0,1,0,0
266753,2013,5,3,1,0,4.44,45.22,1,76.33,72.22,84.74,27.0,0,108.76,0,0,0,0,0.0,0,1,0,1
266753,2013,8,3,2,0,6.67,47.33,1,153.22,86.67,120.37,236.89,0,110.33,0,0,0,0,4.44,0,1,0,1
266753,2013,11,3,3,0,0.0,69.33,1,69.78,108.44,120.37,31.67,0,110.3,0,0,0,0,0.0,0,1,0,1
266754,2013,5,3,1,0,43.93,7.15,0,120.22,187.78,28.89,162.33,1,74.57,0,0,0,0,0.0,0,1,1,0
266754,2013,8,3,2,0,17.78,6.11,0,76.22,179.11,19.26,141.89,1,79.15,0,0,0,0,0.0,0,1,1,0
266754,2013,11,3,3,0,13.33,162.33,0,83.67,144.44,19.26,136.11,1,76.31,0,0,0,0,0.0,0,1,1,0
266756,2013,5,2,1,0,0.0,0.0,1,0.0,77.04,49.41,0.0,0,121.05,0,0,0,0,0.0,0,1,1,0
266756,2013,8,2,2,0,0.0,8.89,1,1.11,173.33,96.3,0.0,0,139.34,0,0,0,0,0.0,0,1,1,0
266780,2013,8,2,1,0,0.0,0.0,1,0.0,86.67,48.15,0.0,0,39.36,0,0,0,0,0.0,0,1,1,0
266780,2013,11,2,2,0,0.0,17.78,1,6.89,105.93,72.22,0.0,0,58.75,0,0,0,0,0.0,0,1,1,0
266792,2013,5,3,1,0,0.0,0.0,0,0.0,163.7,43.33,0.0,1,50.0,0,0,0,0,0.0,0,0,1,0
266792,2013,8,3,2,0,0.0,0.0,0,0.0,144.44,4.81,0.0,1,50.0,0,0,0,0,0.0,0,0,1,0
266792,2013,11,3,3,0,0.0,0.0,0,0.0,91.48,0.0,0.0,1,50.0,0,0,0,0,0.0,0,0,1,0
266797,2013,8,2,1,0,0.0,0.0,1,19.11,139.63,0.0,397.89,0,48.59,0,0,0,0,0.0,0,0,1,0
266797,2013,11,2,2,0,0.0,0.0,1,18.89,120.37,0.0,10.0,0,55.92,0,0,0,0,0.0,0,0,1,0
266802,2013,5,2,1,0,0.0,0.0,0,20.0,110.74,0.0,119.96,1,56.62,0,0,0,1,0.0,0,1,0,1
266802,2013,8,2,2,0,0.0,0.0,0,36.0,67.41,0.0,415.29,1,56.26,0,0,0,1,0.0,0,1,0,1
266821,2013,5,3,1,0,3.33,4.89,0,53.89,96.3,38.52,68.3,1,71.95,0,0,0,0,0.0,0,1,1,0
266821,2013,8,3,2,0,2.67,16.22,0,25.33,101.11,19.26,135.93,1,71.95,0,0,0,0,0.0,0,1,1,0
266821,2013,11,3,3,0,2.22,17.11,0,39.11,105.93,19.26,77.93,1,71.95,0,0,0,0,0.0,0,1,1,0
266829,2013,5,3,1,0,10.0,16.11,0,49.89,96.3,33.33,68.0,1,69.96,0,0,0,0,0.0,0,0,1,0
266829,2013,8,3,2,0,32.67,1.56,0,77.11,99.07,113.67,80.0,1,69.96,0,0,0,0,0.0,0,0,1,0
266829,2013,11,3,3,0,26.67,0.0,0,27.11,173.33,67.41,158.67,1,69.96,0,0,0,0,0.0,0,0,1,0
266904,2013,6,3,1,0,2.22,0.44,0,31.11,57.78,24.07,0.0,1,33.33,0,0,0,0,0.0,0,1,0,1
266904,2013,9,3,2,0,2.22,6.67,0,3.33,67.41,24.07,0.0,1,33.33,0,0,0,0,0.0,0,1,0,1
266904,2013,12,3,3,0,33.33,4.44,0,3.33,67.41,0.0,0.0,1,33.33,0,0,0,0,0.0,0,1,0,1
266914,2013,9,2,1,0,0.0,18.33,1,24.44,36.11,48.15,0.0,0,83.95,0,0,0,0,0.0,0,1,0,1
266914,2013,12,2,2,0,16.67,0.0,1,32.56,38.52,40.74,0.0,0,125.0,0,0,0,0,0.0,0,1,0,1
266939,2013,9,1,1,0,0.0,0.37,0,0.0,38.52,0.0,0.0,1,25.0,0,0,1,0,0.0,0,1,0,0
266947,2013,6,1,1,0,20.0,0.0,1,13.89,14.44,28.7,18.04,0,198.61,0,0,0,0,0.0,0,0,1,0
266952,2013,6,2,1,1,0.0,3.52,0,9.89,67.41,0.0,0.0,0,25.0,0,0,0,0,0.0,0,1,1,0
266952,2013,9,2,2,1,0.0,0.0,0,15.56,48.15,9.63,0.0,0,25.0,0,0,0,0,0.0,0,1,1,0
266969,2013,6,3,1,0,0.0,38.56,1,3.89,62.59,12.04,85.66,0,10.92,0,0,0,1,0.0,0,1,0,1
266969,2013,9,3,2,0,6.67,0.0,1,6.67,74.63,9.63,86.77,0,10.92,0,0,0,1,0.0,0,1,0,1
266969,2013,12,3,3,0,2.78,0.0,1,17.56,79.93,19.26,99.99,0,11.89,0,0,0,1,0.0,0,1,0,1
266981,2013,12,1,1,1,0.0,0.0,0,146.67,77.04,19.26,5.56,0,141.67,0,0,0,0,0.0,0,1,0,1
267012,2013,6,3,1,1,1.89,0.0,0,26.0,42.85,19.78,0.0,0,60.18,0,0,0,0,0.0,0,1,0,1
267012,2013,9,3,2,1,1.78,0.44,0,4.22,40.44,19.67,0.0,0,56.94,0,0,0,0,0.0,0,1,0,1
267012,2013,12,3,3,1,2.78,0.0,0,13.11,45.74,31.85,10.22,0,64.38,0,0,0,0,0.0,0,1,0,1
267034,2013,12,1,1,0,0.0,1.67,1,29.22,65.0,30.74,0.0,0,101.25,0,0,0,0,0.0,0,1,1,0
267036,2013,6,3,1,1,0.0,1.37,0,0.0,14.44,0.0,2.78,0,28.18,0,0,1,1,0.0,0,1,0,0
267036,2013,9,3,2,1,0.0,0.56,0,0.0,28.89,0.0,14.43,0,30.41,0,0,1,1,0.0,0,1,0,0
267036,2013,12,3,3,1,0.0,2.07,0,0.0,26.48,0.0,14.43,0,28.27,0,0,1,1,0.0,0,1,0,0
267039,2013,12,1,1,0,19.44,0.0,1,21.11,38.52,24.07,3.11,0,112.42,0,0,0,0,0.0,0,1,1,0
267057,2013,6,3,1,0,11.11,53.33,0,44.67,79.44,36.11,82.96,1,60.55,0,0,0,0,0.0,0,1,1,0
267057,2013,9,3,2,0,13.33,2.96,0,15.33,91.52,49.44,65.41,1,68.47,0,0,0,0,0.0,0,1,1,0
267057,2013,12,3,3,0,13.33,38.56,0,5.67,85.22,42.78,57.11,1,64.13,0,0,0,0,0.0,0,1,1,0
267083,2013,6,3,1,0,0.0,8.33,1,10.33,24.07,19.26,0.0,0,93.33,0,0,0,0,0.0,0,1,0,1
267083,2013,9,3,2,0,0.0,7.78,1,10.56,36.11,28.89,0.0,0,93.33,0,0,0,0,0.0,0,1,0,1
267083,2013,12,3,3,0,0.0,60.67,1,48.33,36.11,60.74,0.0,0,93.33,0,0,0,0,0.0,0,1,0,1
267103,2013,6,1,1,0,0.0,2.78,0,13.0,48.15,12.04,503.09,1,70.99,0,0,0,1,0.0,0,1,0,1
267123,2013,12,1,1,0,0.0,0.0,0,21.44,33.07,37.37,92.48,1,90.66,0,0,1,0,0.0,0,1,0,0
267149,2013,6,3,1,0,0.0,14.44,0,15.56,108.33,28.89,0.0,1,104.18,1,0,0,0,0.0,0,1,0,0
267149,2013,9,3,2,0,0.0,0.0,0,14.22,108.33,28.89,0.0,1,99.46,1,0,0,0,0.0,0,1,0,0
267149,2013,12,3,3,0,0.0,0.0,0,13.11,108.33,28.89,0.0,1,93.78,1,0,0,0,0.0,0,1,0,0
267154,2013,6,3,1,0,0.0,0.0,0,4.44,26.48,0.0,19.43,1,27.21,0,0,0,1,0.0,0,1,0,1
267154,2013,9,3,2,0,0.11,5.44,0,6.67,48.15,7.22,106.54,1,34.82,0,0,0,1,0.0,0,1,0,1
267154,2013,12,3,3,0,0.0,0.0,0,10.44,28.89,9.63,27.43,1,37.41,0,0,0,1,0.0,0,1,0,1
267199,2013,6,3,1,0,0.0,4.44,0,13.33,48.15,12.04,33.33,1,23.45,0,0,0,1,0.0,0,0,1,0
267199,2013,9,3,2,0,2.22,0.0,0,13.33,96.3,24.07,56.64,1,30.65,0,0,0,1,0.0,0,0,1,0
267199,2013,12,3,3,0,4.44,1.37,0,13.33,48.15,0.0,48.31,1,24.89,0,0,0,1,0.0,0,0,1,0
267200,2013,6,1,1,0,0.0,19.22,0,2.78,9.63,19.26,75.77,1,180.22,0,0,0,1,0.0,0,1,1,0
267204,2013,6,3,1,0,0.0,0.0,1,0.0,38.52,9.63,0.0,0,26.92,0,0,0,0,0.0,0,1,1,0
267204,2013,9,3,2,0,0.0,0.0,1,6.67,38.52,19.26,0.0,0,25.23,0,0,0,0,0.0,0,1,1,0
267204,2013,12,3,3,0,0.0,11.11,1,6.67,40.93,12.04,0.0,0,28.01,0,0,0,0,0.0,0,1,1,0
267221,2013,6,3,1,0,0.0,0.0,0,5.11,36.11,28.89,5.93,1,41.58,1,0,0,0,0.0,0,1,0,0
267221,2013,9,3,2,0,0.0,0.0,0,5.22,36.11,28.89,5.93,1,28.21,1,0,0,0,0.0,0,1,0,0
267221,2013,12,3,3,0,0.0,0.0,0,4.11,36.11,28.89,5.93,1,38.31,1,0,0,0,0.0,0,1,0,0
267229,2013,6,3,1,0,0.0,0.0,0,5.56,43.33,0.0,77.78,1,32.8,0,0,1,0,0.0,0,1,0,0
267229,2013,9,3,2,0,0.0,0.0,0,6.67,24.07,9.63,96.67,1,39.45,0,0,1,0,0.0,0,1,0,0
267229,2013,12,3,3,0,3.33,0.0,0,5.56,38.52,14.44,77.78,1,55.03,0,0,1,0,0.0,0,1,0,0
267253,2013,6,3,1,0,3.33,0.0,1,26.67,38.52,19.26,13.33,0,72.5,0,0,0,0,0.0,0,1,1,0
267253,2013,9,3,2,0,0.0,8.33,1,41.44,28.41,17.19,22.22,0,72.5,0,0,0,0,0.33,0,1,1,0
267253,2013,12,3,3,0,0.0,0.0,1,9.11,53.7,22.44,0.0,0,72.5,0,0,0,0,0.0,0,1,1,0
267309,2013,6,3,1,0,16.67,71.56,0,3.33,62.59,48.15,5.33,1,97.5,1,0,0,0,2.67,0,1,0,0
267309,2013,9,3,2,0,28.22,48.44,0,11.0,81.85,28.89,1.33,1,97.5,1,0,0,0,4.44,0,1,0,0
267309,2013,12,3,3,0,28.93,0.0,0,0.0,74.63,0.0,0.0,1,97.5,1,0,0,0,7.11,0,1,0,0
267322,2013,6,3,1,0,0.0,2.22,0,0.0,96.3,24.07,11.11,1,27.9,0,0,0,0,0.0,0,1,1,0
267322,2013,9,3,2,0,0.0,0.0,0,1.56,120.37,24.07,11.11,1,29.52,0,0,0,0,0.0,0,1,1,0
267322,2013,12,3,3,0,0.0,0.0,0,0.0,52.96,24.07,11.11,1,27.51,0,0,0,0,0.0,0,1,1,0
267337,2013,6,2,1,0,44.44,0.0,0,19.33,86.3,48.15,81.11,1,88.03,1,0,0,0,0.0,0,1,0,0
267337,2013,9,2,2,0,34.44,4.78,0,19.33,40.93,48.15,17.89,1,88.03,1,0,0,0,0.56,0,1,0,0
267340,2013,6,3,1,0,0.0,0.0,0,0.0,62.59,9.63,25.93,1,70.83,0,0,0,0,0.0,0,0,1,0
267340,2013,9,3,2,0,0.0,0.0,0,4.22,65.0,9.63,55.56,1,70.83,0,0,0,0,0.0,0,0,1,0
267340,2013,12,3,3,0,0.0,0.0,0,25.11,57.78,14.44,58.89,1,70.83,0,0,0,0,0.0,0,0,1,0
267395,2013,6,1,1,0,0.78,0.0,0,12.22,50.07,0.0,45.56,1,58.02,0,0,1,1,0.0,0,1,0,0
267396,2013,9,1,1,0,4.44,16.22,0,25.0,52.96,0.0,16.67,1,52.86,0,0,0,0,0.0,0,1,0,1
267506,2013,6,3,1,0,11.11,11.11,1,11.11,57.78,24.07,493.0,0,59.21,0,0,0,0,0.0,0,1,0,1
267506,2013,9,3,2,0,19.44,22.22,1,24.67,53.7,64.81,23.33,0,59.21,0,0,0,0,0.0,0,1,0,1
267506,2013,12,3,3,0,22.22,17.78,1,15.67,57.78,24.07,11.11,0,59.21,0,0,0,0,0.0,0,1,0,1
267556,2013,6,1,1,1,16.67,30.11,0,9.89,70.3,120.37,0.0,0,105.44,0,0,0,0,0.0,0,1,0,1
267561,2013,6,3,1,0,0.0,0.0,0,9.44,48.15,0.0,17.11,1,34.83,0,0,0,0,0.0,0,1,1,0
267561,2013,9,3,2,0,0.0,0.0,0,13.11,96.3,0.0,17.78,1,35.59,0,0,0,0,0.0,0,1,1,0
267561,2013,12,3,3,0,0.0,0.0,0,15.44,72.22,0.0,44.52,1,66.83,0,0,0,0,0.0,0,1,1,0
267566,2013,6,3,1,0,0.0,13.22,0,29.33,48.15,19.26,0.0,1,42.76,0,0,0,0,0.0,1,0,1,0
267566,2013,9,3,2,0,0.0,0.0,0,10.56,40.93,9.63,13.32,1,30.42,0,0,0,0,0.0,1,0,1,0
267566,2013,12,3,3,0,0.0,0.0,0,10.56,62.59,12.04,14.77,1,35.05,0,0,0,0,0.0,1,0,1,0
267570,2013,6,3,1,0,0.0,5.78,1,31.11,33.7,19.26,8.19,0,63.63,0,0,0,0,0.0,0,1,1,0
267570,2013,9,3,2,0,0.0,0.0,1,17.78,52.81,22.89,25.56,0,61.03,0,0,0,0,0.0,0,1,1,0
267570,2013,12,3,3,0,0.0,0.0,1,6.67,53.7,22.44,15.56,0,60.55,0,0,0,0,0.0,0,1,1,0
267571,2013,6,1,1,0,0.0,0.0,0,5.67,54.7,25.41,0.0,1,40.94,0,0,0,0,0.0,0,1,1,0
267579,2013,9,1,1,1,2.22,9.89,0,20.78,72.22,60.19,3.89,0,149.09,0,0,1,0,0.0,0,1,0,0
267580,2013,9,1,1,0,0.0,0.0,0,20.0,48.15,14.44,22.26,1,100.82,0,0,1,0,0.0,0,1,0,0
267592,2013,6,3,1,0,4.44,0.0,0,18.56,57.78,24.07,0.0,1,61.67,0,0,0,0,0.0,0,1,1,0
267592,2013,9,3,2,0,13.0,0.0,0,44.0,65.0,55.0,0.0,1,61.67,0,0,0,0,0.0,0,1,1,0
267592,2013,12,3,3,0,13.22,5.0,0,5.89,57.78,50.85,11.33,1,61.67,0,0,0,0,0.0,0,1,1,0
267606,2013,6,2,1,0,0.0,0.0,1,20.56,19.26,4.81,34.42,0,43.92,0,0,0,0,0.0,0,1,1,0
267606,2013,9,2,2,0,0.0,0.0,1,17.22,62.59,5.78,34.42,0,43.92,0,0,0,0,0.0,0,1,1,0
267639,2013,6,3,1,1,2.78,25.67,0,159.56,113.15,14.44,9.26,0,129.17,0,0,0,0,0.0,0,1,0,1
267639,2013,9,3,2,1,1.67,5.93,0,10.78,108.33,19.26,9.26,0,129.17,0,0,0,0,0.0,0,1,0,1
267639,2013,12,3,3,1,4.44,2.89,0,89.22,113.15,28.89,217.81,0,129.17,0,0,0,0,0.0,0,1,0,1
267640,2013,6,1,1,0,0.0,0.0,0,26.67,33.7,36.11,0.0,1,14.16,0,0,0,0,0.0,0,1,1,0
267662,2013,6,3,1,0,8.33,27.89,1,2.89,33.7,48.15,12.78,0,108.33,0,0,1,0,0.0,0,1,0,0
267662,2013,9,3,2,0,11.78,0.0,1,23.33,52.96,48.15,12.78,0,108.33,0,0,1,0,0.0,0,1,0,0
267662,2013,12,3,3,0,22.22,0.0,1,0.0,38.52,19.26,12.78,0,108.33,0,0,1,0,0.0,0,1,0,0
267674,2013,6,2,1,0,0.0,0.0,0,8.89,38.52,0.0,43.98,1,41.62,0,0,1,1,0.0,0,1,0,0
267674,2013,9,2,2,0,0.0,0.0,0,10.89,43.33,14.44,43.87,1,41.62,0,0,1,1,0.89,0,1,0,0
267681,2013,9,2,1,0,0.0,1.11,1,0.0,48.15,14.44,56.64,0,70.17,0,0,0,1,0.0,0,1,1,0
267681,2013,12,2,2,0,0.0,0.0,1,8.33,43.33,48.15,79.76,0,67.19,0,0,0,1,0.0,0,1,1,0
267685,2013,6,2,1,0,13.33,0.0,1,13.33,91.48,16.85,6.96,0,131.79,0,0,0,0,0.0,0,1,0,1
267685,2013,9,2,2,0,3.33,3.33,1,13.0,96.3,4.81,14.44,0,130.67,0,0,0,0,0.0,0,1,0,1
267760,2013,6,3,1,0,0.0,8.22,0,6.67,96.3,0.0,0.0,1,33.33,0,0,1,0,0.0,0,1,0,0
267760,2013,9,3,2,0,0.0,0.0,0,4.44,48.15,0.0,0.0,1,33.33,0,0,1,0,0.0,0,1,0,0
267760,2013,12,3,3,0,2.22,8.22,0,6.67,67.41,0.0,0.0,1,33.33,0,0,1,0,0.0,0,1,0,0
267781,2013,6,2,1,0,0.0,0.0,0,11.56,57.78,24.07,63.04,1,121.81,0,0,0,0,0.0,0,1,0,1
267781,2013,9,2,2,0,0.0,27.33,0,4.0,57.78,14.44,33.78,1,122.02,0,0,0,0,0.0,0,1,0,1
267823,2013,9,2,1,0,0.0,0.0,1,0.0,65.0,9.63,26.67,0,71.86,0,0,0,0,0.0,1,0,1,0
267823,2013,12,2,2,0,0.0,0.0,1,0.0,42.37,24.07,24.07,0,122.11,0,0,0,0,0.0,1,0,1,0
267862,2013,6,3,1,1,7.78,0.0,0,119.44,72.22,123.15,83.59,0,154.59,0,0,1,0,34.67,0,1,0,0
267862,2013,9,3,2,1,5.56,0.0,0,195.56,96.3,12.04,40.48,0,107.26,0,0,1,0,0.0,0,1,0,0
267862,2013,12,3,3,1,1.67,0.0,0,7.22,52.96,60.37,47.33,0,196.13,0,0,1,0,0.0,0,1,0,0
267874,2013,6,2,1,0,0.0,0.0,1,6.44,72.22,3.85,6.67,0,26.24,0,0,0,0,0.0,0,1,0,1
267874,2013,12,2,2,0,0.0,0.0,1,0.0,52.33,22.22,0.0,0,49.0,0,0,0,0,0.0,0,1,0,1
267889,2013,6,3,1,0,0.0,74.78,1,16.67,33.7,46.3,45.53,0,17.71,0,0,1,1,2.22,0,1,0,0
267889,2013,9,3,2,0,0.0,51.33,1,15.56,57.78,28.89,59.42,0,17.56,0,0,1,1,8.33,0,1,0,0
267889,2013,12,3,3,0,0.0,23.33,1,12.78,52.33,22.22,59.42,0,15.41,0,0,1,1,0.0,0,1,0,0
267907,2013,9,2,1,0,5.56,0.0,0,5.56,48.15,9.63,0.0,1,48.16,1,0,0,0,0.0,0,1,0,0
267907,2013,12,2,2,0,13.33,6.67,0,16.67,62.59,16.85,0.0,1,48.33,1,0,0,0,0.0,0,1,0,0
267925,2013,6,3,1,1,5.56,0.0,0,2.11,65.0,19.26,31.52,0,170.5,0,0,0,0,0.0,0,1,0,1
267925,2013,9,3,2,1,3.33,0.0,0,5.33,103.7,0.0,31.52,0,170.5,0,0,0,0,0.0,0,1,0,1
267925,2013,12,3,3,1,4.44,0.0,0,4.44,55.37,0.0,37.07,0,170.5,0,0,0,0,0.0,0,1,0,1
267943,2013,6,3,1,0,1.11,0.0,0,10.33,79.93,9.63,68.3,1,70.13,1,0,0,0,0.0,0,1,0,0
267943,2013,9,3,2,0,1.67,0.0,0,6.78,48.15,12.04,12.85,1,70.13,1,0,0,0,2.22,0,1,0,0
267943,2013,12,3,3,0,1.11,0.0,0,9.11,48.63,4.81,65.63,1,70.13,1,0,0,0,2.44,0,1,0,0
267955,2013,6,3,1,0,0.0,3.56,1,0.0,48.15,0.0,44.44,0,63.09,0,0,1,0,0.0,0,1,0,0
267955,2013,9,3,2,0,0.0,3.33,1,0.0,62.59,0.0,33.33,0,58.35,0,0,1,0,0.0,0,1,0,0
267955,2013,12,3,3,0,0.0,27.33,1,0.0,96.3,0.0,33.33,0,63.1,0,0,1,0,0.0,0,1,0,0
268020,2013,6,3,1,0,0.0,0.0,0,12.22,31.3,13.04,4.81,1,35.83,0,0,0,0,0.0,0,1,1,0
268020,2013,9,3,2,0,0.0,0.0,0,12.22,38.52,6.67,48.04,1,71.67,0,0,0,0,0.0,0,1,1,0
268020,2013,12,3,3,0,0.0,0.0,0,12.22,38.52,20.74,165.48,1,71.67,0,0,0,0,11.11,0,1,1,0
268030,2013,7,2,1,0,33.33,0.0,1,10.0,180.56,36.11,380.78,0,40.33,0,0,0,0,0.0,0,1,0,1
268030,2013,10,2,2,0,50.0,35.0,1,10.0,108.33,72.22,2.67,0,40.33,0,0,0,0,0.0,0,1,0,1
268062,2013,10,1,1,0,0.0,4.44,0,61.11,115.56,43.33,14.67,1,25.0,0,0,0,0,0.0,0,1,1,0
268066,2013,7,2,1,1,0.0,20.22,0,29.0,231.11,57.78,80.22,0,22.85,0,0,0,1,0.0,0,1,1,0
268066,2013,10,2,2,1,10.0,7.11,0,30.67,144.44,43.33,111.67,0,47.67,0,0,0,1,7.44,0,1,1,0
268082,2013,7,2,1,0,0.0,9.33,0,45.89,252.78,83.33,280.0,1,50.2,0,0,0,0,1.11,0,0,1,0
268082,2013,10,2,2,0,0.0,24.78,0,42.22,281.67,118.33,280.0,1,63.74,0,0,0,0,0.0,0,0,1,0
268097,2013,7,1,1,0,20.0,33.11,0,13.22,122.78,72.22,108.33,1,36.67,0,0,0,0,2.22,0,1,0,1
268112,2013,7,2,1,0,0.0,5.22,1,50.89,144.44,0.0,133.9,0,47.68,0,0,0,1,3.0,0,1,0,1
268112,2013,10,2,2,0,0.0,16.11,1,41.44,137.22,14.44,115.79,0,44.54,0,0,0,1,9.33,0,1,0,1
268136,2013,7,2,1,0,0.0,38.44,0,126.44,137.78,80.0,0.0,1,47.81,0,0,0,0,2.67,0,1,0,1
268136,2013,10,2,2,0,3.33,59.33,0,143.22,93.89,14.44,15.0,1,47.81,0,0,0,0,4.0,0,1,0,1
268162,2013,7,2,1,1,0.0,0.0,0,26.67,101.11,115.56,601.08,0,45.83,0,0,0,1,0.0,0,1,1,0
268162,2013,10,2,2,1,0.0,8.33,0,40.22,101.11,123.33,439.97,0,45.83,0,0,0,1,0.0,0,1,1,0
268186,2013,7,2,1,0,0.0,0.0,0,56.67,144.44,144.44,71.63,1,137.14,0,0,0,0,0.0,0,1,1,0
268186,2013,10,2,2,0,0.0,0.0,0,82.78,151.67,57.78,58.3,1,101.49,0,0,0,0,0.0,0,1,1,0
268203,2013,7,2,1,0,26.67,81.33,0,50.22,216.67,72.22,0.0,0,31.26,0,1,0,0,0.0,0,1,0,1
268203,2013,10,2,2,0,26.67,30.33,0,182.78,144.44,121.11,0.0,0,46.65,0,1,0,0,0.0,0,1,0,1
268221,2013,4,2,1,1,6.67,27.33,0,23.78,115.56,57.78,133.78,0,87.05,0,0,0,0,0.0,0,1,0,1
268221,2013,7,2,2,1,14.0,36.67,0,22.33,187.78,57.78,14.0,0,80.0,0,0,0,0,5.0,0,1,0,1
268228,2013,7,1,1,0,10.0,0.0,1,112.22,216.67,43.33,41.11,0,117.34,0,0,0,0,0.0,0,1,0,1
268243,2013,7,1,1,0,0.0,0.0,1,29.67,158.44,72.22,0.0,0,75.72,0,0,0,0,0.0,0,1,0,1
268259,2013,7,2,1,0,15.0,11.11,0,38.89,260.0,14.44,151.67,1,22.67,0,0,0,0,0.0,0,1,1,0
268259,2013,10,2,2,0,17.33,8.33,0,36.11,209.44,47.22,151.67,1,22.67,0,0,0,0,0.0,0,1,1,0
268289,2013,7,1,1,0,0.0,3.89,0,12.56,187.78,108.33,69.93,1,117.54,0,0,0,1,0.0,0,1,0,1
268291,2013,7,2,1,0,0.0,0.0,0,26.33,65.0,65.0,79.93,1,51.52,1,0,0,1,0.0,0,1,0,0
268291,2013,10,2,2,0,0.0,16.67,0,41.33,65.0,65.0,79.93,1,49.42,1,0,0,1,1.33,0,1,0,0
268418,2013,7,2,1,0,0.0,0.0,0,50.22,191.89,115.56,29.0,1,59.0,0,0,1,0,0.0,0,1,0,0
268418,2013,10,2,2,0,0.0,37.22,0,29.11,157.0,144.44,28.11,1,53.98,0,0,1,0,0.0,0,1,0,0
268440,2013,7,2,1,0,0.0,21.44,0,38.33,187.78,43.33,3.33,1,27.08,0,0,0,0,0.0,0,1,0,1
268440,2013,10,2,2,0,10.0,19.22,0,40.0,187.78,65.0,0.0,1,27.08,0,0,0,0,0.0,0,1,0,1
268466,2013,7,1,1,0,35.0,46.11,0,112.78,377.78,161.67,219.11,1,65.0,0,0,0,0,0.0,0,1,1,0
268514,2013,7,1,1,0,0.0,22.44,0,155.78,151.67,141.67,134.89,1,79.17,0,0,0,0,0.0,0,1,1,0
268526,2013,10,1,1,0,33.33,21.11,0,26.56,130.0,36.11,217.78,1,48.35,0,0,0,0,0.0,0,1,1,0
268532,2013,7,1,1,1,0.0,101.22,0,98.56,177.67,131.44,133.27,0,142.63,0,0,1,1,19.22,0,1,0,0
268561,2013,7,1,1,0,0.0,20.67,0,21.44,72.22,32.22,0.0,1,21.27,0,0,0,0,0.0,1,0,1,0
268565,2013,10,1,1,1,74.0,12.89,0,76.0,180.56,231.11,213.0,0,179.12,0,0,0,0,48.33,0,1,0,1
268593,2013,7,2,1,0,0.0,0.0,0,24.44,216.67,0.0,363.56,1,60.25,0,0,0,0,0.0,0,1,1,0
268593,2013,10,2,2,0,0.0,0.0,0,30.67,288.89,0.0,341.33,1,61.09,0,0,0,0,0.0,0,1,1,0
268602,2013,7,2,1,0,0.0,0.0,0,20.0,180.56,28.89,1.11,1,64.39,0,0,0,0,0.0,0,1,1,0
268602,2013,10,2,2,0,0.0,13.89,0,20.0,173.33,43.33,1.78,1,183.12,0,0,0,0,0.0,0,1,1,0
268627,2013,7,2,1,0,0.0,4.22,0,38.89,72.22,72.22,57.78,1,34.77,1,0,0,0,0.0,0,1,0,0
268627,2013,10,2,2,0,0.0,4.44,0,27.22,122.78,68.89,105.0,1,30.96,1,0,0,0,0.67,0,1,0,0
268637,2013,7,1,1,0,0.0,34.11,1,95.33,202.22,144.44,139.33,0,94.55,0,0,1,0,0.0,0,1,0,0
268654,2013,7,2,1,0,0.0,36.11,1,86.22,130.0,72.22,79.44,0,30.0,0,0,0,0,0.0,0,1,1,0
268654,2013,10,2,2,0,0.0,0.0,1,57.78,122.78,144.44,79.44,0,30.92,0,0,0,0,0.0,0,1,1,0
268675,2013,7,2,1,0,0.0,36.11,1,36.22,397.22,72.22,75.0,0,85.87,0,0,0,0,0.44,1,0,1,0
268675,2013,10,2,2,0,0.0,11.11,1,30.67,339.44,72.22,158.22,0,85.87,0,0,0,0,0.0,1,0,1,0
268685,2013,10,1,1,0,3.33,11.78,0,3.0,134.44,42.22,160.22,1,43.98,0,0,0,0,0.0,0,1,1,0
268729,2013,7,2,1,0,0.67,13.0,0,64.22,180.56,57.78,114.89,1,37.08,0,0,0,0,0.0,0,1,0,1
268729,2013,10,2,2,0,0.0,21.11,0,0.0,130.0,57.78,109.78,1,36.67,0,0,0,0,0.0,0,1,0,1
268746,2013,7,2,1,0,0.0,55.56,1,198.89,252.78,110.11,410.11,0,158.8,0,0,0,0,0.0,0,1,1,0
268746,2013,10,2,2,0,0.0,1.22,1,251.0,170.44,312.22,277.22,0,158.8,0,0,0,0,0.0,0,1,1,0
268750,2013,7,2,1,0,3.33,17.78,0,136.89,166.11,110.89,332.78,1,32.08,0,0,0,0,0.0,0,1,1,0
268750,2013,10,2,2,0,5.0,73.89,0,52.67,187.78,36.11,554.56,1,32.08,0,0,0,0,0.0,0,1,1,0
268761,2013,7,2,1,0,40.44,26.89,0,11.67,180.56,87.33,33.33,1,84.47,1,0,0,0,0.0,0,1,0,0
268761,2013,10,2,2,0,23.33,32.0,0,23.11,173.33,43.33,16.67,1,84.47,1,0,0,0,0.0,0,1,0,0
268780,2013,7,2,1,0,0.0,28.67,0,29.67,209.44,0.0,54.97,1,22.07,0,0,0,1,0.0,0,1,1,0
268780,2013,10,2,2,0,0.0,0.0,0,43.0,122.78,0.0,117.16,1,19.97,0,0,0,1,0.0,0,1,1,0
268785,2013,7,2,1,0,7.44,12.56,0,33.0,231.11,76.44,85.22,1,36.66,0,0,1,0,0.0,0,1,0,0
