state,state_nm,year,vote,margin,d,bin,margin2,margin3,margin4
52,Maryland,1940,50.1762275696,31.8192253113,1,32.5,1012.4630737305,32215.791015625,1025081.5
52,Maryland,1944,45.9996032715,23.4622097015,1,22.5,550.4752807617,12915.3662109375,303023.03125
52,Maryland,1946,47.4624290466,0.3524512053,1,2.5,0.1242218539,0.0437821411,0.0154310688
52,Maryland,1950,46.9764099121,-7.0029258728,0,-7.5,49.0409698486,-343.4302978516,2405.0168457031
52,Maryland,1952,49.0156669617,-5.0751419067,0,-7.5,25.7570648193,-130.7207641602,663.4263916016
52,Maryland,1956,62.0328559875,-6.0471863747,0,-7.5,36.5684623718,-221.1363067627,1337.2524414063
52,Maryland,1958,62.7768936157,-1.9686609507,0,-2.5,3.8756258488,-7.629793644,15.0204763412
52,Maryland,1962,39.1070327759,24.0658531189,1,22.5,579.1652832031,13938.1064453125,335432.4375
52,Maryland,1964,48.142665863,25.55443573,1,27.5,653.0291748047,16687.79296875,426447.125
52,Maryland,1968,42.671333313,-8.6904525757,0,-7.5,75.5239639282,-656.3374633789,5703.8696289063
52,Maryland,1970,56.5521583557,-2.565741539,0,-2.5,6.583029747,-16.8903522491,43.3362808228
52,Maryland,1974,33.8326797485,-14.657330513,0,-12.5,214.8373413086,-3148.9418945313,46155.08203125
52,Maryland,1976,63.4576454163,17.7004127502,1,17.5,313.3046264648,5545.62109375,98159.78125
52,Maryland,1980,60.6869087219,-32.3346481323,0,-32.5,1045.5294189453,-33806.828125,1093131.875
52,Maryland,1982,61.7888565063,26.9152870178,1,27.5,724.4326782227,19498.3125,524802.6875
52,Maryland,1986,70.9988098145,21.3739089966,1,22.5,456.8439941406,9764.5419921875,208706.421875
52,Maryland,1988,59.0988693237,23.6001014709,1,22.5,556.9647827148,13144.42578125,310209.78125
52,Maryland,1992,70.5039749146,42.0213508606,1,42.5,1765.7939453125,74201.046875,3118028.25
52,Maryland,1994,63.1780929565,18.2029247284,1,17.5,331.3464660645,6031.474609375,109790.484375
52,Maryland,1998,64.7685089111,41.0079460144,1,42.5,1681.6516113281,68961.078125,2827952.25
52,Maryland,2000,54.2055969238,26.443862915,1,27.5,699.2778930664,18491.609375,488989.5625
52,Maryland,2004,62.19298172,31.0623855591,1,32.5,964.8718261719,29971.220703125,930977.5625
53,Oklahoma,1924,52.2909088135,-26.1607131958,0,-27.5,684.3829345703,-17903.9453125,468379.96875
53,Oklahoma,1926,65.6085281372,10.1020307541,1,12.5,102.0510253906,1030.9226074219,10414.412109375
53,Oklahoma,1930,67.9696044922,4.7518758774,1,2.5,22.580324173,107.2988967896,509.8710327148
53,Oklahoma,1932,65.3700332642,31.9129676819,1,32.5,1018.4375,32501.36328125,1037214.9375
53,Oklahoma,1936,44.755279541,36.4230117798,1,37.5,1326.6357421875,48320.0703125,1759962.5
53,Oklahoma,1938,55.6455497742,31.4609851837,1,32.5,989.7935791016,31139.880859375,979691.375
53,Oklahoma,1942,62.2985916138,-10.0734472275,0,-12.5,101.4743423462,-1022.1964111328,10297.041015625
53,Oklahoma,1944,54.8107757568,11.6215410233,1,12.5,135.0602111816,1569.6077880859,18241.26171875
53,Oklahoma,1948,55.8433303833,24.8945274353,1,22.5,619.737487793,15428.072265625,384074.5625
53,Oklahoma,1950,55.3450508118,9.6215486526,1,7.5,92.5741958618,890.7071533203,8569.982421875
53,Oklahoma,1954,54.8443870544,12.1832284927,1,12.5,148.431060791,1808.3695068359,22031.779296875
53,Oklahoma,1956,53.2395973206,10.6901082993,1,12.5,114.2784118652,1221.6486816406,13059.556640625
53,Oklahoma,1962,46.1609535217,6.9088549614,1,7.5,47.7322769165,329.775390625,2278.3703613281
53,Oklahoma,1966,47.5762786865,7.4477672577,1,7.5,55.4692382813,413.1219787598,3076.8361816406
53,Oklahoma,1968,48.8958816528,-5.5506467819,0,-7.5,30.8096790314,-171.0136566162,949.2363891602
53,Oklahoma,1972,65.4880752563,-3.8523674011,0,-2.5,14.8407344818,-57.171962738,220.2474060059
53,Oklahoma,1974,43.5478134155,-0.4843324423,0,-2.5,0.2345779091,-0.1136136949,0.0550267994
53,Oklahoma,1978,75.6409606934,32.6273002625,1,32.5,1064.5407714844,34733.08984375,1133247.0
53,Oklahoma,1980,44.7851905823,-9.921661377,0,-7.5,98.4393615723,-976.6820678711,9690.30859375
53,Oklahoma,1984,83.1753158569,52.2141799927,1,52.5,2726.3205566406,142352.59375,7432824.0
53,Oklahoma,1986,38.1907615662,-10.4296207428,0,-12.5,108.7769851685,-1134.5026855469,11832.43359375
53,Oklahoma,1990,40.0762367249,66.3506240845,1,67.5,4402.4052734375,292102.34375,19381172.0
53,Oklahoma,1992,31.2776470184,-20.3585720062,0,-22.5,414.4714660645,-8438.046875,171786.59375
53,Oklahoma,1996,36.3099250793,-16.6038093567,0,-17.5,275.6864929199,-4577.4458007813,76003.0390625
53,Oklahoma,1998,41.2448883057,-35.1028785706,0,-37.5,1232.2120361328,-43254.19140625,1518346.625
53,Oklahoma,2002,39.183883667,-20.9922409058,0,-22.5,440.6741638184,-9250.73828125,194193.734375
53,Oklahoma,2004,26.1331882477,-11.5204391479,0,-12.5,132.7205200195,-1528.9986572266,17614.736328125
54,Tennessee,1922,59.3233451843,36.0646934509,1,37.5,1300.662109375,46907.98046875,1691721.875
54,Tennessee,1928,63.3949050903,18.6466941833,1,17.5,347.69921875,6483.4409179688,120894.734375
54,Tennessee,1934,70.8040924072,27.5822811127,1,27.5,760.7822265625,20984.109375,578789.625
54,Tennessee,1940,66.596862793,41.6163368225,1,42.5,1731.9194335938,72076.1484375,2999545.0
54,Tennessee,1942,65.3250198364,47.3646278381,1,47.5,2243.4079589844,106258.1875,5032879.5
54,Tennessee,1946,74.1863327026,40.4265937805,1,42.5,1634.3094482422,66069.5625,2670967.5
54,Tennessee,1948,69.9597320557,31.8779582977,1,32.5,1016.2042236328,32394.515625,1032671.0
54,Tennessee,1952,79.0019607544,53.3110542297,1,52.5,2842.0686035156,151513.671875,8077353.5
54,Tennessee,1954,71.749710083,39.9194602966,1,37.5,1593.5633544922,63614.1875,2539444.0
54,Tennessee,1958,53.6214599609,59.9883956909,1,57.5,3598.6076660156,215874.703125,12949977.0
54,Tennessee,1964,47.3872909546,7.243013382,1,7.5,52.4612426758,379.9774780273,2752.1818847656
54,Tennessee,1966,37.8458099365,-11.4445714951,0,-12.5,130.9782104492,-1498.9896240234,17155.29296875
54,Tennessee,1970,52.4550209045,-3.9002180099,0,-2.5,15.2117004395,-59.3289489746,231.3958282471
54,Tennessee,1972,40.2930603027,-23.7022171021,0,-22.5,561.7951049805,-13315.7890625,315613.71875
54,Tennessee,1976,61.9242973328,5.4431915283,1,7.5,29.6283340454,161.2726898193,877.8381958008
54,Tennessee,1978,60.7140846252,-15.2463731766,0,-17.5,232.4518890381,-3544.0483398438,54033.8828125
54,Tennessee,1982,65.0889129639,23.8509750366,1,22.5,568.8690185547,13568.080078125,323611.9375
54,Tennessee,1984,67.7233200073,26.9158802032,1,27.5,724.4645996094,19499.603515625,524848.9375
54,Tennessee,1988,42.0945549011,30.5662212372,1,32.5,934.2938842773,28557.833984375,872905.0625
54,Tennessee,1994,32.2071876526,-14.2571773529,0,-12.5,203.2671051025,-2898.0151367188,41317.515625
54,Tennessee,1996,44.3427696228,-24.5474662781,0,-22.5,602.578125,-14791.765625,363100.375
54,Tennessee,2000,47.9892272949,-32.8885040283,0,-32.5,1081.6536865234,-35573.97265625,1169974.75
54,Tennessee,2002,31.6440143585,-9.9319849014,0,-7.5,98.6443252563,-979.7339477539,9730.703125
56,West Virginia,1922,49.1820259094,3.5512387753,1,2.5,12.6112966537,44.7857246399,159.0448150635
56,West Virginia,1924,61.908000946,-3.19455266,0,-2.5,10.2051668167,-32.6009407043,104.1454238892
56,West Virginia,1928,55.1367759705,-1.4936387539,0,-2.5,2.2309567928,-3.3322434425,4.9771680832
56,West Virginia,1930,59.0846481323,24.0497360229,1,22.5,578.389831543,13910.1220703125,334534.75
56,West Virginia,1934,56.3260421753,10.7357559204,1,12.5,115.2564544678,1237.3651123047,13284.05078125
56,West Virginia,1940,50.325553894,12.6520900726,1,12.5,160.075378418,2025.2882080078,25624.12890625
56,West Virginia,1942,56.9918632507,-10.7297210693,0,-12.5,115.126914978,-1235.2796630859,13254.2060546875
56,West Virginia,1946,53.6200637817,0.6511092186,1,2.5,0.4239432216,0.2760333419,0.1797278523
56,West Virginia,1948,54.8200073242,13.9837265015,1,12.5,195.5446014404,2734.4423828125,38237.69140625
56,West Virginia,1958,67.6683502197,18.3857765198,1,17.5,338.0367736816,6215.0688476563,114268.8671875
56,West Virginia,1960,59.5104827881,10.6749801636,1,12.5,113.9552001953,1216.4694824219,12985.7880859375
56,West Virginia,1964,77.6362533569,35.3366966248,1,37.5,1248.6821289063,44124.30078125,1559207.0
56,West Virginia,1966,66.4502258301,19.0209617615,1,17.5,361.7969970703,6881.7265625,130897.0625
56,West Virginia,1970,100.0,55.2725067139,1,57.5,3055.0500488281,168860.265625,9333330.0
56,West Virginia,1972,50.4780578613,32.9004516602,1,32.5,1082.4396972656,35612.75390625,1171675.75
56,West Virginia,1976,68.4876022339,100.0,1,102.5,10000.0,1000000.0,100000000.0
56,West Virginia,1978,51.8176078796,0.9561151266,1,2.5,0.9141561389,0.8740385175,0.8356814384
56,West Virginia,1982,64.7679367065,37.7241668701,1,37.5,1423.1127929688,53685.7421875,2025250.0
56,West Virginia,1984,68.3231735229,4.092007637,1,2.5,16.7445259094,68.5187301636,280.3791809082
56,West Virginia,1988,69.0116729736,29.5358753204,1,27.5,872.3679199219,25766.150390625,761025.8125
56,West Virginia,1990,76.6479644775,36.6463432312,1,37.5,1342.9544677734,49214.37109375,1803526.75
56,West Virginia,1994,77.7519302368,38.0233573914,1,37.5,1445.7757568359,54973.24609375,2090267.375
56,West Virginia,1996,63.1113510132,53.2959213257,1,52.5,2840.4553222656,151384.671875,8068186.0
56,West Virginia,2000,64.4240722656,57.5962295532,1,57.5,3317.3256835938,191065.453125,11004650.0
56,West Virginia,2002,63.7270278931,26.2227096558,1,27.5,687.6304931641,18031.53515625,472835.71875
61,Arizona,1922,54.2474403381,30.0654888153,1,32.5,903.93359375,27177.20703125,817096.0
61,Arizona,1926,66.6678619385,16.6753883362,1,17.5,278.068572998,4636.9013671875,77322.1328125
61,Arizona,1928,72.0272598267,8.4948778152,1,7.5,72.1629486084,613.0154418945,5207.4912109375
61,Arizona,1932,76.5218505859,34.606098175,1,32.5,1197.58203125,41443.640625,1434202.75
61,Arizona,1934,71.6110076904,46.3937416077,1,47.5,2152.3791503906,99856.9296875,4632736.5
61,Arizona,1938,69.3678665161,53.0437011719,1,52.5,2813.6342773438,149245.578125,7916537.5
61,Arizona,1940,69.1807403564,43.6305389404,1,42.5,1903.6239013672,83056.140625,3623784.0
61,Arizona,1944,62.8044433594,38.7357368469,1,37.5,1500.4572753906,58121.3203125,2251372.25
61,Arizona,1946,48.6936721802,39.0514373779,1,37.5,1525.0147705078,59554.01953125,2325670.0
61,Arizona,1950,61.3865318298,25.6088848114,1,27.5,655.8150024414,16794.689453125,430093.28125
61,Arizona,1952,43.9441070557,-2.6126532555,0,-2.5,6.8259568214,-17.83385849,46.5936889648
61,Arizona,1956,54.9404983521,22.773059845,1,22.5,518.6122436523,11810.3876953125,268958.65625
61,Arizona,1958,48.5729141235,-12.1117916107,0,-12.5,146.6954956055,-1776.7452392578,21519.568359375
61,Arizona,1962,42.7836532593,9.8809986115,1,7.5,97.6341323853,964.7227172852,9532.423828125
61,Arizona,1964,44.0200462341,-2.8541684151,0,-2.5,8.1462774277,-23.2508468628,66.361831665
61,Arizona,1968,41.7376022339,-14.4326925278,0,-12.5,208.3026123047,-3006.3676757813,43389.98046875
61,Arizona,1970,54.0108757019,-11.9599018097,0,-12.5,143.0392456055,-1710.7353515625,20460.2265625
61,Arizona,1974,48.3817901611,-16.5247955322,0,-17.5,273.0688781738,-4512.4072265625,74566.609375
61,Arizona,1976,56.9109725952,10.6714696884,1,12.5,113.8802642822,1215.2697753906,12968.71484375
61,Arizona,1980,39.5128860474,-1.0751068592,0,-2.5,1.155854702,-1.2426674366,1.3360002041
61,Arizona,1982,56.7093925476,16.607749939,1,17.5,275.8173522949,4580.7055664063,76075.21875
61,Arizona,1986,31.5705413818,-20.9619426727,0,-22.5,439.4030456543,-9210.7412109375,193075.03125
61,Arizona,1988,39.543006897,15.6579523087,1,17.5,245.1714630127,3838.8833007813,60109.05078125
61,Arizona,1992,27.161693573,-24.2446899414,0,-22.5,587.8049926758,-14251.1494140625,345514.71875
61,Arizona,1994,0.0,-14.162689209,0,-12.5,200.5817718506,-2840.7770996094,40233.04296875
61,Arizona,1998,20.620470047,-41.5830726624,0,-42.5,1729.1519775391,-71903.453125,2989966.5
61,Arizona,2000,43.4993972778,-79.3225250244,0,-77.5,6292.0629882813,-499102.3125,39590056.0
61,Arizona,2004,34.6512451172,-56.1185646057,0,-57.5,3149.2932128906,-176733.8125,9918048.0
62,Colorado,1924,55.8489570618,-6.2979102135,0,-7.5,39.6636734009,-249.798248291,1573.2069091797
62,Colorado,1930,63.4503707886,13.1972255707,1,12.5,174.1667633057,2298.5180664063,30334.060546875
62,Colorado,1932,58.2422676086,6.4163446426,1,7.5,41.1694793701,264.1575622559,1694.9260253906
62,Colorado,1936,50.2341804504,28.2027072906,1,27.5,795.3927001953,22432.2265625,632649.5625
62,Colorado,1942,66.7918014526,1.0477691889,1,2.5,1.097820282,1.1502622366,1.2052093744
62,Colorado,1944,46.7466049194,-12.8267679214,0,-12.5,164.525970459,-2110.3364257813,27068.796875
62,Colorado,1948,48.6765480042,34.4330101013,1,32.5,1185.6322021484,40824.88671875,1405723.625
62,Colorado,1950,50.2174301147,-6.5067887306,0,-7.5,42.3382987976,-275.4863586426,1792.5316162109
62,Colorado,1954,46.0196304321,-2.6469082832,0,-2.5,7.0061235428,-18.5445671082,49.0857658386
62,Colorado,1956,45.5764503479,0.4348665476,1,2.5,0.1891089082,0.0822371393,0.0357621796
62,Colorado,1960,41.9317092896,-7.5002102852,0,-7.5,56.2531547546,-421.9104919434,3164.4174804688
62,Colorado,1962,41.4473686218,-7.998934269,0,-7.5,63.9829483032,-511.7954101563,4093.8178710938
62,Colorado,1966,49.4059448242,-16.0842857361,0,-17.5,258.7042541504,-4161.0732421875,66927.890625
62,Colorado,1968,57.2325210571,-17.105260849,0,-17.5,292.5899353027,-5004.8276367188,85608.875
62,Colorado,1972,40.3158149719,1.0353177786,1,2.5,1.071882844,1.1097394228,1.1489329338
62,Colorado,1974,50.3349952698,17.7370815277,1,17.5,314.6040649414,5580.1577148438,98975.71875
62,Colorado,1978,34.6219673157,-18.3542690277,0,-17.5,336.8791809082,-6183.1713867188,113487.5859375
62,Colorado,1980,49.9158554077,1.6371399164,1,2.5,2.6802270412,4.3879065514,7.183617115
62,Colorado,1984,41.6557159424,-29.6263923645,0,-27.5,877.7231445313,-26003.76953125,770397.875
62,Colorado,1986,51.7767601013,1.5515446663,1,2.5,2.4072909355,3.735019207,5.7950491905
62,Colorado,1990,46.1074371338,-14.0209112167,0,-12.5,196.5859527588,-2756.3142089844,38646.03515625
62,Colorado,1996,45.769241333,-4.948589325,0,-2.5,24.4885368347,-121.1837081909,599.6884155273
62,Colorado,1998,51.3006095886,-27.4718494415,0,-27.5,754.7025146484,-20733.07421875,569575.875
62,Colorado,2002,52.7959289551,-4.4388680458,0,-2.5,19.7035503387,-87.4614562988,388.2298583984
63,Idaho,1924,27.583524704,-59.4327926636,0,-57.5,3532.2568359375,-209931.890625,12476838.0
63,Idaho,1930,36.6417770386,-44.8329544067,0,-42.5,2009.9937744141,-90113.9609375,4040075.0
63,Idaho,1932,54.6600227356,13.3993711472,1,12.5,179.5431518555,2405.7653808594,32235.7421875
63,Idaho,1938,51.1273727417,9.7828416824,1,7.5,95.703994751,936.257019043,9159.25390625
63,Idaho,1944,38.3185119629,2.2547483444,1,2.5,5.0838899612,11.4628925323,25.8459377289
63,Idaho,1950,56.2007141113,-23.3629741669,0,-22.5,545.8285522461,-12752.1787109375,297928.8125
63,Idaho,1954,47.7404670715,-25.6748886108,0,-27.5,659.1998901367,-16924.884765625,434544.5
63,Idaho,1956,54.7390518188,17.4581203461,1,17.5,304.7859802246,5320.990234375,92894.484375
63,Idaho,1962,60.262752533,9.4781036377,1,7.5,89.8344497681,851.4602050781,8070.2280273438
63,Idaho,1966,45.5142402649,-10.7670221329,0,-12.5,115.9287643433,-1248.2076416016,13439.478515625
63,Idaho,1968,56.0717353821,20.5255031586,1,22.5,421.296295166,8647.318359375,177490.5625
63,Idaho,1972,31.6120452881,-6.7476959229,0,-7.5,45.5313987732,-307.2320556641,2073.1083984375
63,Idaho,1974,48.7752685547,13.9340991974,1,12.5,194.1591186523,2705.4323730469,37697.765625
63,Idaho,1978,25.9968795776,-36.7759094238,0,-37.5,1352.4675292969,-49738.22265625,1829168.375
63,Idaho,1980,48.4435539246,-0.9694129229,0,-2.5,0.9397614002,-0.9110168815,0.8831515312
63,Idaho,1984,38.7087898254,-46.1882743835,0,-47.5,2133.3566894531,-98536.0625,4551211.0
63,Idaho,1986,43.4763336182,-3.1128911972,0,-2.5,9.6900911331,-30.1642017365,93.8978729248
63,Idaho,1990,39.9052352905,-22.5824241638,0,-22.5,509.9658813477,-11516.265625,260065.203125
63,Idaho,1992,28.3930149078,-13.047328949,0,-12.5,170.2327880859,-2221.0832519531,28979.203125
63,Idaho,1996,32.5485153198,-17.1167221069,0,-17.5,292.9821777344,-5014.89453125,85838.5546875
63,Idaho,1998,0.0,-41.1427001953,0,-42.5,1692.7218017578,-69643.1484375,2865307.0
63,Idaho,2002,34.1051216125,-32.6133766174,0,-32.5,1063.6323242188,-34688.640625,1131313.75
63,Idaho,2004,24.9275913239,-99.1792526245,0,-97.5,9836.5244140625,-975579.125,96757208.0
64,Montana,1922,53.2000617981,11.770945549,1,12.5,138.5551605225,1630.9252929688,19197.53125
64,Montana,1924,60.3277664185,10.4058475494,1,12.5,108.2816619873,1126.7624511719,11724.9189453125
64,Montana,1928,70.1398696899,6.4001202583,1,7.5,40.9615402222,262.158782959,1677.84765625
64,Montana,1934,73.4347381592,41.4013938904,1,42.5,1714.0754394531,70965.109375,2938054.5
64,Montana,1936,49.0710449219,27.8743095398,1,27.5,776.9771118164,21657.701171875,603693.4375
64,Montana,1940,45.3785018921,46.869468689,1,47.5,2196.7470703125,102960.3671875,4825698.0
64,Montana,1942,56.6476478577,0.7107913494,1,2.5,0.5052243471,0.3591091037,0.255251646
64,Montana,1946,50.7474365234,-8.0943078995,0,-7.5,65.5178222656,-530.3214111328,4292.5849609375
64,Montana,1948,50.3798561096,13.9070510864,1,12.5,193.4060668945,2689.7080078125,37405.90625
64,Montana,1952,76.2191543579,2.1917910576,1,2.5,4.8039479256,10.529250145,23.077917099
64,Montana,1954,50.7320709229,0.7597118616,1,2.5,0.577162087,0.4384768903,0.3331161141
64,Montana,1958,64.513053894,52.4383087158,1,52.5,2749.7761230469,144193.609375,7561269.5
64,Montana,1960,53.1687850952,1.4641433954,1,2.5,2.1437158585,3.1387073994,4.5955176353
64,Montana,1964,60.5400428772,29.0261058807,1,27.5,842.514831543,24454.923828125,709831.25
64,Montana,1966,51.9517364502,6.3375711441,1,7.5,40.164806366,254.5473327637,1613.2117919922
64,Montana,1970,64.1577911377,21.0800895691,1,22.5,444.3701782227,9367.36328125,197464.859375
64,Montana,1976,54.4633140564,28.3155765533,1,27.5,801.7718505859,22702.6328125,642838.125
64,Montana,1978,56.8907203674,11.3786811829,1,12.5,129.4743804932,1473.2478027344,16763.6171875
64,Montana,1982,48.133354187,12.7925481796,1,12.5,163.6492919922,2093.4914550781,26781.08984375
64,Montana,1984,68.1298065186,16.1928539276,1,17.5,262.2085266113,4245.904296875,68753.3046875
64,Montana,1988,37.6260299683,-3.7332921028,0,-2.5,13.9374694824,-52.0326461792,194.2530670166
64,Montana,1990,49.5558166504,38.7450828552,1,37.5,1501.1813964844,58163.3984375,2253545.75
64,Montana,1994,47.2374954224,-24.7416591644,0,-22.5,612.1497192383,-15145.599609375,374727.25
64,Montana,1996,62.735004425,4.8649044037,1,2.5,23.6672954559,115.1391296387,560.1408691406
64,Montana,2000,49.1617546082,-3.3168048859,0,-2.5,11.0011949539,-36.4888153076,121.0262832642
64,Montana,2002,72.915977478,31.0047569275,1,32.5,961.294921875,29804.716796875,924088.0
65,Nevada,1922,59.263874054,25.6497859955,1,27.5,657.9114990234,16875.2890625,432847.5625
65,Nevada,1926,52.0581970215,-13.304101944,0,-12.5,176.999130249,-2354.814453125,31328.69140625
65,Nevada,1928,64.5094146729,18.5277423859,1,17.5,343.2772521973,6360.15234375,117839.265625
65,Nevada,1932,58.9579238892,4.1163892746,1,2.5,16.9446601868,69.7508163452,287.1215209961
65,Nevada,1938,58.3751487732,17.9158439636,1,17.5,320.9774780273,5750.58203125,103026.53125
65,Nevada,1944,58.0114021301,16.7502994537,1,17.5,280.5725402832,4699.673828125,78720.9453125
65,Nevada,1946,48.3216171265,-10.422208786,0,-12.5,108.6224365234,-1132.0856933594,11798.833984375
65,Nevada,1952,57.6764640808,-3.3567667007,0,-2.5,11.2678823471,-37.8236541748,126.9651794434
65,Nevada,1956,65.2759475708,5.1510004997,1,7.5,26.5328063965,136.670501709,703.9898071289
65,Nevada,1958,50.0178260803,15.3529319763,1,17.5,235.7125244141,3618.8781738281,55560.390625
65,Nevada,1962,54.7658691406,30.5518989563,1,32.5,933.4185180664,28517.708984375,871270.125
65,Nevada,1964,57.6491546631,0.0356554985,1,2.5,0.0012713146,4.53294e-05,1.6162e-06
65,Nevada,1970,63.0235671997,16.4778594971,1,17.5,271.5198669434,4474.0659179688,73723.03125
65,Nevada,1974,37.2987365723,-0.3681987524,0,-2.5,0.1355703175,-0.0499168225,0.018379312
65,Nevada,1976,47.7216567993,31.5991706848,1,32.5,998.5075683594,31552.01171875,997017.375
65,Nevada,1980,49.9958000183,-21.3203868866,0,-22.5,454.5588989258,-9691.37109375,206623.796875
65,Nevada,1982,50.2069244385,-2.3532180786,0,-2.5,5.5376353264,-13.0312633514,30.6654052734
65,Nevada,1986,51.0499343872,5.478140831,1,7.5,30.0100269318,164.3991546631,900.6017456055
65,Nevada,1988,50.930015564,4.0646495819,1,2.5,16.5213756561,67.1536026001,272.955871582
65,Nevada,1992,47.8785667419,10.8365421295,1,12.5,117.4306488037,1272.5421142578,13789.9560546875
65,Nevada,1994,39.6934585571,9.9293079376,1,7.5,98.5911560059,978.9419555664,9720.2158203125
65,Nevada,1998,61.0819091797,0.0982135534,1,2.5,0.0096459016,0.0009473583,9.30434e-05
65,Nevada,2000,40.9899559021,-15.3980884552,0,-17.5,237.1011352539,-3650.9040527344,56216.9453125
65,Nevada,2004,50.2887420654,25.9441204071,1,27.5,673.0974121094,17462.919921875,453060.09375
66,New Mexico,1924,58.6227607727,2.4313063622,1,2.5,5.9112505913,14.3720617294,34.9428825378
66,New Mexico,1928,49.3500671387,-15.3889837265,0,-17.5,236.82081604,-3644.431640625,56084.1015625
66,New Mexico,1936,59.1570510864,23.4491863251,1,22.5,549.8643188477,12893.87109375,302350.78125
66,New Mexico,1940,51.5073318481,11.8931293488,1,12.5,141.4465332031,1682.2418212891,20007.119140625
66,New Mexico,1942,57.2246322632,18.3140983582,1,17.5,335.4061889648,6142.662109375,112497.3203125
66,New Mexico,1946,51.1211395264,3.0146598816,1,2.5,9.0881738663,27.3977546692,82.594909668
66,New Mexico,1948,57.2728385925,14.8218841553,1,12.5,219.6882476807,3256.1938476563,48262.92578125
66,New Mexico,1952,62.7061386108,2.2422819138,1,2.5,5.0278282166,11.2738084793,25.2790565491
66,New Mexico,1954,63.4348258972,14.5456790924,1,12.5,211.5767822266,3077.5278320313,44764.734375
66,New Mexico,1960,53.1404800415,26.8696517944,1,27.5,721.9782104492,19399.302734375,521252.5
66,New Mexico,1964,52.2596168518,9.4075288773,1,7.5,88.5016021729,832.5813598633,7832.533203125
66,New Mexico,1966,45.9745330811,6.2809586525,1,7.5,39.4504432678,247.7865905762,1556.3374023438
66,New Mexico,1970,42.701713562,4.5192360878,1,2.5,20.423494339,92.2985916138,417.119140625
66,New Mexico,1972,46.5955505371,-8.0509300232,0,-7.5,64.8174743652,-521.8409423828,4201.3051757813
66,New Mexico,1976,53.7738685608,-14.1140699387,0,-12.5,199.2069702148,-2811.62109375,39683.41796875
66,New Mexico,1978,43.8750190735,-6.8089008331,0,-7.5,46.3611297607,-315.6683349609,2149.3544921875
66,New Mexico,1982,63.3079605103,7.5477361679,1,7.5,56.9683227539,429.9818725586,3245.3896484375
66,New Mexico,1984,27.0392532349,-12.2482481003,0,-12.5,150.0195770264,-1837.4770507813,22505.875
66,New Mexico,1988,53.9704551697,26.6229934692,1,27.5,708.7837524414,18869.9453125,502374.4375
66,New Mexico,1990,29.7842941284,-45.8740653992,0,-47.5,2104.4299316406,-96538.75,4428625.0
66,New Mexico,1994,61.7010955811,7.9802064896,1,7.5,63.6836967468,508.2090454102,4055.6130371094
66,New Mexico,1996,34.9731025696,-34.9415855408,0,-32.5,1220.9144287109,-42660.68359375,1490632.0
66,New Mexico,2000,70.605140686,23.4471416473,1,22.5,549.7684326172,12890.4990234375,302245.34375
66,New Mexico,2002,61.3279953003,-30.0537948608,0,-32.5,903.2305908203,-27145.505859375,815825.5
67,Utah,1922,55.5168762207,0.4643172026,1,2.5,0.2155904621,0.100102365,0.0464792475
67,Utah,1926,56.6633682251,-23.9427452087,0,-22.5,573.255065918,-13725.2998046875,328621.34375
67,Utah,1928,53.0615272522,11.6023864746,1,12.5,134.6153717041,1561.8596191406,18121.298828125
67,Utah,1932,55.8013153076,14.9489612579,1,12.5,223.4714355469,3340.666015625,49939.484375
67,Utah,1934,62.8456535339,7.6203584671,1,7.5,58.0698623657,442.5131835938,3372.1088867188
67,Utah,1938,59.9113883972,11.6026287079,1,12.5,134.6209869385,1561.9573974609,18122.8125
67,Utah,1940,48.7626571655,25.6913070679,1,27.5,660.0432739258,16957.375,435657.09375
67,Utah,1944,45.8319473267,19.8227787018,1,17.5,392.942565918,7789.2133789063,154403.859375
67,Utah,1946,45.7440071106,-2.4746804237,0,-2.5,6.1240429878,-15.1550502777,37.50390625
67,Utah,1950,46.0438117981,-8.0279083252,0,-7.5,64.4473114014,-517.3771362305,4153.4560546875
67,Utah,1952,38.7307739258,-8.5119838715,0,-7.5,72.4538726807,-616.7261962891,5249.5629882813
67,Utah,1956,47.6290092468,-7.9123826027,0,-7.5,62.605796814,-495.3610229492,3919.4860839844
67,Utah,1958,57.3304405212,3.8982391357,1,2.5,15.1962680817,59.2386894226,230.926574707
67,Utah,1962,45.8348236084,-4.7419815063,0,-2.5,22.4863891602,-106.6300354004,505.6376647949
67,Utah,1964,56.1595802307,14.6608829498,1,12.5,214.9414825439,3151.2319335938,46199.84375
67,Utah,1968,44.0700187683,-7.8487901688,0,-7.5,61.6035079956,-483.5130004883,3794.9921875
67,Utah,1970,42.8930397034,13.6795578003,1,12.5,187.1302947998,2559.8598632813,35017.75
67,Utah,1974,25.4845199585,-5.9247522354,0,-7.5,35.1026878357,-207.9747314453,1232.1987304688
67,Utah,1976,41.3491287231,-12.6933517456,0,-12.5,161.1211853027,-2045.1678466797,25960.033203125
67,Utah,1980,26.5502357483,-48.161190033,0,-47.5,2319.5002441406,-111709.890625,5380081.5
67,Utah,1982,31.7408084869,-16.9272155762,0,-17.5,286.5306396484,-4850.1655273438,82099.796875
67,Utah,1986,39.7147445679,-45.754989624,0,-47.5,2093.5190429688,-95788.9453125,4382822.0
67,Utah,1988,29.1407756805,-35.3869667053,0,-37.5,1252.2374267578,-44312.8828125,1568098.5
